query_id,node_id,source_fresh_id,source_version_id,source_version_number,source_relative_class_path,github_repo,snapshot_commit,snapshot_ref,snapshot_resolution,snapshot_exact_release_claim,java_path,java_mapping_status,java_candidate_count,source_resolvable,high_confidence_mapping
Q6K00343,Q6K00343_N04,FMOD0016,HOHCWaTE,2.0.0-beta2,net/player005/vegandelightfabric/labels/ReplacementMap.class,https://github.com/SayWhatSayMon/VeganDelight,908b11e00f5bbb3e21ebdaeb7efa2f783d484921,v2.0.0-beta2,EXACT_NORMALIZED_TAG,True,common/src/main/java/net/player005/vegandelightfabric/labels/ReplacementMap.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00343,Q6K00343_N06,FMOD0016,HOHCWaTE,2.0.0-beta2,net/player005/vegandelightfabric/mixin/ItemStackMixin.class,https://github.com/SayWhatSayMon/VeganDelight,908b11e00f5bbb3e21ebdaeb7efa2f783d484921,v2.0.0-beta2,EXACT_NORMALIZED_TAG,True,common/src/main/java/net/player005/vegandelightfabric/mixin/ItemStackMixin.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00344,Q6K00344_N01,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/OffClient.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00344,Q6K00344_N02,FMOD0025,tC2QcACf,1.0.6,imyarchez/offclient/module/modules/GearTooltipModule.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00344,Q6K00344_N03,FMOD0043,qgxpksqw,1.1.13,com/piotrek/peterwolfsplanes/client/WaterPlaneModel.class,,,,NO_GITHUB_REPOSITORY,False,,NO_BASENAME_MATCH,0,False,False
Q6K00344,Q6K00344_N06,FMOD0023,603d4gFf,26.201.1,org/betterx/datagen/betterend/advancement/EndAdvancementDataProvider.class,https://github.com/quiqueck/BetterEnd,1721fb43c852eefbf1390defbc6fed5b35927317,,DATE_HEURISTIC,False,src/main/java/org/betterx/datagen/betterend/advancement/EndAdvancementDataProvider.java,EXACT_PACKAGE_SUFFIX,1,True,False
Q6K00344,Q6K00344_N07,FMOD0023,603d4gFf,26.201.1,org/betterx/betterend/client/gui/InfusionRecipeScreen.class,https://github.com/quiqueck/BetterEnd,1721fb43c852eefbf1390defbc6fed5b35927317,,DATE_HEURISTIC,False,,NO_BASENAME_MATCH,0,False,False
Q6K00345,Q6K00345_N01,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/TrapdoorBlockCoupling.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/impl/TrapdoorBlockCoupling.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00345,Q6K00345_N03,FMOD0099,cOTJKyN0,1.9.1+1.19,dev/sapphic/couplings/impl/DoorBlockCoupling.class,https://github.com/ChloeDawn/Couplings,f9d06856955b3d63469085f02e9d29b24ebab72d,1.9.1+1.19,EXACT_NORMALIZED_TAG,True,src/main/java/dev/sapphic/couplings/impl/DoorBlockCoupling.java,EXACT_PACKAGE_SUFFIX,1,True,True
Q6K00345,Q6K00345_N04,FMOD0086,VxmUBIb6,1.1.11+26.1,io/github/zhengzhengyiyi/NbtSaver.class,https://github.com/zhengzhengyiyi/config-editor,8fd93ec5d19f02a3ca2d7c1cc375af7262e40fef,,DATE_HEURISTIC,False,src/client/java/io/github/zhengzhengyiyi/NbtSaver.java,EXACT_PACKAGE_SUFFIX,1,True,False
