query_id,node_id,modality,code_op3_simhash128,code_struct_simhash128,code_context_simhash128,code_method_count,code_instruction_count,code_major_version,structured_simhash128,structured_token_count,structured_parse_kind,image_ahash64,image_dhash64,image_phash64,image_hist16,image_width,image_height,image_frames
Q6K00142,Q6K00142_N01,CODE_BINARY,ec80ae1aaf8d35c0a0c1946c13881376,539a94de619ff660aac48290d6832c09,4237d08d6471adf716481a37ccb60589,35,659,69,,,,,,,,,,
Q6K00142,Q6K00142_N02,STRUCTURED,,,,,,,2dcd189fadba92e4944675ee19e3d172,124,JSON,,,,,,,
Q6K00142,Q6K00142_N03,IMAGE,,,,,,,,,,2200583d7cfc1a01,a9694c0c0fcf0970,0d6137dd8727d870,"5859,1016,664,0,1094,312,0,78,0,0,234,0,312,0,78,352",256,256,1
Q6K00142,Q6K00142_N04,CODE_BINARY,9b4b223494576ab297586bfeb883ea7e,d13a86de679fd7e1ac664d92b78b3689,5237d0bc4f21a1271b28cfdb2bb241d9,14,461,61,,,,,,,,,,
Q6K00142,Q6K00142_N05,CODE_BINARY,8682285b8e140dc7a56338d969e74b1f,7392e9fe639db768aee458c2f7823a85,cc0af4a4e1dc906818386941a7538d5d,6,125,61,,,,,,,,,,
Q6K00142,Q6K00142_N06,CODE_BINARY,efefb51f975290f0dd91e52bbbf6fb28,579b75ce639fbe01eec66ba0f68a258d,e227782d6e80a6fb5e1bddf72b76a343,10,134,69,,,,,,,,,,
Q6K00142,Q6K00142_N07,CODE_BINARY,15d445373c46eca22221a5481313d398,d793c7fa439f3760aac45080d6823189,c6227e26141a9b77382a89fde974618b,801,16387,69,,,,,,,,,,
Q6K00143,Q6K00143_N01,CODE_BINARY,a7ece15bfa35df1ed3de8a885b49d8fc,5393fcde799fb6788ec4f3a2d60a6c04,8812d0a832e5063b1f73fc3fea2c3e19,3,13,69,,,,,,,,,,
Q6K00143,Q6K00143_N02,CODE_BINARY,3189c597a855c1302f73dbef067efb0e,5592cdfa659d9760aec45882f68277ad,5433f68c9ee33b42b348dc0faef22d30,5,39,65,,,,,,,,,,
Q6K00143,Q6K00143_N03,CODE_BINARY,e00cedd724613a35edd370a8bb167367,93b5b875630bebc16e07468936c9bc43,5fbfd2bcace924617c536fa32a376244,1,5,65,,,,,,,,,,
Q6K00143,Q6K00143_N04,CODE_BINARY,9480a8db8aac0f47a5e018ddc9c34b13,51929cde639df740aec45890d2822d8d,e52ae42dc1d4a0409e382d5aa3d27799,7,55,65,,,,,,,,,,
Q6K00143,Q6K00143_N05,STRUCTURED,,,,,,,3e2d8213d68c76500cd6f0a735e225e2,50,JSON,,,,,,,
Q6K00143,Q6K00143_N06,IMAGE,,,,,,,,,,fcf0f0fcf8700000,1f3f5f5f5b390d14,44c63f859c9de61c,"1,255,2262,2359,763,598,404,266,234,298,567,955,215,199,246,378",721,208,1
Q6K00143,Q6K00143_N07,CODE_BINARY,951ce13ed2357ee4abd5c9499b1d126c,5393ccde619bbe40aec66082de8a248f,9bdfd4fc04e51a2a7a792d8a7aa46658,7,24,69,,,,,,,,,,
Q6K00144,Q6K00144_N01,STRUCTURED,,,,,,,87673535ecdb8bc515463fa809a2d225,71,JSON,,,,,,,
Q6K00144,Q6K00144_N02,CODE_BINARY,d59e80659d54389260a6354b5a680f16,f78345fb439db760aacc7900d7963689,cd0afe8e96fe99279a280cabe046681e,6,130,61,,,,,,,,,,
Q6K00144,Q6K00144_N03,CODE_BINARY,d32c7b52a9665e268e19d83cabfb4bb7,d3ac4dfb669ff7e28da74923d7df97ef,6067d8bc9c49eee13a2ac6db2f34619f,4,172,69,,,,,,,,,,
Q6K00144,Q6K00144_N04,CODE_BINARY,f2b96bae5c925025be6d976e45114250,553a93ba439f5768aac44080f782bb89,5619de8c4836bfb68b295cad84b260ba,25,314,65,,,,,,,,,,
Q6K00144,Q6K00144_N05,IMAGE,,,,,,,,,,0000000081c36600,00000080c0716923,740b50f40fd04dfe,"9531,0,0,234,0,0,0,234,0,0,0,0,0,0,0,0",16,16,1
Q6K00144,Q6K00144_N06,CODE_BINARY,9b9a7c06f47760b56e17ce2e49d57d34,d7b8c4fc651fff212ae6599aa682360b,026ef740cf63be4eae3b31932ab632b1,8,92,69,,,,,,,,,,
Q6K00144,Q6K00144_N07,CODE_BINARY,6ba7714fcaf1cce7ae37cf8dfbe6fd56,5793c5ea639fb7602ac64090d6823f8b,123ed48e4a649d26da780d0fc9b1651a,7,46,61,,,,,,,,,,
Q6K00145,Q6K00145_N01,CODE_BINARY,20e1eb1714159646bd4ea94ea9db9a5a,d3bad7de479f7fe1aec64da2f78a33cd,3aabd6bc47cb2236d839459e6b9663da,14,299,65,,,,,,,,,,
Q6K00145,Q6K00145_N02,CODE_BINARY,84e7558cde7713bc1bbfa0bea9b0b3f1,d5b2c3ea471f77e12aa649a0d7123e8b,22277aa5a66aa03bde139df72bf60158,9,146,69,,,,,,,,,,
Q6K00145,Q6K00145_N03,IMAGE,,,,,,,,,,f49e9efeec4e0e06,d3c3c77773676393,56de3ee2e60061f2,"0,0,0,0,664,625,2773,2422,1211,2305,0,0,0,0,0,0",16,16,1
Q6K00145,Q6K00145_N04,CODE_BINARY,79e07a7bb7d6b51deefb285c32f2aa49,b79e25cf559bf47184cf4981c6be15cd,f3a2f4bdce63a573b02bf4fc6b5269d1,3,103,65,,,,,,,,,,
Q6K00145,Q6K00145_N05,CODE_BINARY,4b048364cbf6afc8feeb9ce429e9e40f,529b51be519ff728bbccf380b682fd89,011f0cad4c3432232c5fcc6b8fe2267d,2,11,69,,,,,,,,,,
Q6K00145,Q6K00145_N06,STRUCTURED,,,,,,,1f4f63a7dfa03351ecdb7a2382028ec6,68,JSON,,,,,,,
Q6K00145,Q6K00145_N07,CODE_BINARY,43ff7bf0d4c3b6628a425dcf9adea832,d797f5ee619fbe508e4661a2f682178d,fb07521c85ebe1bd1188f7fe11a7d9d3,7,88,69,,,,,,,,,,
Q6K00146,Q6K00146_N01,CODE_BINARY,44cb3c157a305cab5a7ca0abf5ccc8d0,d39b1ce6419bffe1aa86689096803516,1332366c847805f690315d173a66c3d1,4,41,69,,,,,,,,,,
Q6K00146,Q6K00146_N02,CODE_BINARY,f2987bae5cd25024be6d975e41114210,553a93ba439f5768aac4c080f782fb89,5619de8c4836bfb78b295caf84b260ba,21,244,65,,,,,,,,,,
Q6K00146,Q6K00146_N03,CODE_BINARY,b0d7c406e8c7e4a4fe28591be99c5266,5a2f6dbe759cb670b8dd3904d2b369ad,e94eee87db6e5c2192600a8b814565de,2,299,65,,,,,,,,,,
Q6K00146,Q6K00146_N04,STRUCTURED,,,,,,,d5669f3b8fb39c744d925eba3f2329c7,28,JSON,,,,,,,
Q6K00146,Q6K00146_N05,IMAGE,,,,,,,,,,40fe7e7e7e7e6e00,4d4d595b35292125,55cc29a13fb06cb3,"0,0,0,0,0,0,0,0,0,0,547,664,1250,898,3398,3242",16,16,1
Q6K00146,Q6K00146_N06,CODE_BINARY,058c9da3c0140788e932196ccfaf498a,7732cdfa639d7740aac41810d6823ecd,0013f58c1ee3b0671a682d87bf522799,5,63,69,,,,,,,,,,
Q6K00146,Q6K00146_N07,CODE_BINARY,a5a3f81f61159ce2dfe78cfea9cef395,d5ba87cee7937fe1a84669a0f7ca37cd,62357aa766baeb3b2a3c8cf7aae40507,13,294,65,,,,,,,,,,
Q6K00147,Q6K00147_N01,CODE_BINARY,858a08fb8e460dc7b563b0ab59ebcb5f,519284fa629c77e0aec47892d28228c5,e40afc9ee7dd306c1a382ccaa6d2671d,5,50,65,,,,,,,,,,
Q6K00147,Q6K00147_N02,IMAGE,,,,,,,,,,fcc098c1c3a1833f,32eacee2e8bcd0b1,7ad086e9813bcf2c,"67,99,128,356,1920,389,43,467,290,1470,9,20,32,4648,0,62",400,400,1
Q6K00147,Q6K00147_N03,CODE_BINARY,79ce7437bd025740dad1d1e339d09f31,579375ee619fbe4086c46188d683250d,d93ff07c8c85a0a3daf6eddf03b46746,7,31,65,,,,,,,,,,
Q6K00147,Q6K00147_N04,CODE_BINARY,e2c0e27195e79d4581dc59da06ceaa62,d3b2d4ee479fdf210e6669a2f6822e8d,4aa7520ccfaba0b29dfb7dbe0bb74099,15,207,65,,,,,,,,,,
Q6K00147,Q6K00147_N05,CODE_BINARY,73ee1dc390aa586aae0a8f8520c8f864,579284fb639d9720aec45812d6822e49,c22f2a8078b9feb3a047d6b7849236f9,6,99,69,,,,,,,,,,
Q6K00147,Q6K00147_N06,STRUCTURED,,,,,,,0f0561a2dcad2390fcdb1e3b823aebc6,36,JSON,,,,,,,
Q6K00147,Q6K00147_N07,CODE_BINARY,4df71fbbabc36c60f95b639eead0c6f9,c5fadccee513df43ee676cd2faca37ed,fc37522cec8866f12966deb70216d355,5,48,65,,,,,,,,,,
Q6K00148,Q6K00148_N01,CODE_BINARY,28ab72a7e86286e85abd8129194cab31,539335ee619fb6108ec46388d6a1690d,dd37f27cbc85a0a5d2e6eddf03b46746,11,55,69,,,,,,,,,,
Q6K00148,Q6K00148_N02,CODE_BINARY,246a4752384bad848d5b265bb2cf918b,57ba0cce62937e6389476882c50e15e7,e3386f88467288b31029cddf3eba2fd2,7,1015,69,,,,,,,,,,
Q6K00148,Q6K00148_N03,CODE_BINARY,4dc442daa45bc02097883d5cdac64b48,f72e45ef421fd7e1a8af5c62d7ce37ed,7227f61c4e71a5379038ddfe2f3209d9,9,766,69,,,,,,,,,,
Q6K00148,Q6K00148_N04,STRUCTURED,,,,,,,afe338b9acdb8bc4154677aa09235325,38,JSON,,,,,,,
Q6K00148,Q6K00148_N05,IMAGE,,,,,,,,,,00187effe7670000,458e0b0b2133a6cc,04de7b3331ccc4e5,"326,523,664,795,770,733,753,751,762,744,753,689,742,421,367,209",256,256,1
Q6K00148,Q6K00148_N06,CODE_BINARY,ed0c8eb0c9b081067a1bed5eb2ed7d1a,aaff7d1fcaec31baf9830644dbffdde2,6eb5d5a85e30bf99e4612a9573992c8d,3,0,69,,,,,,,,,,
Q6K00148,Q6K00148_N07,CODE_BINARY,4be5aa288cb67115b00eb9edc2e0c7c8,758a0dff439ff561aac6d922d79a35ab,7273d63c4e28aa3f18384fde2bf22bd9,9,320,69,,,,,,,,,,
Q6K00149,Q6K00149_N01,CODE_BINARY,6ea5aff495f0fe365a69a13bdba1d0d7,d79b47ce439ffe21aa666a80f78a370d,7227f29cd429e2b7913455fe2fb20979,26,513,65,,,,,,,,,,
Q6K00149,Q6K00149_N02,STRUCTURED,,,,,,,3fe9c8aa5db07171ac871e3fe92264e7,34,JSON,,,,,,,
Q6K00149,Q6K00149_N03,IMAGE,,,,,,,,,,007c7e7e7e7e3e00,b2336d33336933b2,05606f1f3a9d39c9,"0,6328,0,1094,0,0,0,0,0,0,0,352,0,820,0,1406",16,16,1
Q6K00149,Q6K00149_N04,CODE_BINARY,130e059da886b9e8cec31c2a1f8ddc4d,d797c4fa249fbe408e6463a8dc827f1c,994dab868546a9005f38fc60122d1d52,4,14,69,,,,,,,,,,
Q6K00149,Q6K00149_N05,CODE_BINARY,162a3792a76b2f920b94bc9574b62ac5,738288fe439c77e0aee75022d78232cf,8232f4c620429df43a30b30fe8d37f10,9,236,65,,,,,,,,,,
Q6K00149,Q6K00149_N06,CODE_BINARY,cae7bdb213025a43933e8595c2879257,d39287df639edf602ec658d2f78a388d,fb3bf484336adafb480b9cfec89267da,9,88,65,,,,,,,,,,
Q6K00149,Q6K00149_N07,CODE_BINARY,ec80ae1aaf8d35c0a0c1946c13881376,539a94de619ff660aac48290d6832c09,4237d08d6471adf716481a37ccb60589,35,659,69,,,,,,,,,,
Q6K00150,Q6K00150_N01,STRUCTURED,,,,,,,5fe57a17dbfa95c835d2f73cb3eb8a72,193,JSON,,,,,,,
Q6K00150,Q6K00150_N02,CODE_BINARY,9fe137e1ff64770629d66deecbf34aea,759a83cf439f7768aac658a0d7a615af,42bf741c4e38aca73a3acdd73b762dd1,9,200,69,,,,,,,,,,
Q6K00150,Q6K00150_N03,CODE_BINARY,2589a5d71421c5109a6bd34f3a726b0a,559305fb629d37108ec678a2d68237ad,1213d08d1ee32f67ba699c06fe33259a,5,49,69,,,,,,,,,,
Q6K00150,Q6K00150_N04,CODE_BINARY,d32c7b52a9665e268e19d83cabfb4bb7,d3ac4dfb669ff7e28da74923d7df97ef,6067d8bc9c49eee13a2ac6db2f34619f,4,172,69,,,,,,,,,,
Q6K00150,Q6K00150_N05,CODE_BINARY,75ece57a8a54c87b0b6be8560ae943ca,5793c7fb679d37318ec679029792708d,423ff4cccd5037763a285c8b3cb20538,5,85,69,,,,,,,,,,
Q6K00150,Q6K00150_N06,IMAGE,,,,,,,,,,fcc098c1c3a1833f,32eacee2e8bcd0b1,7ad086e9813bcf2c,"67,99,128,356,1920,389,43,467,290,1470,9,20,32,4648,0,62",400,400,1
Q6K00150,Q6K00150_N07,CODE_BINARY,ed0c8eb0c9b081067a1bed5eb2ed7d1a,bafd3f5fcae9f1daf98ec684dffdddea,6eb5d5a85e30bf99e4612a9573992c8d,1,0,69,,,,,,,,,,
Q6K00151,Q6K00151_N01,CODE_BINARY,1fba06c2943fc2aabd61c81516f07d2e,7604dd8ffa9eb58c460c7306e69a776b,48d6018169f01a7572b9c9b141936684,1,100,65,,,,,,,,,,
Q6K00151,Q6K00151_N02,CODE_BINARY,a7cf2b53bad1eb3bef5394865b67c074,5293d4fe619fb648aec473a0f68a6d0c,9638d4a900758f2698ea5c3ffbb6a43b,3,13,69,,,,,,,,,,
Q6K00151,Q6K00151_N03,CODE_BINARY,56be874e9a36751b530969c8e390d94d,559f1dff6297b67086c67ba0dafe17cd,327eea5bcdf1802e7abd4fca38940359,2,55,69,,,,,,,,,,
Q6K00151,Q6K00151_N04,IMAGE,,,,,,,,,,7e7e7e7e7e7e7e7e,2b2b2b2b2b2b2b2b,009ddb9cb4c3e3d1,"2500,3438,4062,0,0,0,0,0,0,0,0,0,0,0,0,0",16,16,1
Q6K00151,Q6K00151_N05,CODE_BINARY,9095c122e2577e74aadde94d937d3a68,5393ccce6193be40aec660a2fe8a05af,9b5ef0cc24c55a3a78292d9a538c6258,7,26,69,,,,,,,,,,
Q6K00151,Q6K00151_N06,STRUCTURED,,,,,,,3faf2182dca633d1fc9f9e2f8732a6c2,48,JSON,,,,,,,
Q6K00151,Q6K00151_N07,CODE_BINARY,9a8ba79abe5566cf816bb5bdebe70254,d5bac6ca471f5fa12ae66db2b7923e89,4b237084c576e5721c31f5e342766bc9,15,492,65,,,,,,,,,,
Q6K00152,Q6K00152_N01,CODE_BINARY,75ece57a8a54c87b0b6be8560ae943ca,5793c7fb679d37318ec679029792708d,423ff4cccd5037763a285c8b3cb20538,5,85,69,,,,,,,,,,
Q6K00152,Q6K00152_N02,CODE_BINARY,fec7d9dfb9b64de49fd3bbc93e16c0fb,539345ce619fbc013e6672a8d6a2798c,febfba6c2ec60a36781005b388d5781a,11,59,69,,,,,,,,,,
Q6K00152,Q6K00152_N03,STRUCTURED,,,,,,,3fe9c8aa5db07171ac871e3fe92264e7,34,JSON,,,,,,,
Q6K00152,Q6K00152_N04,CODE_BINARY,ffc7bbcff11657e48fd1bac97b36407a,539345ee699fbc012e6672a8d682698d,7abfb86caec502267818059399d57c18,11,44,69,,,,,,,,,,
Q6K00152,Q6K00152_N05,CODE_BINARY,655804dffd72f18a77cfcc569a4009fa,771f55ef699bb6708ec75ba2c29e37cf,a21314081263c4e67033ccb72d320d4b,2,59,69,,,,,,,,,,
Q6K00152,Q6K00152_N06,IMAGE,,,,,,,,,,ffffff0000ffffff,008000b2a2008000,7a94856b7a94856b,"21,6,10,8,11,28,35,12,31,9,10,29,25,24,42,9701",128,128,1
Q6K00152,Q6K00152_N07,CODE_BINARY,6dbd8318b05b7898edc309dfd1c2dded,331f05ef5b9bbc748b8f4bc0c29e17df,72f3f4b4541bc337302a5dff2c72ad77,2,56,69,,,,,,,,,,
Q6K00153,Q6K00153_N01,IMAGE,,,,,,,,,,fcf0f0fcf8700000,1f3f5f5f5b390d14,44c63f859c9de61c,"1,255,2262,2359,763,598,404,266,234,298,567,955,215,199,246,378",721,208,1
Q6K00153,Q6K00153_N02,CODE_BINARY,0fc3695dc56ed6ae1d13ec77ae8ae44f,d79b45ff4793bd70aec669a2d78a17cf,93ebe2d84fa08226fa3d45ca7bbc03d8,4,84,65,,,,,,,,,,
Q6K00153,Q6K00153_N03,STRUCTURED,,,,,,,1f8d61b6ddaf2390f4dfde338232afc6,46,JSON,,,,,,,
Q6K00153,Q6K00153_N04,CODE_BINARY,11186058747829a44a78a71b24538033,92f8ccbd651adf43ee674782b28a3fab,2eb3d63cc6e90a237b714fd7bb666adc,2,17,65,,,,,,,,,,
Q6K00153,Q6K00153_N05,CODE_BINARY,cdc8e94d26425264ef2d3bd69b71e266,57939dff619fdf61aac64890f68a258b,4276d0bc6ee9af73923a6cd7cabe2412,6,45,65,,,,,,,,,,
Q6K00153,Q6K00153_N06,CODE_BINARY,99fe3ec7fe7ffff6a77bcfba3babf96e,525a98da549fb760aac4fe84d28a6d89,ffacda8ef4f45e639f732e5ffeaf66bf,2,10,65,,,,,,,,,,
Q6K00153,Q6K00153_N07,CODE_BINARY,105ea699ec3ff8f17bebc853051d9170,549211fb429f1768aac6d832f682178b,5337069e54f0a40fe06bcdce3fb3293a,12,237,65,,,,,,,,,,
Q6K00154,Q6K00154_N01,STRUCTURED,,,,,,,1d2d71b7cfe52758e8df5e278612ebc6,42,JSON,,,,,,,
Q6K00154,Q6K00154_N02,CODE_BINARY,6ceba334c402c074e711293e2ac8da73,57b2c5ee639fff21ace66d80f68a3609,4233f2bc5e29a737323addbf0f7229d1,16,526,61,,,,,,,,,,
Q6K00154,Q6K00154_N03,CODE_BINARY,b9ed0078c594701e245a6945e7cdc34a,1693c7de701fbc50aec47f80f78e3789,72a7749c5e21a7b7b679d4de0f3149d1,3,71,61,,,,,,,,,,
Q6K00154,Q6K00154_N04,IMAGE,,,,,,,,,,817e425a425a7e81,c4236145454545a2,7c22ee892f892f32,"5185,0,0,0,0,0,0,4321,0,0,0,0,0,0,0,494",9,9,1
Q6K00154,Q6K00154_N05,CODE_BINARY,4ff6725e06a60110f580ed49ebe24f78,759a8fdf439f7769aac6581097923383,4223761c4c69a0b7133a5dd72f722959,26,1294,61,,,,,,,,,,
Q6K00154,Q6K00154_N06,CODE_BINARY,fbae1de315eed464ea0d8f9c73c8e861,d53ac7fa479fd7202ae6492297823bad,46236e8458b17e37b16bda378e9237b8,8,153,65,,,,,,,,,,
Q6K00154,Q6K00154_N07,CODE_BINARY,3189c597a855c1302f73dbef067efb0e,5592cdfa659d9760aec45882f68277ad,5433f68c9ee33b42b348dc0faef22d30,5,39,65,,,,,,,,,,
Q6K00155,Q6K00155_N01,CODE_BINARY,930bc2de454719aa86a0a9e5ef9293a1,352bcdce439f7fc0aac55810d79634c5,c233f49c4471a56770383ccbad126d19,6,199,61,,,,,,,,,,
Q6K00155,Q6K00155_N02,CODE_BINARY,85d3ff051a328e358976cb4b3f3ef2e0,d59ac7fb639f5740aec45902d6823acd,5639d0ce4e70bc26fb285e072eb72d9a,9,115,69,,,,,,,,,,
Q6K00155,Q6K00155_N03,IMAGE,,,,,,,,,,f0f8e4c8f8f00000,5e5f7764775b5802,62db0ec63931e636,"6064,0,0,0,0,0,0,297,938,1525,1177,0,0,0,0,0",128,64,1
Q6K00155,Q6K00155_N04,CODE_BINARY,4a5b4df617bf471cff07ec1fbef9c153,44bfcdff6197b7508a6645a2fbc705ad,f3eae3da65c56036b89d05da68ac03c8,16,1423,69,,,,,,,,,,
Q6K00155,Q6K00155_N05,CODE_BINARY,ecdcea01f9a27a8ac4364ff87d5df4b0,c3b294ee439ffb216e074aeaf788238f,6d37f25dbc4fe4ff35c9ec3e43346246,9,92,61,,,,,,,,,,
Q6K00155,Q6K00155_N06,CODE_BINARY,b0d9e5d216c8fa90ad33102b7ee30168,d1bac6fb4793d7608ec669a2bf823baf,4a973a4e2b75a66066196cc60941f580,6,53,69,,,,,,,,,,
Q6K00155,Q6K00155_N07,STRUCTURED,,,,,,,0f2749e20eb2b399b6951b1da9a26fe2,132,JSON,,,,,,,
Q6K00156,Q6K00156_N01,STRUCTURED,,,,,,,bbc96a11ddcd92501ed2bcb108739680,114,JSON,,,,,,,
Q6K00156,Q6K00156_N02,CODE_BINARY,10687658444881bcea58a31b2150c0b2,92f8ccbd651adf43ee674782b28a3fab,2eb3d63cc6e90a237b714fd7bb666adc,2,17,65,,,,,,,,,,
Q6K00156,Q6K00156_N03,CODE_BINARY,ed0c8eb0c9b081067a1bed5eb2ed7d1a,bafd3f5fcae9f1daf98ec684dffdddea,6eb5d5a85e30bf99e4612a9573992c8d,1,0,65,,,,,,,,,,
Q6K00156,Q6K00156_N04,CODE_BINARY,058c9da3c0140788e932196ccfaf498a,7732cdfa639d7740aac41810d6823ecd,0013f58c1ee3b0671a682d87bf522799,5,63,69,,,,,,,,,,
Q6K00156,Q6K00156_N05,IMAGE,,,,,,,,,,fcc098c1c3a1833f,32eacee2e8bcd0b1,7ad086e9813bcf2c,"67,99,128,356,1920,389,43,467,290,1470,9,20,32,4648,0,62",400,400,1
Q6K00156,Q6K00156_N06,CODE_BINARY,a7bdc6f21564e574f04ff99edff0ce6c,d593c4ba679fd5402ac64812969a3fcd,0633f48408027b37b93b9a2fbbb23799,5,84,69,,,,,,,,,,
Q6K00156,Q6K00156_N07,CODE_BINARY,43ff7bf0d4c3b6628a425dcf9adea832,d797f5ee619fbe508e4661a2f682178d,fb07521c85ebe1bd1188f7fe11a7d9d3,7,88,69,,,,,,,,,,
Q6K00157,Q6K00157_N01,CODE_BINARY,58fd91f19e7632bfeb812172fbb7acb4,d7bad5fe479fff212ac66898f68a37cf,062774cea620af73bcbb8ff36bb4159a,4,40,69,,,,,,,,,,
Q6K00157,Q6K00157_N02,CODE_BINARY,0ba156d82262c5844198948f9f1579e7,769f06df629f767882c60981d296818d,eb3b661c0de1802af20b0d9b3f9627de,3,113,61,,,,,,,,,,
Q6K00157,Q6K00157_N03,CODE_BINARY,91a8a853936129b55e49019d5a96f2e8,75b3c3fe479f37608ac658849f9631a1,4b34fa874b7efb373a6a9ebbd9d74588,5,239,61,,,,,,,,,,
Q6K00157,Q6K00157_N04,CODE_BINARY,6587a65cf556a523b1d4053baffc5af5,d793c4fe679fff012e66638af6822e0d,73f7d23ccfa9ab333a7e5dfb2bb441ca,18,144,65,,,,,,,,,,
Q6K00157,Q6K00157_N05,IMAGE,,,,,,,,,,6060f0f0f0f06060,3434585858783430,62e313e33d8e1e1c,"6787,459,439,1074,830,332,78,0,0,0,0,0,0,0,0,0",32,32,1
Q6K00157,Q6K00157_N06,STRUCTURED,,,,,,,3faf2182dca633d1fc9f9e2f8732a6c2,48,JSON,,,,,,,
Q6K00157,Q6K00157_N07,CODE_BINARY,3f0a83f011c66d91b2122ccfbbcecb18,d5bac7fe451ff7612e666982ff82338d,f237e29d44c1a037b83bc59a68b603d9,18,397,65,,,,,,,,,,
Q6K00158,Q6K00158_N01,CODE_BINARY,246a4752384bad848d5b265bb2cf918b,57ba0cce62937e6389476882c50e15e7,e3386f88467288b31029cddf3eba2fd2,7,1015,69,,,,,,,,,,
Q6K00158,Q6K00158_N02,IMAGE,,,,,,,,,,ffffff0000ffffff,008000b2a2008000,7a94856b7a94856b,"21,6,10,8,11,28,35,12,31,9,10,29,25,24,42,9701",128,128,1
Q6K00158,Q6K00158_N03,CODE_BINARY,3484fc88704e0541e21a834b3345f8f1,d3f49cda771fdfa32ee7fe90f780ae8b,b16bc79c47a97aa0bdcd47dbaf226299,2,23,65,,,,,,,,,,
Q6K00158,Q6K00158_N04,CODE_BINARY,8580a8dbd2ac8f47b5f418ddc9c36b17,51929c9e639cd740ae44589092823d8d,e51af42dc9d4b3c09e286c5eb3f65799,7,62,65,,,,,,,,,,
Q6K00158,Q6K00158_N05,CODE_BINARY,dcf581339a4780ade139e96653735f9d,75ba0bdf479ef761aed6f832d7933083,526f7b9ded582097193c459f6ab24758,19,1245,65,,,,,,,,,,
Q6K00158,Q6K00158_N06,STRUCTURED,,,,,,,2dc4589fae9090c4b44275ee1923d172,106,JSON,,,,,,,
Q6K00158,Q6K00158_N07,CODE_BINARY,7a0b3a23b542c6c059d3d373b9d09431,539375ee619fb6508ec46388d683610d,dd37f27c8c85a0a5d2e6eddf03b46746,8,37,65,,,,,,,,,,
Q6K00159,Q6K00159_N01,STRUCTURED,,,,,,,3faf2182dca633d1fc9f9e2f8732a6c2,48,JSON,,,,,,,
Q6K00159,Q6K00159_N02,CODE_BINARY,adad4dcae3a8f912a9fb488f5f2c546c,5693d4fe619d9640aec438c2f28a6d4c,0e92deae1ee71e231b735e17ae07351b,4,22,65,,,,,,,,,,
Q6K00159,Q6K00159_N03,CODE_BINARY,03f31512926ea1f31f5facc6f0c5db73,d79e45ee629fff60aea66bf056aa7f4e,26326e2166f2a05fd7378db628f6af49,5,84,69,,,,,,,,,,
Q6K00159,Q6K00159_N04,CODE_BINARY,75fe6d3f2d10fb76f620af4e6fcb59b5,d79283da639f7760aac4d090d6823a09,a422fdb106382f373069c457c8506d98,12,110,69,,,,,,,,,,
Q6K00159,Q6K00159_N05,CODE_BINARY,3f0a83f011c66d91b2122ccfbbcecb18,d5bac7fe451ff7612e666982ff82338d,f237e29d44c1a037b83bc59a68b603d9,18,397,65,,,,,,,,,,
Q6K00159,Q6K00159_N06,IMAGE,,,,,,,,,,fffe7f7f7f7f4040,abab4a4b4a6a6568,408f7f8fd77082d0,"2344,0,0,0,0,1016,156,1875,586,625,1602,781,625,391,0,0",16,16,1
Q6K00159,Q6K00159_N07,CODE_BINARY,d1728dbc0d4da038b8b03b705d91d0c5,173addae559ff7e0ae674db6e7ca24ad,1130fced407e8e44b48983515176fbc3,3,301,65,,,,,,,,,,
Q6K00160,Q6K00160_N01,CODE_BINARY,6dbd8318b05b7898edc309dfd1c2dded,331f05ef5b9bbc748b8f4bc0c29e17df,72f3f4b4541bc337302a5dff2c72ad77,2,56,69,,,,,,,,,,
Q6K00160,Q6K00160_N02,IMAGE,,,,,,,,,,c5ec00a7e7df5f07,d6769ab0d5c20cf1,3a5a3ada228c3e4f,"0,0,0,601,0,151,684,2681,2683,1948,493,405,0,85,0,269",64,64,1
Q6K00160,Q6K00160_N03,CODE_BINARY,09e039321d662308e65c0df8c333822f,359f478f439e1c69a8af1810d7b634a3,63707e9ed532a0073928cdcf28526d6d,15,1199,69,,,,,,,,,,
Q6K00160,Q6K00160_N04,CODE_BINARY,91c60e51f2cd7b12aa4bdb7e5f9f408e,d7328fda679f77708ec46c909aaa34cd,0023f4c4ce403a6731298e828db23798,4,45,65,,,,,,,,,,
Q6K00160,Q6K00160_N05,STRUCTURED,,,,,,,1fd77237ca9797d03cd75d36253382a4,171,JSON,,,,,,,
Q6K00160,Q6K00160_N06,CODE_BINARY,8ae75843e0aa10b7e32cca9f6b9e30c7,57b2c1fe479cb728aee45802df9230cd,e86bfc8dca6f7e7111689a8b81d2aed6,6,157,65,,,,,,,,,,
Q6K00160,Q6K00160_N07,CODE_BINARY,73ee5fbf2848efb9fc7f39fe3b2de1ad,5393f1de419ff66086c4e18096a3a40d,dbae94bc8c652663ba71ed178a206f5f,6,18,69,,,,,,,,,,
Q6K00161,Q6K00161_N01,CODE_BINARY,85d3ff051a328e358976cb4b3f3ef2e0,d59ac7fb639f5740aec45902d6823acd,5639d0ce4e70bc26fb285e072eb72d9a,9,115,69,,,,,,,,,,
Q6K00161,Q6K00161_N02,STRUCTURED,,,,,,,3903d5a3dda4117f7993764fe26a48a2,11,JSON,,,,,,,
