query_id,node_a,node_b
Q6K00001,Q6K00001_N03,Q6K00001_N04
Q6K00001,Q6K00001_N03,Q6K00001_N05
Q6K00001,Q6K00001_N03,Q6K00001_N06
Q6K00001,Q6K00001_N04,Q6K00001_N07
Q6K00002,Q6K00002_N02,Q6K00002_N07
Q6K00002,Q6K00002_N03,Q6K00002_N07
Q6K00002,Q6K00002_N04,Q6K00002_N06
Q6K00002,Q6K00002_N06,Q6K00002_N07
Q6K00003,Q6K00003_N01,Q6K00003_N07
Q6K00003,Q6K00003_N02,Q6K00003_N07
Q6K00003,Q6K00003_N04,Q6K00003_N07
Q6K00003,Q6K00003_N06,Q6K00003_N07
Q6K00004,Q6K00004_N01,Q6K00004_N05
Q6K00004,Q6K00004_N01,Q6K00004_N07
Q6K00004,Q6K00004_N02,Q6K00004_N03
Q6K00004,Q6K00004_N02,Q6K00004_N05
Q6K00004,Q6K00004_N03,Q6K00004_N05
Q6K00005,Q6K00005_N01,Q6K00005_N03
Q6K00005,Q6K00005_N01,Q6K00005_N04
Q6K00005,Q6K00005_N01,Q6K00005_N06
Q6K00005,Q6K00005_N01,Q6K00005_N07
Q6K00005,Q6K00005_N04,Q6K00005_N07
Q6K00006,Q6K00006_N01,Q6K00006_N02
Q6K00006,Q6K00006_N02,Q6K00006_N03
Q6K00006,Q6K00006_N02,Q6K00006_N04
Q6K00006,Q6K00006_N03,Q6K00006_N06
Q6K00007,Q6K00007_N01,Q6K00007_N03
Q6K00007,Q6K00007_N01,Q6K00007_N06
Q6K00007,Q6K00007_N03,Q6K00007_N06
Q6K00007,Q6K00007_N03,Q6K00007_N07
Q6K00007,Q6K00007_N04,Q6K00007_N06
Q6K00007,Q6K00007_N04,Q6K00007_N07
Q6K00007,Q6K00007_N06,Q6K00007_N07
Q6K00008,Q6K00008_N02,Q6K00008_N04
Q6K00008,Q6K00008_N02,Q6K00008_N05
Q6K00008,Q6K00008_N02,Q6K00008_N06
Q6K00008,Q6K00008_N04,Q6K00008_N07
Q6K00009,Q6K00009_N01,Q6K00009_N04
Q6K00009,Q6K00009_N02,Q6K00009_N04
Q6K00009,Q6K00009_N02,Q6K00009_N05
Q6K00009,Q6K00009_N05,Q6K00009_N07
Q6K00010,Q6K00010_N01,Q6K00010_N07
Q6K00010,Q6K00010_N02,Q6K00010_N03
Q6K00010,Q6K00010_N02,Q6K00010_N07
Q6K00010,Q6K00010_N06,Q6K00010_N07
Q6K00011,Q6K00011_N01,Q6K00011_N05
Q6K00011,Q6K00011_N03,Q6K00011_N05
Q6K00011,Q6K00011_N04,Q6K00011_N06
Q6K00011,Q6K00011_N05,Q6K00011_N06
Q6K00012,Q6K00012_N01,Q6K00012_N03
Q6K00012,Q6K00012_N01,Q6K00012_N04
Q6K00012,Q6K00012_N02,Q6K00012_N03
Q6K00012,Q6K00012_N02,Q6K00012_N04
Q6K00012,Q6K00012_N02,Q6K00012_N06
Q6K00012,Q6K00012_N03,Q6K00012_N04
Q6K00012,Q6K00012_N04,Q6K00012_N06
Q6K00013,Q6K00013_N01,Q6K00013_N02
Q6K00013,Q6K00013_N02,Q6K00013_N04
Q6K00013,Q6K00013_N02,Q6K00013_N05
Q6K00013,Q6K00013_N02,Q6K00013_N07
Q6K00013,Q6K00013_N04,Q6K00013_N05
Q6K00014,Q6K00014_N03,Q6K00014_N04
Q6K00014,Q6K00014_N04,Q6K00014_N06
Q6K00014,Q6K00014_N05,Q6K00014_N06
Q6K00014,Q6K00014_N06,Q6K00014_N07
Q6K00015,Q6K00015_N01,Q6K00015_N05
Q6K00015,Q6K00015_N03,Q6K00015_N06
Q6K00015,Q6K00015_N03,Q6K00015_N07
Q6K00015,Q6K00015_N05,Q6K00015_N06
Q6K00016,Q6K00016_N01,Q6K00016_N05
Q6K00016,Q6K00016_N02,Q6K00016_N05
Q6K00016,Q6K00016_N04,Q6K00016_N05
Q6K00016,Q6K00016_N05,Q6K00016_N06
Q6K00017,Q6K00017_N01,Q6K00017_N02
Q6K00017,Q6K00017_N01,Q6K00017_N04
Q6K00017,Q6K00017_N01,Q6K00017_N07
Q6K00017,Q6K00017_N02,Q6K00017_N04
Q6K00017,Q6K00017_N02,Q6K00017_N05
Q6K00017,Q6K00017_N02,Q6K00017_N07
Q6K00017,Q6K00017_N04,Q6K00017_N07
Q6K00017,Q6K00017_N05,Q6K00017_N07
Q6K00018,Q6K00018_N01,Q6K00018_N03
Q6K00018,Q6K00018_N02,Q6K00018_N03
Q6K00018,Q6K00018_N03,Q6K00018_N04
Q6K00018,Q6K00018_N03,Q6K00018_N06
Q6K00019,Q6K00019_N01,Q6K00019_N03
Q6K00019,Q6K00019_N01,Q6K00019_N05
Q6K00019,Q6K00019_N02,Q6K00019_N03
Q6K00019,Q6K00019_N02,Q6K00019_N04
Q6K00020,Q6K00020_N01,Q6K00020_N03
Q6K00020,Q6K00020_N01,Q6K00020_N04
Q6K00020,Q6K00020_N01,Q6K00020_N05
Q6K00020,Q6K00020_N02,Q6K00020_N03
Q6K00020,Q6K00020_N02,Q6K00020_N05
Q6K00020,Q6K00020_N03,Q6K00020_N05
Q6K00021,Q6K00021_N01,Q6K00021_N02
Q6K00021,Q6K00021_N02,Q6K00021_N04
Q6K00021,Q6K00021_N03,Q6K00021_N04
Q6K00021,Q6K00021_N03,Q6K00021_N06
Q6K00022,Q6K00022_N01,Q6K00022_N07
Q6K00022,Q6K00022_N02,Q6K00022_N03
Q6K00022,Q6K00022_N02,Q6K00022_N07
Q6K00022,Q6K00022_N03,Q6K00022_N04
Q6K00023,Q6K00023_N01,Q6K00023_N03
Q6K00023,Q6K00023_N01,Q6K00023_N04
Q6K00023,Q6K00023_N01,Q6K00023_N05
Q6K00023,Q6K00023_N01,Q6K00023_N06
Q6K00023,Q6K00023_N03,Q6K00023_N04
Q6K00023,Q6K00023_N03,Q6K00023_N06
Q6K00024,Q6K00024_N02,Q6K00024_N03
Q6K00024,Q6K00024_N03,Q6K00024_N04
Q6K00024,Q6K00024_N03,Q6K00024_N06
Q6K00024,Q6K00024_N03,Q6K00024_N07
Q6K00025,Q6K00025_N01,Q6K00025_N04
Q6K00025,Q6K00025_N03,Q6K00025_N04
Q6K00025,Q6K00025_N04,Q6K00025_N05
Q6K00025,Q6K00025_N05,Q6K00025_N06
Q6K00026,Q6K00026_N01,Q6K00026_N02
Q6K00026,Q6K00026_N01,Q6K00026_N04
Q6K00026,Q6K00026_N01,Q6K00026_N06
Q6K00026,Q6K00026_N05,Q6K00026_N06
Q6K00027,Q6K00027_N01,Q6K00027_N02
Q6K00027,Q6K00027_N01,Q6K00027_N04
Q6K00027,Q6K00027_N01,Q6K00027_N05
Q6K00027,Q6K00027_N02,Q6K00027_N05
Q6K00027,Q6K00027_N04,Q6K00027_N05
Q6K00027,Q6K00027_N05,Q6K00027_N07
Q6K00028,Q6K00028_N01,Q6K00028_N07
Q6K00028,Q6K00028_N02,Q6K00028_N07
Q6K00028,Q6K00028_N03,Q6K00028_N07
Q6K00028,Q6K00028_N04,Q6K00028_N07
Q6K00029,Q6K00029_N01,Q6K00029_N06
Q6K00029,Q6K00029_N01,Q6K00029_N07
Q6K00029,Q6K00029_N02,Q6K00029_N07
Q6K00029,Q6K00029_N05,Q6K00029_N07
Q6K00029,Q6K00029_N06,Q6K00029_N07
Q6K00030,Q6K00030_N01,Q6K00030_N03
Q6K00030,Q6K00030_N02,Q6K00030_N03
Q6K00030,Q6K00030_N02,Q6K00030_N04
Q6K00030,Q6K00030_N02,Q6K00030_N06
Q6K00031,Q6K00031_N01,Q6K00031_N04
Q6K00031,Q6K00031_N02,Q6K00031_N04
Q6K00031,Q6K00031_N04,Q6K00031_N05
Q6K00031,Q6K00031_N04,Q6K00031_N06
Q6K00031,Q6K00031_N05,Q6K00031_N06
Q6K00032,Q6K00032_N01,Q6K00032_N03
Q6K00032,Q6K00032_N02,Q6K00032_N03
Q6K00032,Q6K00032_N02,Q6K00032_N05
Q6K00032,Q6K00032_N03,Q6K00032_N04
Q6K00032,Q6K00032_N03,Q6K00032_N05
Q6K00033,Q6K00033_N01,Q6K00033_N02
Q6K00033,Q6K00033_N01,Q6K00033_N04
Q6K00033,Q6K00033_N01,Q6K00033_N06
Q6K00033,Q6K00033_N01,Q6K00033_N07
Q6K00033,Q6K00033_N02,Q6K00033_N06
Q6K00033,Q6K00033_N02,Q6K00033_N07
Q6K00034,Q6K00034_N02,Q6K00034_N03
Q6K00034,Q6K00034_N02,Q6K00034_N04
Q6K00034,Q6K00034_N02,Q6K00034_N05
Q6K00034,Q6K00034_N04,Q6K00034_N07
Q6K00035,Q6K00035_N01,Q6K00035_N02
Q6K00035,Q6K00035_N01,Q6K00035_N06
Q6K00035,Q6K00035_N02,Q6K00035_N04
Q6K00035,Q6K00035_N02,Q6K00035_N07
Q6K00036,Q6K00036_N01,Q6K00036_N04
Q6K00036,Q6K00036_N01,Q6K00036_N05
Q6K00036,Q6K00036_N03,Q6K00036_N04
Q6K00036,Q6K00036_N03,Q6K00036_N05
Q6K00036,Q6K00036_N05,Q6K00036_N07
Q6K00037,Q6K00037_N01,Q6K00037_N03
Q6K00037,Q6K00037_N01,Q6K00037_N06
Q6K00037,Q6K00037_N01,Q6K00037_N07
Q6K00037,Q6K00037_N03,Q6K00037_N07
Q6K00037,Q6K00037_N05,Q6K00037_N07
Q6K00037,Q6K00037_N06,Q6K00037_N07
Q6K00038,Q6K00038_N01,Q6K00038_N02
Q6K00038,Q6K00038_N01,Q6K00038_N04
Q6K00038,Q6K00038_N02,Q6K00038_N04
Q6K00038,Q6K00038_N04,Q6K00038_N05
Q6K00038,Q6K00038_N04,Q6K00038_N06
Q6K00038,Q6K00038_N05,Q6K00038_N06
Q6K00039,Q6K00039_N01,Q6K00039_N04
Q6K00039,Q6K00039_N03,Q6K00039_N05
Q6K00039,Q6K00039_N03,Q6K00039_N06
Q6K00039,Q6K00039_N04,Q6K00039_N06
Q6K00039,Q6K00039_N05,Q6K00039_N06
Q6K00040,Q6K00040_N01,Q6K00040_N03
Q6K00040,Q6K00040_N01,Q6K00040_N05
Q6K00040,Q6K00040_N01,Q6K00040_N07
Q6K00040,Q6K00040_N02,Q6K00040_N07
Q6K00041,Q6K00041_N01,Q6K00041_N03
Q6K00041,Q6K00041_N02,Q6K00041_N03
Q6K00041,Q6K00041_N02,Q6K00041_N04
Q6K00041,Q6K00041_N02,Q6K00041_N07
Q6K00042,Q6K00042_N02,Q6K00042_N03
Q6K00042,Q6K00042_N02,Q6K00042_N04
Q6K00042,Q6K00042_N02,Q6K00042_N06
Q6K00042,Q6K00042_N02,Q6K00042_N07
Q6K00042,Q6K00042_N03,Q6K00042_N04
Q6K00042,Q6K00042_N03,Q6K00042_N07
Q6K00042,Q6K00042_N04,Q6K00042_N07
Q6K00043,Q6K00043_N01,Q6K00043_N03
Q6K00043,Q6K00043_N01,Q6K00043_N04
Q6K00043,Q6K00043_N04,Q6K00043_N05
Q6K00043,Q6K00043_N04,Q6K00043_N06
Q6K00043,Q6K00043_N05,Q6K00043_N06
Q6K00044,Q6K00044_N01,Q6K00044_N02
Q6K00044,Q6K00044_N01,Q6K00044_N05
Q6K00044,Q6K00044_N01,Q6K00044_N06
Q6K00044,Q6K00044_N02,Q6K00044_N04
Q6K00044,Q6K00044_N02,Q6K00044_N05
Q6K00044,Q6K00044_N02,Q6K00044_N06
Q6K00045,Q6K00045_N01,Q6K00045_N06
Q6K00045,Q6K00045_N01,Q6K00045_N07
Q6K00045,Q6K00045_N02,Q6K00045_N07
Q6K00045,Q6K00045_N04,Q6K00045_N07
Q6K00045,Q6K00045_N06,Q6K00045_N07
Q6K00046,Q6K00046_N01,Q6K00046_N02
Q6K00046,Q6K00046_N01,Q6K00046_N04
Q6K00046,Q6K00046_N02,Q6K00046_N04
Q6K00046,Q6K00046_N02,Q6K00046_N05
Q6K00046,Q6K00046_N02,Q6K00046_N07
Q6K00046,Q6K00046_N04,Q6K00046_N05
Q6K00046,Q6K00046_N04,Q6K00046_N07
Q6K00046,Q6K00046_N05,Q6K00046_N07
Q6K00047,Q6K00047_N02,Q6K00047_N04
Q6K00047,Q6K00047_N03,Q6K00047_N05
Q6K00047,Q6K00047_N04,Q6K00047_N05
Q6K00047,Q6K00047_N04,Q6K00047_N06
Q6K00048,Q6K00048_N02,Q6K00048_N07
Q6K00048,Q6K00048_N03,Q6K00048_N04
Q6K00048,Q6K00048_N03,Q6K00048_N07
Q6K00048,Q6K00048_N04,Q6K00048_N05
Q6K00048,Q6K00048_N04,Q6K00048_N07
Q6K00048,Q6K00048_N05,Q6K00048_N07
Q6K00049,Q6K00049_N01,Q6K00049_N07
Q6K00049,Q6K00049_N02,Q6K00049_N04
Q6K00049,Q6K00049_N02,Q6K00049_N07
Q6K00049,Q6K00049_N03,Q6K00049_N07
Q6K00049,Q6K00049_N04,Q6K00049_N07
Q6K00050,Q6K00050_N01,Q6K00050_N02
Q6K00050,Q6K00050_N02,Q6K00050_N03
Q6K00050,Q6K00050_N03,Q6K00050_N04
Q6K00050,Q6K00050_N03,Q6K00050_N06
Q6K00051,Q6K00051_N01,Q6K00051_N02
Q6K00051,Q6K00051_N01,Q6K00051_N05
Q6K00051,Q6K00051_N02,Q6K00051_N04
Q6K00051,Q6K00051_N02,Q6K00051_N05
Q6K00051,Q6K00051_N04,Q6K00051_N05
Q6K00051,Q6K00051_N04,Q6K00051_N07
Q6K00052,Q6K00052_N01,Q6K00052_N03
Q6K00052,Q6K00052_N01,Q6K00052_N04
Q6K00052,Q6K00052_N02,Q6K00052_N04
Q6K00052,Q6K00052_N03,Q6K00052_N04
Q6K00052,Q6K00052_N04,Q6K00052_N06
Q6K00053,Q6K00053_N01,Q6K00053_N05
Q6K00053,Q6K00053_N02,Q6K00053_N05
Q6K00053,Q6K00053_N02,Q6K00053_N07
Q6K00053,Q6K00053_N04,Q6K00053_N05
Q6K00054,Q6K00054_N02,Q6K00054_N03
Q6K00054,Q6K00054_N02,Q6K00054_N05
Q6K00054,Q6K00054_N02,Q6K00054_N06
Q6K00054,Q6K00054_N06,Q6K00054_N07
Q6K00055,Q6K00055_N01,Q6K00055_N05
Q6K00055,Q6K00055_N01,Q6K00055_N06
Q6K00055,Q6K00055_N03,Q6K00055_N05
Q6K00055,Q6K00055_N03,Q6K00055_N06
Q6K00055,Q6K00055_N05,Q6K00055_N06
Q6K00055,Q6K00055_N05,Q6K00055_N07
Q6K00056,Q6K00056_N01,Q6K00056_N02
Q6K00056,Q6K00056_N01,Q6K00056_N03
Q6K00056,Q6K00056_N01,Q6K00056_N06
Q6K00056,Q6K00056_N01,Q6K00056_N07
Q6K00057,Q6K00057_N03,Q6K00057_N04
Q6K00057,Q6K00057_N03,Q6K00057_N05
Q6K00057,Q6K00057_N05,Q6K00057_N06
Q6K00057,Q6K00057_N05,Q6K00057_N07
Q6K00058,Q6K00058_N01,Q6K00058_N06
Q6K00058,Q6K00058_N01,Q6K00058_N07
Q6K00058,Q6K00058_N04,Q6K00058_N07
Q6K00058,Q6K00058_N05,Q6K00058_N07
Q6K00058,Q6K00058_N06,Q6K00058_N07
Q6K00059,Q6K00059_N02,Q6K00059_N05
Q6K00059,Q6K00059_N04,Q6K00059_N05
Q6K00059,Q6K00059_N04,Q6K00059_N07
Q6K00059,Q6K00059_N05,Q6K00059_N06
Q6K00060,Q6K00060_N01,Q6K00060_N05
Q6K00060,Q6K00060_N03,Q6K00060_N06
Q6K00060,Q6K00060_N03,Q6K00060_N07
Q6K00060,Q6K00060_N05,Q6K00060_N06
Q6K00060,Q6K00060_N06,Q6K00060_N07
Q6K00061,Q6K00061_N01,Q6K00061_N02
Q6K00061,Q6K00061_N02,Q6K00061_N07
Q6K00061,Q6K00061_N04,Q6K00061_N07
Q6K00061,Q6K00061_N05,Q6K00061_N07
Q6K00062,Q6K00062_N01,Q6K00062_N03
Q6K00062,Q6K00062_N02,Q6K00062_N03
Q6K00062,Q6K00062_N03,Q6K00062_N05
Q6K00062,Q6K00062_N05,Q6K00062_N07
Q6K00063,Q6K00063_N02,Q6K00063_N05
Q6K00063,Q6K00063_N04,Q6K00063_N07
Q6K00063,Q6K00063_N05,Q6K00063_N06
Q6K00063,Q6K00063_N06,Q6K00063_N07
Q6K00064,Q6K00064_N02,Q6K00064_N04
Q6K00064,Q6K00064_N02,Q6K00064_N06
Q6K00064,Q6K00064_N02,Q6K00064_N07
Q6K00064,Q6K00064_N03,Q6K00064_N07
Q6K00065,Q6K00065_N01,Q6K00065_N04
Q6K00065,Q6K00065_N04,Q6K00065_N05
Q6K00065,Q6K00065_N04,Q6K00065_N06
Q6K00065,Q6K00065_N04,Q6K00065_N07
Q6K00066,Q6K00066_N01,Q6K00066_N02
Q6K00066,Q6K00066_N01,Q6K00066_N04
Q6K00066,Q6K00066_N02,Q6K00066_N03
Q6K00066,Q6K00066_N04,Q6K00066_N05
Q6K00067,Q6K00067_N01,Q6K00067_N04
Q6K00067,Q6K00067_N01,Q6K00067_N07
Q6K00067,Q6K00067_N02,Q6K00067_N03
Q6K00067,Q6K00067_N03,Q6K00067_N07
Q6K00068,Q6K00068_N01,Q6K00068_N07
Q6K00068,Q6K00068_N02,Q6K00068_N06
Q6K00068,Q6K00068_N02,Q6K00068_N07
Q6K00068,Q6K00068_N03,Q6K00068_N06
Q6K00069,Q6K00069_N01,Q6K00069_N06
Q6K00069,Q6K00069_N02,Q6K00069_N03
Q6K00069,Q6K00069_N02,Q6K00069_N07
Q6K00069,Q6K00069_N03,Q6K00069_N06
Q6K00070,Q6K00070_N02,Q6K00070_N06
Q6K00070,Q6K00070_N03,Q6K00070_N05
Q6K00070,Q6K00070_N04,Q6K00070_N06
Q6K00070,Q6K00070_N05,Q6K00070_N06
Q6K00071,Q6K00071_N03,Q6K00071_N04
Q6K00071,Q6K00071_N03,Q6K00071_N06
Q6K00071,Q6K00071_N03,Q6K00071_N07
Q6K00071,Q6K00071_N05,Q6K00071_N07
Q6K00072,Q6K00072_N01,Q6K00072_N07
Q6K00072,Q6K00072_N03,Q6K00072_N06
Q6K00072,Q6K00072_N03,Q6K00072_N07
Q6K00072,Q6K00072_N04,Q6K00072_N07
Q6K00073,Q6K00073_N01,Q6K00073_N04
Q6K00073,Q6K00073_N02,Q6K00073_N04
Q6K00073,Q6K00073_N04,Q6K00073_N05
Q6K00073,Q6K00073_N04,Q6K00073_N07
Q6K00074,Q6K00074_N01,Q6K00074_N02
Q6K00074,Q6K00074_N01,Q6K00074_N04
Q6K00074,Q6K00074_N02,Q6K00074_N03
Q6K00074,Q6K00074_N04,Q6K00074_N07
Q6K00075,Q6K00075_N01,Q6K00075_N07
Q6K00075,Q6K00075_N04,Q6K00075_N05
Q6K00075,Q6K00075_N05,Q6K00075_N06
Q6K00075,Q6K00075_N06,Q6K00075_N07
Q6K00076,Q6K00076_N01,Q6K00076_N02
Q6K00076,Q6K00076_N02,Q6K00076_N05
Q6K00076,Q6K00076_N03,Q6K00076_N05
Q6K00076,Q6K00076_N03,Q6K00076_N07
Q6K00076,Q6K00076_N05,Q6K00076_N07
Q6K00077,Q6K00077_N01,Q6K00077_N06
Q6K00077,Q6K00077_N02,Q6K00077_N03
Q6K00077,Q6K00077_N03,Q6K00077_N05
Q6K00077,Q6K00077_N03,Q6K00077_N06
Q6K00078,Q6K00078_N01,Q6K00078_N02
Q6K00078,Q6K00078_N02,Q6K00078_N03
Q6K00078,Q6K00078_N03,Q6K00078_N06
Q6K00078,Q6K00078_N04,Q6K00078_N06
Q6K00079,Q6K00079_N01,Q6K00079_N02
Q6K00079,Q6K00079_N01,Q6K00079_N04
Q6K00079,Q6K00079_N03,Q6K00079_N05
Q6K00079,Q6K00079_N04,Q6K00079_N05
Q6K00080,Q6K00080_N02,Q6K00080_N05
Q6K00080,Q6K00080_N03,Q6K00080_N05
Q6K00080,Q6K00080_N05,Q6K00080_N07
Q6K00080,Q6K00080_N06,Q6K00080_N07
Q6K00081,Q6K00081_N01,Q6K00081_N05
Q6K00081,Q6K00081_N04,Q6K00081_N05
Q6K00081,Q6K00081_N05,Q6K00081_N06
Q6K00081,Q6K00081_N05,Q6K00081_N07
Q6K00082,Q6K00082_N01,Q6K00082_N04
Q6K00082,Q6K00082_N02,Q6K00082_N05
Q6K00082,Q6K00082_N04,Q6K00082_N05
Q6K00082,Q6K00082_N04,Q6K00082_N06
Q6K00083,Q6K00083_N01,Q6K00083_N05
Q6K00083,Q6K00083_N01,Q6K00083_N07
Q6K00083,Q6K00083_N02,Q6K00083_N04
Q6K00083,Q6K00083_N02,Q6K00083_N05
Q6K00083,Q6K00083_N05,Q6K00083_N07
Q6K00084,Q6K00084_N01,Q6K00084_N03
Q6K00084,Q6K00084_N01,Q6K00084_N06
Q6K00084,Q6K00084_N03,Q6K00084_N05
Q6K00084,Q6K00084_N03,Q6K00084_N07
Q6K00085,Q6K00085_N02,Q6K00085_N05
Q6K00085,Q6K00085_N03,Q6K00085_N04
Q6K00085,Q6K00085_N03,Q6K00085_N07
Q6K00085,Q6K00085_N04,Q6K00085_N07
Q6K00085,Q6K00085_N05,Q6K00085_N07
Q6K00086,Q6K00086_N01,Q6K00086_N03
Q6K00086,Q6K00086_N03,Q6K00086_N06
Q6K00086,Q6K00086_N04,Q6K00086_N06
Q6K00086,Q6K00086_N04,Q6K00086_N07
Q6K00087,Q6K00087_N01,Q6K00087_N02
Q6K00087,Q6K00087_N02,Q6K00087_N03
Q6K00087,Q6K00087_N02,Q6K00087_N05
Q6K00087,Q6K00087_N02,Q6K00087_N07
Q6K00088,Q6K00088_N01,Q6K00088_N02
Q6K00088,Q6K00088_N01,Q6K00088_N07
Q6K00088,Q6K00088_N02,Q6K00088_N03
Q6K00088,Q6K00088_N02,Q6K00088_N06
Q6K00089,Q6K00089_N02,Q6K00089_N03
Q6K00089,Q6K00089_N02,Q6K00089_N05
Q6K00089,Q6K00089_N03,Q6K00089_N07
Q6K00089,Q6K00089_N05,Q6K00089_N06
Q6K00090,Q6K00090_N02,Q6K00090_N04
Q6K00090,Q6K00090_N02,Q6K00090_N06
Q6K00090,Q6K00090_N03,Q6K00090_N06
Q6K00090,Q6K00090_N03,Q6K00090_N07
Q6K00091,Q6K00091_N01,Q6K00091_N07
Q6K00091,Q6K00091_N02,Q6K00091_N07
Q6K00091,Q6K00091_N05,Q6K00091_N07
Q6K00091,Q6K00091_N06,Q6K00091_N07
Q6K00092,Q6K00092_N01,Q6K00092_N03
Q6K00092,Q6K00092_N01,Q6K00092_N07
Q6K00092,Q6K00092_N03,Q6K00092_N05
Q6K00092,Q6K00092_N06,Q6K00092_N07
Q6K00093,Q6K00093_N01,Q6K00093_N07
Q6K00093,Q6K00093_N02,Q6K00093_N05
Q6K00093,Q6K00093_N02,Q6K00093_N07
Q6K00093,Q6K00093_N04,Q6K00093_N07
Q6K00094,Q6K00094_N01,Q6K00094_N05
Q6K00094,Q6K00094_N02,Q6K00094_N05
Q6K00094,Q6K00094_N04,Q6K00094_N06
Q6K00094,Q6K00094_N05,Q6K00094_N06
Q6K00095,Q6K00095_N01,Q6K00095_N05
Q6K00095,Q6K00095_N02,Q6K00095_N05
Q6K00095,Q6K00095_N04,Q6K00095_N05
Q6K00095,Q6K00095_N05,Q6K00095_N06
Q6K00096,Q6K00096_N01,Q6K00096_N07
Q6K00096,Q6K00096_N02,Q6K00096_N05
Q6K00096,Q6K00096_N04,Q6K00096_N05
Q6K00096,Q6K00096_N05,Q6K00096_N07
Q6K00097,Q6K00097_N01,Q6K00097_N03
Q6K00097,Q6K00097_N01,Q6K00097_N06
Q6K00097,Q6K00097_N03,Q6K00097_N05
Q6K00097,Q6K00097_N04,Q6K00097_N06
Q6K00098,Q6K00098_N01,Q6K00098_N04
Q6K00098,Q6K00098_N02,Q6K00098_N07
Q6K00098,Q6K00098_N03,Q6K00098_N07
Q6K00098,Q6K00098_N04,Q6K00098_N07
Q6K00099,Q6K00099_N01,Q6K00099_N04
Q6K00099,Q6K00099_N02,Q6K00099_N04
Q6K00099,Q6K00099_N03,Q6K00099_N07
Q6K00099,Q6K00099_N04,Q6K00099_N07
Q6K00100,Q6K00100_N01,Q6K00100_N04
Q6K00100,Q6K00100_N01,Q6K00100_N05
Q6K00100,Q6K00100_N03,Q6K00100_N05
Q6K00100,Q6K00100_N05,Q6K00100_N06
Q6K00101,Q6K00101_N03,Q6K00101_N05
Q6K00101,Q6K00101_N04,Q6K00101_N05
Q6K00101,Q6K00101_N05,Q6K00101_N06
Q6K00101,Q6K00101_N06,Q6K00101_N07
Q6K00102,Q6K00102_N01,Q6K00102_N06
Q6K00102,Q6K00102_N02,Q6K00102_N05
Q6K00102,Q6K00102_N05,Q6K00102_N07
Q6K00102,Q6K00102_N06,Q6K00102_N07
Q6K00103,Q6K00103_N01,Q6K00103_N04
Q6K00103,Q6K00103_N02,Q6K00103_N04
Q6K00103,Q6K00103_N04,Q6K00103_N05
Q6K00103,Q6K00103_N05,Q6K00103_N07
Q6K00104,Q6K00104_N01,Q6K00104_N02
Q6K00104,Q6K00104_N01,Q6K00104_N06
Q6K00104,Q6K00104_N01,Q6K00104_N07
Q6K00104,Q6K00104_N02,Q6K00104_N05
Q6K00105,Q6K00105_N01,Q6K00105_N05
Q6K00105,Q6K00105_N01,Q6K00105_N06
Q6K00105,Q6K00105_N02,Q6K00105_N04
Q6K00105,Q6K00105_N02,Q6K00105_N05
Q6K00105,Q6K00105_N04,Q6K00105_N05
Q6K00106,Q6K00106_N01,Q6K00106_N03
Q6K00106,Q6K00106_N02,Q6K00106_N05
Q6K00106,Q6K00106_N02,Q6K00106_N07
Q6K00106,Q6K00106_N03,Q6K00106_N05
Q6K00107,Q6K00107_N02,Q6K00107_N07
Q6K00107,Q6K00107_N04,Q6K00107_N05
Q6K00107,Q6K00107_N04,Q6K00107_N07
Q6K00107,Q6K00107_N06,Q6K00107_N07
Q6K00108,Q6K00108_N01,Q6K00108_N04
Q6K00108,Q6K00108_N01,Q6K00108_N05
Q6K00108,Q6K00108_N02,Q6K00108_N05
Q6K00108,Q6K00108_N05,Q6K00108_N07
Q6K00109,Q6K00109_N01,Q6K00109_N05
Q6K00109,Q6K00109_N03,Q6K00109_N05
Q6K00109,Q6K00109_N04,Q6K00109_N05
Q6K00109,Q6K00109_N05,Q6K00109_N07
Q6K00110,Q6K00110_N01,Q6K00110_N06
Q6K00110,Q6K00110_N03,Q6K00110_N06
Q6K00110,Q6K00110_N04,Q6K00110_N06
Q6K00110,Q6K00110_N05,Q6K00110_N06
Q6K00111,Q6K00111_N01,Q6K00111_N05
Q6K00111,Q6K00111_N04,Q6K00111_N05
Q6K00111,Q6K00111_N05,Q6K00111_N06
Q6K00111,Q6K00111_N05,Q6K00111_N07
Q6K00112,Q6K00112_N02,Q6K00112_N03
Q6K00112,Q6K00112_N02,Q6K00112_N07
Q6K00112,Q6K00112_N04,Q6K00112_N06
Q6K00112,Q6K00112_N04,Q6K00112_N07
Q6K00113,Q6K00113_N03,Q6K00113_N04
Q6K00113,Q6K00113_N04,Q6K00113_N05
Q6K00113,Q6K00113_N05,Q6K00113_N07
Q6K00113,Q6K00113_N06,Q6K00113_N07
Q6K00114,Q6K00114_N01,Q6K00114_N05
Q6K00114,Q6K00114_N02,Q6K00114_N05
Q6K00114,Q6K00114_N02,Q6K00114_N06
Q6K00114,Q6K00114_N03,Q6K00114_N06
Q6K00115,Q6K00115_N01,Q6K00115_N02
Q6K00115,Q6K00115_N01,Q6K00115_N04
Q6K00115,Q6K00115_N01,Q6K00115_N07
Q6K00115,Q6K00115_N02,Q6K00115_N06
Q6K00116,Q6K00116_N02,Q6K00116_N06
Q6K00116,Q6K00116_N03,Q6K00116_N04
Q6K00116,Q6K00116_N04,Q6K00116_N06
