query_id,parent_count,method,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0111,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0111,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0111,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0111,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0112,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0112,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0112,3,SINGLE_CONTEXT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0112,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0112,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0112,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0113,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0113,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0113,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0113,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0113,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0113,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0114,3,SINGLE_3GRAM,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0114,3,SINGLE_STRUCT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0114,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0114,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0114,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0114,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0115,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0115,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0115,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0115,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0115,3,MEDIAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0115,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0116,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0116,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0116,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0116,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0116,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0116,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0117,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0117,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0117,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0117,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0117,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0117,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0118,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0118,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0118,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0118,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0118,3,MEDIAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0118,3,MEAN_RANK,0.0,0.0,0.0,0.0,False,False
Q0119,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0119,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0119,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0119,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0119,3,MEDIAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0119,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0120,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0120,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0120,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0120,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0120,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0120,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0121,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0121,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0121,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0121,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0121,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0121,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0122,3,SINGLE_3GRAM,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0122,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0123,3,SINGLE_3GRAM,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0123,3,SINGLE_STRUCT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0123,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0123,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0123,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0123,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0124,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0124,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0124,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0124,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0124,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0124,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0125,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0125,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0125,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0125,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0125,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0125,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0126,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0126,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0126,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0126,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0126,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0126,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0127,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0127,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0127,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0127,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0127,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0127,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0128,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0128,3,SINGLE_STRUCT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0128,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0128,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0128,3,MEDIAN_REGRET,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0128,3,MEAN_RANK,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0129,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0129,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0129,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0129,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0129,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0129,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0130,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0130,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0130,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0130,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0130,3,MEDIAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0130,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0131,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0131,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0131,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0131,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0131,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0131,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0132,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0132,3,SINGLE_STRUCT,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0132,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0132,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0132,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0132,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0133,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0133,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0133,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0133,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0133,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0133,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0134,3,SINGLE_3GRAM,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,SINGLE_STRUCT,0.7777777777777778,1.0,1.0,1.0,True,False
Q0134,3,SINGLE_CONTEXT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0134,3,MEAN_REGRET,0.8888888888888888,1.0,1.0,1.0,True,False
Q0134,3,MEDIAN_REGRET,0.8888888888888888,1.0,1.0,1.0,True,False
Q0134,3,MEAN_RANK,0.8888888888888888,1.0,1.0,1.0,True,False
Q0135,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0135,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0135,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0135,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0135,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0135,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0136,3,SINGLE_3GRAM,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0136,3,SINGLE_STRUCT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0136,3,SINGLE_CONTEXT,0.8888888888888888,1.0,1.0,1.0,True,False
Q0136,3,MEAN_REGRET,0.8888888888888888,1.0,1.0,1.0,True,False
Q0136,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0136,3,MEAN_RANK,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0137,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0137,3,SINGLE_STRUCT,0.2222222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0137,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0137,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0137,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0137,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0138,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0138,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0138,3,SINGLE_CONTEXT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0138,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0138,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0138,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0139,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0139,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0139,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0139,3,MEAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0139,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0139,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0140,3,SINGLE_3GRAM,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0140,3,SINGLE_STRUCT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0140,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0140,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0140,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0140,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0141,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0141,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0141,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0141,3,MEAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0141,3,MEDIAN_REGRET,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0141,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0142,3,SINGLE_3GRAM,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0142,3,SINGLE_STRUCT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0142,3,SINGLE_CONTEXT,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0142,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0142,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0142,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0143,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0143,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0143,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0143,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0143,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0143,3,MEAN_RANK,0.0,0.0,0.0,0.0,False,False
Q0144,3,SINGLE_3GRAM,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0144,3,SINGLE_STRUCT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0144,3,SINGLE_CONTEXT,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0144,3,MEAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0144,3,MEDIAN_REGRET,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0144,3,MEAN_RANK,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0145,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0145,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0145,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0145,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0145,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0145,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0146,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0146,3,SINGLE_STRUCT,0.0,0.0,0.0,0.0,False,False
Q0146,3,SINGLE_CONTEXT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0146,3,MEAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0146,3,MEDIAN_REGRET,0.0,0.0,0.0,0.0,False,False
Q0146,3,MEAN_RANK,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0147,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0147,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0147,3,SINGLE_CONTEXT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0147,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0147,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0147,3,MEAN_RANK,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0148,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0148,3,SINGLE_STRUCT,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0148,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0148,3,MEAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0148,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0148,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0149,3,SINGLE_3GRAM,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0149,3,SINGLE_STRUCT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0149,3,SINGLE_CONTEXT,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0149,3,MEAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0149,3,MEDIAN_REGRET,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0149,3,MEAN_RANK,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0150,3,SINGLE_3GRAM,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0150,3,SINGLE_STRUCT,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0150,3,SINGLE_CONTEXT,0.7777777777777778,1.0,1.0,1.0,True,False
Q0150,3,MEAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0150,3,MEDIAN_REGRET,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0150,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0151,3,SINGLE_3GRAM,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0151,3,SINGLE_STRUCT,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0151,3,SINGLE_CONTEXT,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0151,3,MEAN_REGRET,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0151,3,MEDIAN_REGRET,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
Q0151,3,MEAN_RANK,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666,False,False
Q0152,3,SINGLE_3GRAM,0.0,0.0,0.0,0.0,False,False
Q0152,3,SINGLE_STRUCT,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False
