concurrency,request_index,query_id,success,client_latency_ms,search_ms,reconstruction_ms,server_total_ms,error
8,224,Q6K00247,True,66.7628,47.2699,1.1069,48.3832,
8,228,Q6K00418,True,50.3767,44.3301,1.2672,45.6056,
8,230,Q6K00185,True,55.8671,47.3641,1.5346,48.915,
8,229,Q6K00531,True,70.6339,60.3203,1.6511,61.9898,
8,227,Q6K00330,True,96.5928,68.4956,2.7191,71.2318,
8,233,Q6K00424,True,85.7343,80.0991,1.3856,81.4942,
8,232,Q6K00427,True,102.0546,74.9471,2.1906,77.1644,
8,235,Q6K00246,True,94.7854,82.4207,2.334,84.7688,
8,231,Q6K00417,True,121.7689,93.1774,1.3517,94.5551,
8,234,Q6K00197,True,124.6492,87.281,2.3148,89.6098,
8,237,Q6K00239,True,97.1221,87.862,1.8725,89.7516,
8,236,Q6K00472,True,114.1855,97.3532,2.6447,100.0156,
8,238,Q6K00511,True,111.2409,83.6814,1.3072,84.9996,
8,240,Q6K00355,True,96.4855,78.1256,1.7512,79.8903,
8,239,Q6K00332,True,109.527,74.7637,1.5022,76.2777,
8,241,Q6K00356,True,92.9845,75.0878,1.3123,76.4122,
8,242,Q6K00508,True,87.6157,78.7756,1.1994,79.9912,
8,243,Q6K00428,True,86.0918,76.0693,1.2442,77.3251,
8,244,Q6K00296,True,79.4001,68.4855,1.173,69.6675,
8,245,Q6K00465,True,92.5486,65.3953,1.6082,67.0133,
8,246,Q6K00420,True,81.3982,71.7765,1.548,73.3386,
8,249,Q6K00288,True,114.1544,99.0175,1.3062,100.3317,
8,248,Q6K00261,True,121.9133,103.7773,1.354,105.1397,
8,247,Q6K00391,True,127.613,109.5777,1.3307,110.9243,
8,250,Q6K00405,True,119.655,103.8273,1.4927,105.3341,
8,251,Q6K00224,True,127.1213,104.5204,1.095,105.6249,
8,252,Q6K00368,True,140.3324,106.8392,1.4778,108.3319,
8,254,Q6K00414,True,120.4275,109.8899,1.5671,111.4705,
8,253,Q6K00287,True,131.8079,65.8399,1.3444,67.1925,
8,256,Q6K00370,True,76.4594,59.5426,1.2296,60.7811,
8,255,Q6K00516,True,87.2387,63.9689,1.0919,65.07,
8,257,Q6K00498,True,77.2255,64.4984,1.2539,65.7659,
8,258,Q6K00373,True,90.5874,60.7969,1.8208,62.6453,
8,259,Q6K00416,True,79.7623,70.8136,1.1965,72.0192,
8,261,Q6K00416,True,74.2008,63.3751,1.2112,64.5959,
8,262,Q6K00284,True,72.4725,63.3998,1.2376,64.6444,
8,260,Q6K00539,True,91.9315,63.3778,1.2102,64.5977,
8,265,Q6K00489,True,68.372,54.4608,1.7787,56.2685,
8,264,Q6K00537,True,71.1962,56.3776,1.6395,58.0356,
8,263,Q6K00320,True,74.5796,60.5546,1.2011,61.7644,
8,266,Q6K00297,True,70.6717,60.7205,1.1963,61.9253,
8,267,Q6K00367,True,68.3221,60.836,1.1495,61.9937,
8,270,Q6K00356,True,62.3,57.0431,1.6134,58.6739,
8,269,Q6K00388,True,82.6023,50.5178,1.2758,51.8015,
8,268,Q6K00466,True,92.8473,57.2078,1.4639,58.6816,
8,273,Q6K00379,True,66.0265,55.9485,1.1438,57.1007,
8,271,Q6K00336,True,76.9751,59.0551,1.1442,60.2069,
8,272,Q6K00323,True,74.9078,60.7064,1.1615,61.8753,
8,275,Q6K00360,True,65.0003,56.5161,1.1454,57.6701,
8,274,Q6K00470,True,86.3104,57.2179,1.3213,58.5492,
8,276,Q6K00220,True,64.16,58.0937,1.2171,59.3207,
8,277,Q6K00429,True,63.9472,52.9219,1.1512,54.0822,
8,278,Q6K00233,True,67.1417,49.8498,1.4309,51.2914,
8,279,Q6K00423,True,66.5824,48.6412,1.126,49.7753,
8,280,Q6K00504,True,69.8374,53.1155,1.1199,54.2447,
8,281,Q6K00517,True,70.9458,57.0985,1.1858,58.3018,
8,283,Q6K00328,True,63.4626,53.8256,1.2678,55.1022,
8,282,Q6K00430,True,82.395,58.9607,1.1226,60.0914,
8,284,Q6K00429,True,63.2341,55.7574,1.1438,56.9079,
8,285,Q6K00271,True,72.6594,52.6807,1.5628,54.2585,
8,286,Q6K00219,True,63.4269,53.4328,1.0359,54.4787,
8,287,Q6K00493,True,65.8902,58.3105,1.0208,59.3421,
8,289,Q6K00182,True,60.1235,50.1359,1.0854,51.2279,
8,288,Q6K00200,True,63.2359,54.0806,1.0538,55.1414,
8,291,Q6K00429,True,59.8064,47.1469,1.1884,48.3427,
8,290,Q6K00181,True,68.7862,51.4635,1.1052,52.5813,
8,293,Q6K00532,True,56.3791,41.5001,1.1395,42.6492,
8,292,Q6K00298,True,80.5281,48.0188,1.1044,49.1298,
8,294,Q6K00236,True,66.0376,45.0636,1.2247,46.3049,
8,295,Q6K00202,True,62.1873,43.8812,1.1712,45.0588,
8,297,Q6K00250,True,55.4378,47.4959,1.1587,48.662,
8,296,Q6K00204,True,58.9326,49.9115,1.0771,50.9968,
8,299,Q6K00378,True,41.9222,36.905,1.3859,38.3058,
8,298,Q6K00324,True,51.1185,33.8874,1.1666,35.0645,
8,300,Q6K00256,True,32.005,16.8164,0.9888,17.8109,
16,2,Q6K00272,True,67.421,60.1343,1.2312,61.3734,
16,1,Q6K00394,True,76.5065,65.9774,1.0497,67.0343,
16,4,Q6K00445,True,81.5926,62.6949,0.984,63.6856,
16,3,Q6K00253,True,103.5363,72.746,1.333,74.0852,
16,6,Q6K00425,True,104.8159,69.427,1.0414,70.4749,
16,9,Q6K00499,True,110.595,65.4409,1.218,66.6679,
16,5,Q6K00326,True,116.5932,77.4272,1.1304,78.5654,
16,8,Q6K00318,True,118.2377,84.8184,1.9276,86.7755,
16,7,Q6K00192,True,121.0032,89.0709,1.1909,90.2702,
16,10,Q6K00478,True,136.8217,86.9758,2.4113,89.3995,
16,11,Q6K00531,True,145.7309,91.4539,1.2742,92.7402,
16,12,Q6K00232,True,145.8092,89.5557,1.319,90.8839,
16,14,Q6K00216,True,145.3147,88.0233,2.6022,90.6578,
16,13,Q6K00336,True,147.8261,95.4331,1.5412,96.9923,
16,15,Q6K00399,True,147.3583,98.0429,2.2945,100.3528,
16,16,Q6K00406,True,154.565,110.0344,1.1669,111.2122,
16,18,Q6K00274,True,131.5339,68.6842,1.2304,69.9243,
16,17,Q6K00348,True,152.4667,75.8644,2.297,78.196,
16,19,Q6K00533,True,152.2034,89.8058,1.0355,90.8494,
16,20,Q6K00334,True,149.1339,94.2107,1.3166,95.5405,
16,21,Q6K00383,True,157.028,97.8491,1.5201,99.3853,
16,23,Q6K00511,True,191.2683,102.3844,1.2816,103.6753,
16,24,Q6K00366,True,188.5563,102.7804,1.2032,103.9943,
16,22,Q6K00525,True,198.5542,110.5812,1.3378,111.9381,
16,25,Q6K00226,True,204.5072,138.2468,1.1267,139.3819,
16,29,Q6K00262,True,179.3011,130.8061,1.3109,132.124,
16,31,Q6K00320,True,182.5262,131.1148,1.0231,132.1452,
16,26,Q6K00393,True,195.0811,144.7244,1.7354,146.4716,
16,32,Q6K00189,True,175.5447,137.4543,1.0413,138.5027,
16,27,Q6K00371,True,186.6134,144.4293,0.9468,145.3824,
16,30,Q6K00376,True,187.075,140.0765,1.0621,141.1458,
16,28,Q6K00242,True,189.7478,145.8033,1.2499,147.0605,
16,34,Q6K00404,True,124.1816,108.054,1.0968,109.1587,
16,33,Q6K00390,True,144.633,117.5939,1.1243,118.725,
16,35,Q6K00286,True,121.2535,104.2084,1.154,105.369,
16,36,Q6K00196,True,117.8884,94.2828,1.2723,95.5635,
16,37,Q6K00361,True,119.4712,54.2043,1.0283,55.2401,
16,38,Q6K00286,True,102.3177,65.0505,1.1516,66.2096,
16,39,Q6K00404,True,114.0887,66.7248,1.109,67.8428,
16,40,Q6K00496,True,120.3096,71.4848,1.0654,72.5585,
16,41,Q6K00487,True,105.06,70.6048,1.231,71.8427,
16,42,Q6K00358,True,119.5922,76.4712,1.1478,77.6264,
16,43,Q6K00461,True,114.31,77.3599,1.0407,78.4111,
16,45,Q6K00240,True,126.3055,78.6117,1.168,79.7861,
16,44,Q6K00460,True,126.9343,82.8788,1.0518,83.9366,
16,50,Q6K00196,True,120.8475,71.0229,1.3511,72.3811,
16,48,Q6K00508,True,135.0858,81.2144,0.9878,82.2088,
16,46,Q6K00281,True,140.6208,87.8008,1.1043,88.9111,
16,52,Q6K00223,True,105.5302,74.7749,1.0648,75.8462,
16,49,Q6K00315,True,133.1075,83.2015,1.11,84.3179,
16,47,Q6K00202,True,141.6031,93.5441,1.0897,94.6404,
16,51,Q6K00330,True,127.2052,88.6596,1.0021,89.6673,
16,53,Q6K00417,True,107.2207,66.9685,1.0081,67.9826,
16,54,Q6K00462,True,95.4431,61.3913,1.1982,62.5992,
16,55,Q6K00414,True,106.5699,62.7411,1.0729,63.8217,
16,56,Q6K00489,True,105.6185,65.5879,1.0674,66.6632,
16,57,Q6K00255,True,118.7798,73.4257,0.9917,74.4241,
16,58,Q6K00326,True,110.4174,74.0117,1.042,75.0615,
16,60,Q6K00475,True,109.3496,72.6267,1.1847,73.8217,
16,59,Q6K00200,True,122.1075,77.558,1.0739,78.6443,
16,62,Q6K00207,True,117.7225,86.3686,1.104,87.4808,
16,61,Q6K00477,True,129.7898,90.683,1.0506,91.7416,
16,63,Q6K00390,True,119.584,88.9147,1.3531,90.2747,
16,64,Q6K00189,True,126.1343,90.1091,1.0804,91.1959,
16,66,Q6K00449,True,131.235,88.5717,1.1877,89.7682,
16,67,Q6K00189,True,132.9205,87.6312,1.1349,88.7721,
16,68,Q6K00473,True,131.1032,90.9961,1.2135,92.2156,
16,65,Q6K00338,True,140.7723,95.1835,1.1074,96.2982,
16,69,Q6K00473,True,128.1063,96.6552,1.1986,97.8597,
16,70,Q6K00496,True,117.4233,102.35,1.0736,103.4315,
16,72,Q6K00442,True,91.4203,76.9042,0.9927,77.903,
16,71,Q6K00293,True,106.4882,87.2792,1.0814,88.3665,
16,73,Q6K00476,True,92.0612,66.7615,1.0168,67.7851,
16,74,Q6K00264,True,96.5841,72.9374,1.2315,74.1761,
16,76,Q6K00539,True,98.4178,67.8902,1.0578,68.9549,
16,75,Q6K00233,True,103.5736,65.2062,1.0457,66.2589,
16,78,Q6K00442,True,107.5579,71.0119,1.0437,72.0631,
16,77,Q6K00441,True,116.182,78.5305,1.1979,79.7364,
16,79,Q6K00400,True,121.3606,80.1739,1.3182,81.4988,
16,81,Q6K00433,True,115.2215,79.0997,1.2698,80.3763,
16,80,Q6K00490,True,127.634,86.02,1.0967,87.1249,
16,82,Q6K00356,True,120.849,85.473,1.0697,86.5492,
16,85,Q6K00349,True,136.9077,84.6609,1.1426,85.8117,
16,89,Q6K00533,True,111.5309,79.0315,1.0402,80.0783,
16,83,Q6K00272,True,141.9042,96.7649,1.1421,97.9142,
16,87,Q6K00330,True,129.8407,86.4354,1.0332,87.4745,
16,84,Q6K00265,True,143.9365,97.9579,1.0363,99.0007,
16,86,Q6K00516,True,138.2202,93.4215,0.9397,94.3668,
16,90,Q6K00245,True,107.4391,88.0127,1.1677,89.1867,
16,88,Q6K00341,True,132.7376,99.5929,0.9908,100.5914,
16,92,Q6K00468,True,100.5592,82.3822,1.0704,83.46,
16,91,Q6K00251,True,107.916,87.422,1.0681,88.4975,
16,93,Q6K00277,True,95.0857,69.4229,1.2179,70.6482,
16,94,Q6K00283,True,90.8665,67.9277,1.0246,68.9589,
16,95,Q6K00530,True,102.3674,57.779,1.1136,58.8995,
16,97,Q6K00473,True,100.3751,58.7612,1.1493,59.9175,
16,96,Q6K00362,True,107.7889,68.0031,1.1036,69.1183,
16,98,Q6K00443,True,110.7036,72.9813,1.2707,74.2595,
16,99,Q6K00450,True,101.6471,75.2606,1.1358,76.4029,
16,100,Q6K00186,True,112.2195,78.3403,1.1395,79.4866,
16,101,Q6K00338,True,116.6094,83.7544,1.1089,84.8697,
16,102,Q6K00437,True,127.5853,83.5509,1.1473,84.7055,
16,103,Q6K00512,True,125.6535,77.4639,1.0689,78.5408,
16,104,Q6K00279,True,127.9507,81.2474,1.0476,82.3011,
16,105,Q6K00348,True,140.1323,89.2433,1.6591,90.909,
16,106,Q6K00308,True,134.4808,87.3583,1.2567,88.6217,
16,110,Q6K00229,True,113.0223,86.3141,1.1298,87.4518,
16,107,Q6K00234,True,138.2169,91.6348,1.131,92.7735,
16,108,Q6K00257,True,136.0356,92.1334,1.0838,93.2238,
16,109,Q6K00322,True,126.2816,91.5207,1.0546,92.5814,
16,111,Q6K00425,True,109.3243,80.2149,1.064,81.2854,
16,112,Q6K00529,True,97.8939,71.5239,1.2915,72.8218,
16,114,Q6K00299,True,87.3778,72.4464,0.9596,73.413,
16,113,Q6K00193,True,115.9512,69.6799,1.1657,70.8518,
16,115,Q6K00338,True,92.9743,68.9643,1.0719,70.0474,
16,116,Q6K00498,True,123.5857,84.3013,1.1706,85.4801,
16,117,Q6K00223,True,129.9598,93.6724,1.4015,95.0875,
16,119,Q6K00345,True,140.7934,102.4087,1.2991,103.7186,
16,118,Q6K00394,True,146.0119,101.2701,1.1184,102.3966,
16,120,Q6K00273,True,151.4983,101.7527,1.083,102.8421,
16,121,Q6K00351,True,143.7666,102.3054,1.1495,103.4616,
16,122,Q6K00448,True,153.0486,111.796,1.1333,112.9367,
16,126,Q6K00454,True,149.2818,109.1371,1.3843,110.5289,
16,124,Q6K00229,True,161.9228,117.7522,1.1268,118.8876,
16,123,Q6K00233,True,177.5643,118.3908,1.1537,119.5514,
16,125,Q6K00237,True,179.9889,122.6366,1.1723,123.8148,
16,129,Q6K00490,True,166.1594,95.0655,1.2105,96.2899,
16,128,Q6K00237,True,170.4573,121.7093,1.2132,122.9303,
16,130,Q6K00487,True,154.3997,95.0165,1.1551,96.1792,
16,127,Q6K00326,True,175.6581,127.5345,1.1222,128.6635,
16,131,Q6K00351,True,160.9683,107.3543,1.6937,109.0581,
16,132,Q6K00421,True,122.4528,99.1257,1.2212,100.3577,
16,133,Q6K00511,True,110.8853,89.0642,1.3861,90.4617,
16,134,Q6K00385,True,117.9672,74.5634,1.1173,75.6899,
16,135,Q6K00227,True,124.3124,81.6327,1.1912,82.832,
16,137,Q6K00210,True,118.5359,70.3572,1.2179,71.5915,
16,136,Q6K00182,True,126.3321,76.4394,1.1595,77.6058,
16,138,Q6K00220,True,125.9162,73.3391,1.0683,74.4152,
16,139,Q6K00184,True,135.933,86.8877,1.2629,88.1585,
16,142,Q6K00288,True,130.4516,90.2049,1.321,91.5354,
16,140,Q6K00527,True,161.4572,101.811,1.4059,103.2274,
16,141,Q6K00302,True,148.5694,99.3703,1.2105,100.5881,
16,144,Q6K00307,True,143.2069,95.0118,1.2095,96.228,
16,143,Q6K00212,True,148.8361,94.1453,1.1258,95.2788,
16,145,Q6K00331,True,145.6864,94.3129,1.1921,95.5128,
16,146,Q6K00224,True,158.5622,98.7469,1.1086,99.8647,
16,149,Q6K00512,True,156.6257,92.288,1.4156,93.7166,
16,147,Q6K00365,True,160.595,106.0978,1.2301,107.3439,
16,148,Q6K00450,True,158.2061,100.9522,1.0466,102.0057,
16,150,Q6K00377,True,128.6042,91.3204,1.1691,92.4967,
16,151,Q6K00450,True,122.7337,89.9084,1.0844,91.0001,
16,153,Q6K00332,True,119.8268,92.1976,1.1488,93.3536,
16,152,Q6K00446,True,122.5831,84.9708,1.0475,86.0248,
16,154,Q6K00338,True,106.8773,86.1431,1.1413,87.2912,
16,155,Q6K00313,True,92.6818,77.1451,1.3121,78.4665,
16,156,Q6K00539,True,108.4765,68.3283,1.1721,69.5091,
16,157,Q6K00281,True,120.1786,70.2237,1.4956,71.7359,
16,159,Q6K00437,True,124.7788,78.3064,1.21,79.5243,
16,158,Q6K00513,True,129.282,78.3568,1.1363,79.5014,
16,160,Q6K00449,True,126.2887,80.2436,1.0617,81.3114,
16,161,Q6K00184,True,133.9699,83.0067,1.1954,84.2095,
16,163,Q6K00368,True,123.7901,83.5493,1.1766,84.7337,
16,162,Q6K00487,True,149.5136,95.6983,1.0897,96.7954,
16,165,Q6K00359,True,139.586,88.9103,1.1079,90.0246,
16,169,Q6K00451,True,129.2301,85.8755,1.1278,87.01,
16,164,Q6K00315,True,146.9911,98.2905,1.027,99.3244,
16,167,Q6K00235,True,139.0827,88.1754,1.4022,89.5848,
16,166,Q6K00271,True,146.7466,98.0775,1.121,99.2062,
16,170,Q6K00463,True,132.1452,93.5127,1.147,94.6673,
16,171,Q6K00272,True,123.1192,94.9676,1.1726,96.1461,
16,168,Q6K00406,True,134.9696,100.1196,1.1066,101.2321,
16,172,Q6K00352,True,98.4091,83.5136,1.1499,84.6718,
16,173,Q6K00193,True,90.6551,63.8261,1.1551,64.991,
16,174,Q6K00432,True,93.8449,62.8266,1.0323,63.8657,
16,175,Q6K00341,True,103.5264,57.6548,1.094,58.7552,
16,176,Q6K00187,True,106.1163,61.0871,1.0551,62.1504,
16,177,Q6K00387,True,115.7364,70.1198,1.0531,71.1804,
16,178,Q6K00407,True,114.2191,74.0954,1.3931,75.5033,
16,179,Q6K00458,True,111.4496,80.9392,1.0499,81.9955,
16,180,Q6K00505,True,113.4555,81.7095,1.1064,82.8242,
16,182,Q6K00298,True,122.6625,84.3688,1.9436,86.3244,
16,181,Q6K00327,True,123.5855,89.8274,0.9678,90.8024,
16,184,Q6K00382,True,130.037,87.7947,1.0691,88.8712,
16,186,Q6K00290,True,141.7337,87.1636,1.0506,88.2206,
16,187,Q6K00231,True,140.8297,85.7865,1.0911,86.8837,
16,183,Q6K00221,True,145.2196,101.0897,1.2693,102.3652,
16,189,Q6K00255,True,121.9019,89.0605,1.1067,90.1738,
16,185,Q6K00227,True,150.9221,100.6435,1.2002,101.8531,
16,188,Q6K00352,True,143.0201,100.5777,1.0416,101.6264,
16,190,Q6K00206,True,116.9714,91.4595,1.053,92.5205,
16,191,Q6K00227,True,125.327,90.1061,1.0774,91.19,
16,192,Q6K00454,True,116.5994,91.1538,1.0836,92.2504,
16,193,Q6K00442,True,105.988,80.8428,0.9724,81.8218,
16,194,Q6K00282,True,109.683,67.595,1.085,68.6869,
16,196,Q6K00362,True,106.9294,74.5417,1.7675,76.3202,
16,195,Q6K00540,True,120.2333,79.1593,1.8042,80.9761,
16,197,Q6K00493,True,142.2851,105.626,1.0905,106.7251,
16,198,Q6K00335,True,156.8825,115.1241,1.1981,116.3293,
16,199,Q6K00319,True,156.3039,116.6452,1.1307,117.7824,
16,200,Q6K00297,True,156.9316,112.7483,1.0579,113.8126,
16,201,Q6K00227,True,157.2967,113.0076,1.0647,114.0787,
16,202,Q6K00532,True,162.7446,114.5278,1.1747,115.7109,
16,203,Q6K00405,True,162.4289,114.0881,1.1734,115.2688,
16,204,Q6K00463,True,171.2544,116.3836,1.112,117.5021,
16,207,Q6K00244,True,155.2213,111.1987,1.2633,112.4691,
16,208,Q6K00465,True,163.5116,117.7756,1.3638,119.1473,
16,209,Q6K00286,True,161.0751,115.6383,1.14,116.785,
16,206,Q6K00357,True,188.4699,129.2675,1.2656,130.5419,
16,210,Q6K00302,True,148.9466,116.6622,1.2006,117.8704,
16,205,Q6K00525,True,197.1182,137.6671,1.2259,138.9014,
16,211,Q6K00213,True,146.3381,117.8013,1.1267,118.9358,
16,212,Q6K00203,True,138.8811,95.1495,1.1992,96.3575,
16,213,Q6K00394,True,104.2144,86.834,1.2048,88.0489,
16,214,Q6K00409,True,107.0312,71.8467,1.0786,72.9332,
16,216,Q6K00488,True,103.2364,67.5092,1.4025,68.9318,
16,217,Q6K00399,True,122.9698,76.7064,1.378,78.1016,
16,215,Q6K00194,True,137.0872,84.0454,1.18,85.2335,
16,218,Q6K00445,True,127.1918,79.4118,0.9884,80.4071,
16,219,Q6K00425,True,131.8519,85.3388,1.1008,86.4473,
16,221,Q6K00297,True,132.3894,88.6977,1.0028,89.7084,
16,220,Q6K00370,True,143.2236,96.0244,1.0101,97.0461,
16,227,Q6K00504,True,133.3095,79.5696,1.2506,80.828,
16,223,Q6K00509,True,147.1339,87.7235,0.9814,88.7119,
16,222,Q6K00240,True,157.9936,104.0126,1.1381,105.1572,
16,224,Q6K00259,True,154.1643,99.5084,1.4874,101.0042,
16,226,Q6K00387,True,149.2254,95.3111,1.095,96.4138,
16,225,Q6K00317,True,153.5151,100.9184,1.2917,102.2202,
16,228,Q6K00379,True,139.3124,97.3692,1.0264,98.4013,
16,230,Q6K00348,True,116.2652,97.4521,1.2257,98.6842,
16,229,Q6K00423,True,134.7182,100.8315,1.1429,101.9821,
16,231,Q6K00252,True,106.7659,93.6077,1.1247,94.7388,
16,232,Q6K00321,True,104.0174,74.3221,1.178,75.5103,
16,234,Q6K00260,True,95.5489,71.81,1.0469,72.864,
16,235,Q6K00192,True,91.1843,70.8669,1.0563,71.9297,
16,233,Q6K00216,True,110.7113,80.6605,0.9937,81.6621,
16,236,Q6K00387,True,106.4224,64.8313,1.2613,66.1027,
16,237,Q6K00499,True,112.7587,66.7653,1.1266,67.8999,
16,238,Q6K00449,True,107.3686,80.9009,1.1041,82.0125,
16,239,Q6K00263,True,114.6486,82.8094,1.1129,83.9357,
16,243,Q6K00340,True,115.2435,69.9211,1.1266,71.055,
16,240,Q6K00295,True,120.452,83.2715,1.1061,84.384,
16,242,Q6K00540,True,131.1211,81.8964,1.0879,82.9903,
16,244,Q6K00485,True,132.5166,78.6291,1.088,79.7254,
16,241,Q6K00231,True,135.2761,94.7888,1.1323,95.9282,
16,245,Q6K00275,True,144.953,85.2573,1.0929,86.3578,
16,246,Q6K00185,True,145.5489,84.7546,1.1892,85.9507,
16,248,Q6K00181,True,120.0199,81.1505,1.2245,82.3826,
16,251,Q6K00181,True,118.3198,88.0253,1.0698,89.1014,
16,247,Q6K00348,True,145.101,95.2608,1.2215,96.4894,
16,249,Q6K00281,True,126.2542,92.3931,1.1839,93.5829,
16,250,Q6K00266,True,121.1482,93.053,1.1576,94.2177,
16,253,Q6K00506,True,89.1329,70.7301,1.0819,71.8204,
16,252,Q6K00524,True,105.3165,80.3719,1.195,81.5798,
16,254,Q6K00463,True,99.2478,60.5803,1.1913,61.7795,
16,255,Q6K00292,True,108.1788,63.3397,1.1601,64.509,
16,256,Q6K00269,True,118.0107,72.03,1.3078,73.3454,
16,257,Q6K00473,True,121.6425,75.147,1.3186,76.4784,
16,258,Q6K00222,True,119.2794,81.9026,1.0815,82.9924,
16,259,Q6K00417,True,119.5051,82.3011,1.1904,83.4994,
16,261,Q6K00420,True,118.8113,88.874,0.9848,89.8652,
16,262,Q6K00467,True,130.1125,97.0593,1.9505,99.0221,
16,260,Q6K00540,True,150.6738,105.7841,1.0798,106.88,
16,269,Q6K00432,True,118.85,91.6418,1.2033,92.8536,
16,263,Q6K00328,True,146.5356,104.4708,1.2956,105.7734,
16,264,Q6K00390,True,150.8133,104.4366,1.2585,105.7017,
16,268,Q6K00317,True,137.5458,102.0422,1.0718,103.1211,
16,265,Q6K00437,True,157.0753,109.7158,1.2693,110.9926,
16,266,Q6K00315,True,157.2168,106.8797,1.0225,107.9079,
16,267,Q6K00274,True,159.0579,111.8968,1.0986,113.0015,
16,270,Q6K00461,True,128.5388,95.6862,1.187,96.8835,
16,271,Q6K00218,True,115.1143,97.3718,1.2499,98.6303,
16,275,Q6K00475,True,99.4553,72.8777,1.5022,74.3905,
16,272,Q6K00259,True,126.1581,89.246,1.3112,90.5654,
16,273,Q6K00386,True,120.9509,87.6039,1.1488,88.7597,
16,274,Q6K00426,True,110.5375,83.9146,1.0513,84.9727,
16,276,Q6K00371,True,105.1273,88.3656,1.1093,89.4825,
16,278,Q6K00484,True,126.3432,70.9946,20.1684,91.1722,
16,277,Q6K00387,True,147.7245,103.2719,1.0785,104.358,
16,280,Q6K00386,True,141.5829,102.788,1.0966,103.8915,
16,281,Q6K00492,True,144.5054,106.3114,1.1585,107.4786,
16,284,Q6K00519,True,142.3733,93.2767,1.0384,94.3231,
16,282,Q6K00330,True,149.363,108.6361,1.1761,109.824,
16,279,Q6K00440,True,171.0636,116.6645,1.1344,117.8058,
16,283,Q6K00456,True,153.7217,109.0326,1.0095,110.0474,
16,285,Q6K00503,True,162.3316,108.4297,1.1391,109.5766,
16,286,Q6K00318,True,150.9464,103.6179,1.2256,104.853,
16,287,Q6K00317,True,155.4532,107.6247,1.0477,108.6787,
16,289,Q6K00456,True,127.1994,98.4378,1.0667,99.5105,
16,290,Q6K00418,True,133.2807,101.7072,1.0586,102.7723,
16,288,Q6K00404,True,148.1504,112.4262,1.0536,113.4876,
16,292,Q6K00272,True,130.3714,110.6228,1.1645,111.7932,
16,291,Q6K00197,True,140.0156,106.7378,1.2475,107.9912,
16,294,Q6K00393,True,84.5138,74.1647,1.1799,75.3576,
16,293,Q6K00427,True,98.8452,80.8034,1.1758,81.986,
16,295,Q6K00227,True,84.1187,60.3515,1.1702,61.529,
16,296,Q6K00409,True,78.3833,43.8393,1.0718,44.9179,
16,297,Q6K00228,True,75.3862,43.174,1.1429,44.3233,
16,299,Q6K00205,True,71.1934,36.341,1.0341,37.3824,
16,298,Q6K00419,True,80.8346,41.3307,0.974,42.31,
16,300,Q6K00390,True,70.6917,35.6357,1.214,36.8552,
32,3,Q6K00340,True,101.4972,70.1236,1.1334,71.2654,
32,7,Q6K00351,True,130.515,78.0059,1.2081,79.2213,
32,2,Q6K00282,True,132.1544,94.9431,1.2258,96.1754,
32,4,Q6K00330,True,131.9715,90.7421,1.0901,91.8447,
32,5,Q6K00301,True,148.6619,100.4903,1.223,101.7208,
32,6,Q6K00537,True,148.8731,98.2157,1.0945,99.3164,
32,8,Q6K00494,True,166.0387,103.0193,1.0708,104.1009,
32,11,Q6K00438,True,168.0257,100.9528,1.1552,102.1163,
32,9,Q6K00525,True,169.005,112.0025,1.1212,113.1323,
32,10,Q6K00264,True,168.9118,106.9714,1.2786,108.2566,
32,12,Q6K00461,True,168.7131,105.2808,1.0172,106.3038,
32,13,Q6K00532,True,175.5346,107.8536,1.0808,108.9412,
32,1,Q6K00342,True,182.7802,113.4361,1.1669,114.6103,
32,14,Q6K00310,True,179.6682,112.992,1.0682,114.066,
32,16,Q6K00277,True,190.5138,112.4818,1.3794,113.8692,
32,15,Q6K00358,True,191.295,119.4334,1.4552,120.8961,
32,18,Q6K00376,True,191.2138,107.9535,1.065,109.0254,
32,17,Q6K00286,True,192.0028,114.9047,1.0577,115.9681,
32,19,Q6K00397,True,198.0565,112.9675,1.0385,114.0138,
32,21,Q6K00364,True,203.9812,110.1371,1.0745,111.2185,
32,20,Q6K00412,True,206.319,121.1799,1.1124,122.2997,
32,22,Q6K00516,True,205.8559,109.0902,1.7538,110.8556,
32,23,Q6K00347,True,210.7974,105.0653,1.1107,106.183,
32,24,Q6K00366,True,210.7233,97.0546,0.9488,98.0093,
32,25,Q6K00441,True,216.4648,93.1816,1.067,94.2573,
32,26,Q6K00291,True,219.0423,76.469,1.1902,77.6679,
32,27,Q6K00468,True,224.9471,70.7816,1.1853,71.9736,
32,28,Q6K00439,True,231.0018,61.9318,1.0016,62.9405,
32,29,Q6K00206,True,248.1964,65.4563,1.0325,66.4965,
32,30,Q6K00210,True,259.0301,61.3314,1.1137,62.4522,
32,31,Q6K00437,True,270.7402,61.9343,1.1036,63.0447,
32,32,Q6K00429,True,276.0126,62.3434,1.1135,63.465,
32,33,Q6K00529,True,211.7429,74.9046,1.0031,75.9148,
32,34,Q6K00370,True,181.9996,69.9417,1.0575,71.006,
32,37,Q6K00245,True,186.4659,73.3891,1.0629,74.4589,
32,35,Q6K00281,True,203.9816,84.3527,1.2011,85.5591,
32,36,Q6K00515,True,222.953,89.6534,1.0569,90.7184,
32,38,Q6K00463,True,206.4332,89.6583,1.2652,90.9304,
32,39,Q6K00292,True,189.0163,88.2176,1.1848,89.4158,
