query_id,parent_count,condition,method,cut_edges,component_accuracy,parent_precision,parent_recall,parent_f1,parent_set_exact,component_set_exact
Q0003,2,BRIDGE,F2_FUSED_HIERARCHICAL,4,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,BRIDGE,ORACLE_FUSED_PARENTSET,4,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0003,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,1.0,1.0,1.0,1.0,True,True
Q0003,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0070,2,CLEAN,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,DROP30,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,DROP30,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,BRIDGE,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.5,1.0,1.0,1.0,True,False
Q0070,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0070,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0070,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0020,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0020,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0020,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0020,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0020,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0020,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0020,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0020,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0020,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0020,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0020,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0020,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0076,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0076,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0076,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,BRIDGE,F2_FUSED_HIERARCHICAL,4,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0076,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,3,0.3333333333333333,0.5,0.5,0.5,False,False
Q0076,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0096,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0096,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0096,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0096,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0096,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0096,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0096,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0096,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0096,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0096,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0096,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,5,0.0,0.0,0.0,0.0,False,False
Q0096,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0082,2,CLEAN,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,CLEAN,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0082,2,DROP30,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0082,2,BRIDGE,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,BRIDGE,F2_FUSED_HIERARCHICAL,3,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,BRIDGE,ORACLE_FUSED_PARENTSET,3,0.6666666666666666,1.0,1.0,1.0,True,False
Q0082,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.16666666666666666,0.5,0.5,0.5,False,False
Q0082,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0042,2,CLEAN,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0042,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0042,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0042,2,DROP30,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0042,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0042,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0042,2,BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0042,2,BRIDGE,F2_FUSED_HIERARCHICAL,3,0.5,0.5,0.5,0.5,False,False
Q0042,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0042,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0042,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.5,0.5,0.5,0.5,False,False
Q0042,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0057,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0057,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0057,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,BRIDGE,F2_FUSED_HIERARCHICAL,3,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,BRIDGE,ORACLE_FUSED_PARENTSET,2,1.0,1.0,1.0,1.0,True,True
Q0057,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0057,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,3,1.0,1.0,1.0,1.0,True,True
Q0024,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0024,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0024,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0024,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0024,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0024,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0024,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0024,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0024,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0024,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0024,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0024,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0045,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0045,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.5,0.5,0.5,0.5,False,False
Q0045,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0045,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0045,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0045,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0045,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0045,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,0.5,0.5,0.5,0.5,False,False
Q0045,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0045,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0045,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0045,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0085,2,CLEAN,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,CLEAN,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,DROP30,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,DROP30,F2_FUSED_HIERARCHICAL,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,DROP30,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,BRIDGE,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,BRIDGE,ORACLE_FUSED_PARENTSET,2,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0085,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,0.6666666666666666,1.0,1.0,1.0,True,False
Q0019,2,CLEAN,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,DROP30,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,BRIDGE,F2_FUSED_HIERARCHICAL,5,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,BRIDGE,ORACLE_FUSED_PARENTSET,5,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,5,0.8333333333333334,1.0,1.0,1.0,True,False
Q0019,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,5,0.8333333333333334,1.0,1.0,1.0,True,False
Q0016,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,CLEAN,ORACLE_FUSED_PARENTSET,1,0.8333333333333334,1.0,1.0,1.0,True,False
Q0016,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0016,2,BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,BRIDGE,F2_FUSED_HIERARCHICAL,4,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,BRIDGE,ORACLE_FUSED_PARENTSET,4,0.8333333333333334,1.0,1.0,1.0,True,False
Q0016,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,4,0.3333333333333333,0.5,0.5,0.5,False,False
Q0016,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,4,0.8333333333333334,1.0,1.0,1.0,True,False
Q0062,2,CLEAN,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0062,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0062,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0062,2,DROP30,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0062,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0062,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0062,2,BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0062,2,BRIDGE,F2_FUSED_HIERARCHICAL,4,0.5,0.5,0.5,0.5,False,False
Q0062,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0062,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0062,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0062,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0027,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0027,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0027,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0027,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0027,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0027,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0027,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0027,2,BRIDGE,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0027,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0027,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0027,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0027,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0029,2,CLEAN,F1_FUSED_GLOBAL,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,CLEAN,F2_FUSED_HIERARCHICAL,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,DROP30,F1_FUSED_GLOBAL,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,DROP30,F2_FUSED_HIERARCHICAL,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,BRIDGE,F1_FUSED_GLOBAL,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,BRIDGE,F2_FUSED_HIERARCHICAL,5,1.0,1.0,1.0,1.0,True,True
Q0029,2,BRIDGE,ORACLE_FUSED_PARENTSET,5,1.0,1.0,1.0,1.0,True,True
Q0029,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,1.0,1.0,1.0,1.0,True,True
Q0029,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,1.0,1.0,1.0,1.0,True,True
Q0029,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0079,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,CLEAN,F2_FUSED_HIERARCHICAL,1,0.0,0.0,0.0,0.0,False,False
Q0079,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0079,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0079,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0079,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0079,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,2,1.0,1.0,1.0,1.0,True,True
Q0058,2,CLEAN,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,CLEAN,F2_FUSED_HIERARCHICAL,0,1.0,1.0,1.0,1.0,True,True
Q0058,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0058,2,DROP30,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,BRIDGE,F2_FUSED_HIERARCHICAL,1,1.0,1.0,1.0,1.0,True,True
Q0058,2,BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0058,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.8333333333333334,1.0,1.0,1.0,True,False
Q0058,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,1.0,1.0,1.0,1.0,True,True
Q0058,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,2,1.0,1.0,1.0,1.0,True,True
Q0023,2,CLEAN,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0023,2,DROP30,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0023,2,BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,BRIDGE,F2_FUSED_HIERARCHICAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0023,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.0,0.0,0.0,0.0,False,False
Q0023,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,2,0.0,0.0,0.0,0.0,False,False
Q0023,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0100,2,CLEAN,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0100,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0100,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0100,2,DROP30,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0100,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0100,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0100,2,BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0100,2,BRIDGE,F2_FUSED_HIERARCHICAL,7,0.5,0.5,0.5,0.5,False,False
Q0100,2,BRIDGE,ORACLE_FUSED_PARENTSET,6,1.0,1.0,1.0,1.0,True,True
Q0100,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0100,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.5,0.5,0.5,0.5,False,False
Q0100,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0018,2,CLEAN,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0018,2,CLEAN,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0018,2,CLEAN,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0018,2,DROP30,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0018,2,DROP30,F2_FUSED_HIERARCHICAL,0,0.5,0.5,0.5,0.5,False,False
Q0018,2,DROP30,ORACLE_FUSED_PARENTSET,0,1.0,1.0,1.0,1.0,True,True
Q0018,2,BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0018,2,BRIDGE,F2_FUSED_HIERARCHICAL,7,0.5,0.5,0.5,0.5,False,False
Q0018,2,BRIDGE,ORACLE_FUSED_PARENTSET,6,1.0,1.0,1.0,1.0,True,True
Q0018,2,DROP30_BRIDGE,F1_FUSED_GLOBAL,0,0.5,0.5,0.5,0.5,False,False
Q0018,2,DROP30_BRIDGE,F2_FUSED_HIERARCHICAL,1,0.5,0.5,0.5,0.5,False,False
Q0018,2,DROP30_BRIDGE,ORACLE_FUSED_PARENTSET,1,1.0,1.0,1.0,1.0,True,True
Q0011,2,CLEAN,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0011,2,CLEAN,F2_FUSED_HIERARCHICAL,2,0.3333333333333333,0.5,0.5,0.5,False,False
Q0011,2,CLEAN,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
Q0011,2,DROP30,F1_FUSED_GLOBAL,0,0.3333333333333333,0.5,0.5,0.5,False,False
Q0011,2,DROP30,F2_FUSED_HIERARCHICAL,1,0.3333333333333333,0.5,0.5,0.5,False,False
Q0011,2,DROP30,ORACLE_FUSED_PARENTSET,0,0.5,1.0,1.0,1.0,True,False
