fragment_id,fresh_id,frozen_split,version_id,version_number,source_node_id,target_node_id,edge_type
F6G000140,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000140_N0003,F6G000140_N0004,CLASS_REF
F6G000140,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000140_N0003,F6G000140_N0002,CLASS_REF
F6G000140,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000140_N0005,F6G000140_N0002,CLASS_REF
F6G000140,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000140_N0005,F6G000140_N0001,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0005,F6G000141_N0002,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0005,F6G000141_N0004,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0002,F6G000141_N0004,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0004,F6G000141_N0005,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0004,F6G000141_N0002,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0004,F6G000141_N0003,CLASS_REF
F6G000141,FMOD0032,UNKNOWN_HELDOUT,aKGsn3tP,2.1.0,F6G000141_N0001,F6G000141_N0005,CLASS_REF
F6G000142,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000142_N0004,F6G000142_N0003,CLASS_REF
F6G000142,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000142_N0004,F6G000142_N0002,CLASS_REF
F6G000142,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000142_N0004,F6G000142_N0005,CLASS_REF
F6G000142,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000142_N0002,F6G000142_N0001,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0001,F6G000143_N0003,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0001,F6G000143_N0005,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0004,F6G000143_N0005,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0003,F6G000143_N0004,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0002,F6G000143_N0005,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0005,F6G000143_N0001,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0005,F6G000143_N0004,CLASS_REF
F6G000143,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000143_N0005,F6G000143_N0002,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0003,F6G000144_N0005,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0003,F6G000144_N0002,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0003,F6G000144_N0001,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0005,F6G000144_N0003,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0005,F6G000144_N0002,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0004,F6G000144_N0005,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0004,F6G000144_N0002,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0002,F6G000144_N0003,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0001,F6G000144_N0003,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0001,F6G000144_N0005,CLASS_REF
F6G000144,FMOD0034,CALIBRATION_KNOWN,NIva5WdM,0.9.2,F6G000144_N0001,F6G000144_N0002,CLASS_REF
F6G000145,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000145_N0003,F6G000145_N0005,CLASS_REF
F6G000145,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000145_N0003,F6G000145_N0001,CLASS_REF
F6G000145,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000145_N0003,F6G000145_N0004,CLASS_REF
F6G000145,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000145_N0002,F6G000145_N0004,CLASS_REF
F6G000145,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000145_N0004,F6G000145_N0002,CLASS_REF
F6G000146,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000146_N0002,F6G000146_N0005,CLASS_REF
F6G000146,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000146_N0002,F6G000146_N0003,CLASS_REF
F6G000146,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000146_N0005,F6G000146_N0001,CLASS_REF
F6G000146,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000146_N0004,F6G000146_N0001,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0001,F6G000147_N0003,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0001,F6G000147_N0005,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0001,F6G000147_N0002,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0003,F6G000147_N0001,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0005,F6G000147_N0001,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0005,F6G000147_N0004,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0002,F6G000147_N0001,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0002,F6G000147_N0003,CLASS_REF
F6G000147,FMOD0034,CALIBRATION_KNOWN,fDrCPR5v,0.9.002,F6G000147_N0002,F6G000147_N0005,CLASS_REF
F6G000148,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000148_N0002,F6G000148_N0003,CLASS_REF
F6G000148,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000148_N0002,F6G000148_N0001,CLASS_REF
F6G000148,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000148_N0004,F6G000148_N0005,CLASS_REF
F6G000148,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000148_N0004,F6G000148_N0001,CLASS_REF
F6G000148,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000148_N0001,F6G000148_N0004,CLASS_REF
F6G000149,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000149_N0001,F6G000149_N0004,CLASS_REF
F6G000149,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000149_N0001,F6G000149_N0003,CLASS_REF
F6G000149,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000149_N0003,F6G000149_N0005,CLASS_REF
F6G000149,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000149_N0002,F6G000149_N0004,CLASS_REF
F6G000149,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000149_N0002,F6G000149_N0003,CLASS_REF
F6G000150,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000150_N0001,F6G000150_N0004,CLASS_REF
F6G000150,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000150_N0002,F6G000150_N0004,CLASS_REF
F6G000150,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000150_N0004,F6G000150_N0003,CLASS_REF
F6G000150,FMOD0034,CALIBRATION_KNOWN,C09ylE3W,0.9.001,F6G000150_N0005,F6G000150_N0004,CLASS_REF
F6G000151,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000151_N0003,F6G000151_N0004,CLASS_REF
F6G000151,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000151_N0001,F6G000151_N0004,CLASS_REF
F6G000151,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000151_N0004,F6G000151_N0003,CLASS_REF
F6G000151,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000151_N0004,F6G000151_N0002,CLASS_REF
F6G000151,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000151_N0005,F6G000151_N0002,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0004,F6G000152_N0001,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0002,F6G000152_N0003,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0005,F6G000152_N0003,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0003,F6G000152_N0002,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0003,F6G000152_N0005,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0001,F6G000152_N0004,CLASS_REF
F6G000152,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000152_N0001,F6G000152_N0003,CLASS_REF
F6G000153,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000153_N0001,F6G000153_N0003,CLASS_REF
F6G000153,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000153_N0001,F6G000153_N0005,CLASS_REF
F6G000153,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000153_N0004,F6G000153_N0002,CLASS_REF
F6G000153,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000153_N0002,F6G000153_N0004,CLASS_REF
F6G000153,FMOD0035,TEST_KNOWN,JlTOmyMX,2.11,F6G000153_N0002,F6G000153_N0005,CLASS_REF
F6G000154,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000154_N0002,F6G000154_N0004,CLASS_REF
F6G000154,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000154_N0003,F6G000154_N0005,CLASS_REF
F6G000154,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000154_N0005,F6G000154_N0003,CLASS_REF
F6G000154,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000154_N0005,F6G000154_N0004,CLASS_REF
F6G000154,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000154_N0001,F6G000154_N0004,CLASS_REF
F6G000155,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000155_N0002,F6G000155_N0004,CLASS_REF
F6G000155,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000155_N0002,F6G000155_N0001,CLASS_REF
F6G000155,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000155_N0002,F6G000155_N0003,CLASS_REF
F6G000155,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000155_N0005,F6G000155_N0003,CLASS_REF
F6G000156,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000156_N0002,F6G000156_N0004,CLASS_REF
F6G000156,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000156_N0002,F6G000156_N0003,CLASS_REF
F6G000156,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000156_N0002,F6G000156_N0001,CLASS_REF
F6G000156,FMOD0035,TEST_KNOWN,l1mX9QQ2,2.1,F6G000156_N0002,F6G000156_N0005,CLASS_REF
F6G000157,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000157_N0003,F6G000157_N0002,CLASS_REF
F6G000157,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000157_N0005,F6G000157_N0001,CLASS_REF
F6G000157,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000157_N0001,F6G000157_N0005,CLASS_REF
F6G000157,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000157_N0002,F6G000157_N0001,CLASS_REF
F6G000157,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000157_N0002,F6G000157_N0004,CLASS_REF
F6G000158,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000158_N0002,F6G000158_N0001,CLASS_REF
F6G000158,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000158_N0003,F6G000158_N0001,CLASS_REF
F6G000158,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000158_N0001,F6G000158_N0002,CLASS_REF
F6G000158,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000158_N0001,F6G000158_N0003,CLASS_REF
F6G000158,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000158_N0005,F6G000158_N0001,CLASS_REF
F6G000158,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000158_N0005,F6G000158_N0004,CLASS_REF
F6G000159,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000159_N0005,F6G000159_N0001,CLASS_REF
F6G000159,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000159_N0001,F6G000159_N0003,CLASS_REF
F6G000159,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000159_N0001,F6G000159_N0004,CLASS_REF
F6G000159,FMOD0035,TEST_KNOWN,wKpFuJ9e,2.0,F6G000159_N0004,F6G000159_N0002,CLASS_REF
F6G000160,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000160_N0002,F6G000160_N0006,CLASS_REF
F6G000160,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000160_N0005,F6G000160_N0001,CLASS_REF
F6G000160,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000160_N0001,F6G000160_N0003,CLASS_REF
F6G000160,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000160_N0003,F6G000160_N0001,CLASS_REF
F6G000160,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000160_N0003,F6G000160_N0004,CLASS_REF
F6G000160,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000160_N0003,F6G000160_N0006,CLASS_REF
F6G000161,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000161_N0002,F6G000161_N0003,CLASS_REF
F6G000161,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000161_N0002,F6G000161_N0005,CLASS_REF
F6G000161,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000161_N0001,F6G000161_N0003,CLASS_REF
F6G000161,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000161_N0003,F6G000161_N0004,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0003,F6G000162_N0002,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0001,F6G000162_N0003,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0001,F6G000162_N0002,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0001,F6G000162_N0004,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0002,F6G000162_N0003,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0002,F6G000162_N0005,CLASS_REF
F6G000162,FMOD0036,TEST_KNOWN,HYb9YxIC,8.7.3+26.2-fabric,F6G000162_N0002,F6G000162_N0004,CLASS_REF
F6G000163,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000163_N0001,F6G000163_N0004,CLASS_REF
F6G000163,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000163_N0005,F6G000163_N0004,CLASS_REF
F6G000163,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000163_N0003,F6G000163_N0004,CLASS_REF
F6G000163,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000163_N0002,F6G000163_N0004,CLASS_REF
F6G000163,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000163_N0002,F6G000163_N0003,CLASS_REF
F6G000163,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000163_N0002,F6G000163_N0006,CLASS_REF
F6G000164,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000164_N0001,F6G000164_N0004,CLASS_REF
F6G000164,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000164_N0004,F6G000164_N0005,CLASS_REF
F6G000164,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000164_N0004,F6G000164_N0002,CLASS_REF
F6G000164,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000164_N0002,F6G000164_N0003,CLASS_REF
F6G000164,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000164_N0002,F6G000164_N0004,CLASS_REF
F6G000164,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000164_N0002,F6G000164_N0005,CLASS_REF
F6G000165,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000165_N0003,F6G000165_N0001,CLASS_REF
F6G000165,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000165_N0003,F6G000165_N0002,CLASS_REF
F6G000165,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000165_N0003,F6G000165_N0005,CLASS_REF
F6G000165,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000165_N0001,F6G000165_N0004,CLASS_REF
F6G000165,FMOD0036,TEST_KNOWN,VykWiyXF,8.7.3+26.1.2-fabric,F6G000165_N0001,F6G000165_N0005,CLASS_REF
F6G000166,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000166_N0001,F6G000166_N0003,CLASS_REF
F6G000166,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000166_N0001,F6G000166_N0004,CLASS_REF
F6G000166,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000166_N0001,F6G000166_N0005,CLASS_REF
F6G000166,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000166_N0001,F6G000166_N0002,CLASS_REF
F6G000167,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000167_N0002,F6G000167_N0001,CLASS_REF
F6G000167,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000167_N0005,F6G000167_N0001,CLASS_REF
F6G000167,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000167_N0005,F6G000167_N0003,CLASS_REF
F6G000167,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000167_N0004,F6G000167_N0001,CLASS_REF
F6G000168,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000168_N0002,F6G000168_N0004,CLASS_REF
F6G000168,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000168_N0004,F6G000168_N0002,CLASS_REF
F6G000168,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000168_N0005,F6G000168_N0001,CLASS_REF
F6G000168,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000168_N0001,F6G000168_N0003,CLASS_REF
F6G000168,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000168_N0001,F6G000168_N0002,CLASS_REF
F6G000168,FMOD0036,TEST_KNOWN,PJLzJ0P2,8.7.3+1.21.11-fabric,F6G000168_N0001,F6G000168_N0005,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0002,F6G000169_N0003,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0002,F6G000169_N0005,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0002,F6G000169_N0001,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0004,F6G000169_N0005,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0004,F6G000169_N0001,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0005,F6G000169_N0004,CLASS_REF
F6G000169,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000169_N0001,F6G000169_N0004,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0004,F6G000170_N0003,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0004,F6G000170_N0002,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0004,F6G000170_N0001,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0004,F6G000170_N0005,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0003,F6G000170_N0004,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0003,F6G000170_N0005,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0002,F6G000170_N0004,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0002,F6G000170_N0003,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0001,F6G000170_N0004,CLASS_REF
F6G000170,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000170_N0005,F6G000170_N0004,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0003,F6G000171_N0002,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0003,F6G000171_N0005,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0003,F6G000171_N0001,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0004,F6G000171_N0003,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0004,F6G000171_N0001,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0002,F6G000171_N0003,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0005,F6G000171_N0003,CLASS_REF
F6G000171,FMOD0039,CALIBRATION_KNOWN,upn6SMbS,0.1.5-alpha+26.1.2,F6G000171_N0001,F6G000171_N0003,CLASS_REF
F6G000172,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000172_N0004,F6G000172_N0001,CLASS_REF
F6G000172,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000172_N0004,F6G000172_N0003,CLASS_REF
F6G000172,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000172_N0002,F6G000172_N0005,CLASS_REF
F6G000172,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000172_N0005,F6G000172_N0004,CLASS_REF
F6G000172,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000172_N0001,F6G000172_N0004,CLASS_REF
F6G000172,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000172_N0003,F6G000172_N0004,CLASS_REF
F6G000173,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000173_N0001,F6G000173_N0002,CLASS_REF
F6G000173,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000173_N0002,F6G000173_N0003,CLASS_REF
F6G000173,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000173_N0004,F6G000173_N0003,CLASS_REF
F6G000173,FMOD0039,CALIBRATION_KNOWN,VxN1g1Y5,0.1.3-alpha+26.1.2,F6G000173_N0004,F6G000173_N0005,CLASS_REF
