alpha,lambda,mean_parent_set_f1,mean_k_accuracy,mean_component_accuracy,known_component_accuracy,known_parent_set_f1,known_parent_set_exact,known_k_accuracy,known_k_mae,known_false_unknown_rate,pseudo_component_accuracy,pseudo_parent_set_f1,pseudo_parent_set_exact,pseudo_k_accuracy,pseudo_k_mae,pseudo_unknown_precision,pseudo_unknown_recall,pseudo_unknown_f1,pseudo_unknown_known_macro_f1
1.0,0.3,0.8118783068783069,0.45,0.784920634920635,0.7380952380952381,0.756825396825397,0.17777777777777778,0.3388888888888889,0.7444444444444445,0.22936507936507936,0.8317460317460318,0.8669312169312169,0.5277777777777778,0.5611111111111111,0.49444444444444446,0.8633540372670807,0.8887468030690537,0.8758664146187776,0.8323597882311466
1.0,0.35,0.8142857142857143,0.45555555555555555,0.7865079365079366,0.7380952380952381,0.756825396825397,0.17777777777777778,0.3388888888888889,0.7444444444444445,0.22936507936507936,0.834920634920635,0.8717460317460317,0.5444444444444444,0.5722222222222222,0.48333333333333334,0.8640296662546354,0.8938618925831202,0.8786926461345067,0.8354711885139703
1.0,0.4,0.8113492063492065,0.46388888888888885,0.7853174603174604,0.7365079365079366,0.7526190476190477,0.17777777777777778,0.35,0.7222222222222222,0.23253968253968255,0.8341269841269842,0.8700793650793651,0.5444444444444444,0.5777777777777777,0.4777777777777778,0.8618988902589396,0.8938618925831202,0.8775894538606404,0.8336167334028121
1.0,0.45,0.811441798941799,0.4583333333333333,0.784920634920635,0.7357142857142858,0.7511375661375663,0.17777777777777778,0.34444444444444444,0.7277777777777777,0.23333333333333334,0.8341269841269842,0.8717460317460317,0.5388888888888889,0.5722222222222222,0.4666666666666667,0.8610086100861009,0.8951406649616368,0.877742946708464,0.8334660679488266
1.0,0.5,0.8120767195767198,0.4611111111111111,0.7853174603174604,0.7357142857142858,0.7511375661375663,0.17777777777777778,0.34444444444444444,0.7277777777777777,0.23333333333333334,0.834920634920635,0.8730158730158731,0.5388888888888889,0.5777777777777777,0.45555555555555555,0.8611793611793612,0.8964194373401535,0.8784461152882206,0.8342447026657553
1.0,0.55,0.8117857142857143,0.4666666666666667,0.784920634920635,0.734920634920635,0.7500793650793652,0.17777777777777778,0.35,0.7222222222222222,0.23412698412698413,0.834920634920635,0.8734920634920635,0.5444444444444444,0.5833333333333334,0.45,0.8602941176470589,0.8976982097186701,0.8785982478097621,0.8340930501521695
1.0,0.6,0.8124206349206349,0.4805555555555555,0.7825396825396825,0.7309523809523809,0.7468518518518519,0.17222222222222222,0.3611111111111111,0.7055555555555556,0.2388888888888889,0.8341269841269842,0.8779894179894179,0.5611111111111111,0.6,0.43333333333333335,0.8526570048309179,0.9028132992327366,0.8770186335403726,0.8297181079789775
1.0,0.65,0.8078571428571428,0.48888888888888893,0.778968253968254,0.726984126984127,0.7417460317460318,0.17222222222222222,0.38333333333333336,0.6833333333333333,0.24206349206349206,0.830952380952381,0.8739682539682538,0.55,0.5944444444444444,0.4388888888888889,0.8495788206979543,0.9028132992327366,0.8753874767513948,0.8268888872180349
1.0,0.7,0.8031613756613757,0.48611111111111116,0.7761904761904762,0.7222222222222222,0.7343915343915345,0.17222222222222222,0.3888888888888889,0.6777777777777778,0.24682539682539684,0.8301587301587302,0.8719312169312169,0.5444444444444444,0.5833333333333334,0.45555555555555555,0.8477218225419664,0.9040920716112532,0.875,0.8257743362831858
1.0,0.75,0.8058597883597884,0.4916666666666667,0.7773809523809524,0.7214285714285714,0.7357407407407408,0.17222222222222222,0.3888888888888889,0.6611111111111111,0.25,0.8333333333333334,0.875978835978836,0.5555555555555556,0.5944444444444444,0.42777777777777776,0.8474374255065554,0.9092071611253197,0.877236273904997,0.8279396052506076
1.0,0.8,0.8032010582010582,0.48333333333333334,0.7746031746031746,0.7166666666666667,0.7302380952380955,0.17222222222222222,0.37777777777777777,0.6722222222222223,0.25476190476190474,0.8325396825396826,0.8761640211640211,0.55,0.5888888888888889,0.4388888888888889,0.8447867298578199,0.9117647058823529,0.8769987699876999,0.8266425617276307
1.0,0.85,0.8029232804232804,0.48055555555555557,0.7738095238095238,0.7150793650793651,0.7287566137566139,0.17222222222222222,0.37222222222222223,0.6777777777777778,0.2563492063492063,0.8325396825396826,0.877089947089947,0.55,0.5888888888888889,0.43333333333333335,0.8447867298578199,0.9117647058823529,0.8769987699876999,0.8266425617276307
1.0,0.9,0.8026719576719576,0.4861111111111111,0.7734126984126984,0.7119047619047619,0.7245502645502646,0.17222222222222222,0.37777777777777777,0.6722222222222223,0.25952380952380955,0.834920634920635,0.8807936507936508,0.5611111111111111,0.5944444444444444,0.42777777777777776,0.8453364817001181,0.9156010230179028,0.8790669122160835,0.8289835122247646
1.0,0.95,0.8026719576719576,0.4861111111111111,0.7734126984126984,0.7119047619047619,0.7245502645502646,0.17222222222222222,0.37777777777777777,0.6722222222222223,0.25952380952380955,0.834920634920635,0.8807936507936508,0.5611111111111111,0.5944444444444444,0.42777777777777776,0.8453364817001181,0.9156010230179028,0.8790669122160835,0.8289835122247646
1.0,1.0,0.7981084656084656,0.5333333333333333,0.7678571428571428,0.6904761904761905,0.6867724867724868,0.16666666666666666,0.4,0.6111111111111112,0.29523809523809524,0.8452380952380952,0.9094444444444444,0.6611111111111111,0.6666666666666666,0.36666666666666664,0.8292410714285714,0.9501278772378516,0.8855780691299165,0.8287747827834856
1.0,1.05,0.7977645502645503,0.5416666666666667,0.7682539682539682,0.6888888888888889,0.683862433862434,0.16111111111111112,0.40555555555555556,0.6055555555555555,0.3,0.8476190476190476,0.9116666666666666,0.6722222222222223,0.6777777777777778,0.35555555555555557,0.8298109010011123,0.9539641943734015,0.8875669244497322,0.8311493740246276
1.0,1.1,0.7948015873015872,0.5416666666666667,0.765079365079365,0.6841269841269841,0.679047619047619,0.16111111111111112,0.4111111111111111,0.6,0.3047619047619048,0.846031746031746,0.9105555555555555,0.6666666666666666,0.6722222222222223,0.3611111111111111,0.8250825082508251,0.959079283887468,0.8870490833826138,0.8283255067094009
1.0,1.15,0.7911904761904761,0.5305555555555556,0.7619047619047619,0.6793650793650794,0.6746031746031745,0.16111111111111112,0.39444444444444443,0.6166666666666667,0.30873015873015874,0.8444444444444444,0.9077777777777777,0.6611111111111111,0.6666666666666666,0.37222222222222223,0.8225629791894852,0.9603580562659847,0.8861356932153391,0.8260981496379726
