query_id,k_true,true_parent_set,top3_parent_recall,top3_all_true_parents_present,top3_candidate_pool,top4_parent_recall,top4_all_true_parents_present,top4_candidate_pool,top5_parent_recall,top5_all_true_parents_present,top5_candidate_pool,top6_parent_recall,top6_all_true_parents_present,top6_candidate_pool,top8_parent_recall,top8_all_true_parents_present,top8_candidate_pool,top10_parent_recall,top10_all_true_parents_present,top10_candidate_pool
Q6K00095,2,"[""FMOD0002"", ""FMOD0052""]",1.0,True,"[""FMOD0002"", ""FMOD0052"", ""FMOD0029""]",1.0,True,"[""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0078""]",1.0,True,"[""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0078"", ""FMOD0114""]",1.0,True,"[""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0078"", ""FMOD0114"", ""FMOD0010"", ""FMOD0056""]",1.0,True,"[""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0030"", ""FMOD0078"", ""FMOD0114"", ""FMOD0010"", ""FMOD0056"", ""FMOD0020"", ""FMOD0041""]"
Q6K00096,2,"[""FMOD0034"", ""FMOD0082""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0059""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0081""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0081"", ""FMOD0065""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0081"", ""FMOD0065"", ""FMOD0072""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0081"", ""FMOD0065"", ""FMOD0072"", ""FMOD0021"", ""FMOD0029""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0059"", ""FMOD0081"", ""FMOD0065"", ""FMOD0072"", ""FMOD0021"", ""FMOD0029"", ""FMOD0030"", ""FMOD0020""]"
Q6K00097,2,"[""FMOD0058"", ""FMOD0101""]",1.0,True,"[""FMOD0058"", ""FMOD0101"", ""FMOD0029""]",1.0,True,"[""FMOD0058"", ""FMOD0101"", ""FMOD0029"", ""FMOD0056""]",1.0,True,"[""FMOD0058"", ""FMOD0101"", ""FMOD0029"", ""FMOD0056"", ""FMOD0112""]",1.0,True,"[""FMOD0058"", ""FMOD0101"", ""FMOD0029"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078""]",1.0,True,"[""FMOD0058"", ""FMOD0101"", ""FMOD0029"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078"", ""FMOD0081"", ""FMOD0097""]",1.0,True,"[""FMOD0058"", ""FMOD0101"", ""FMOD0029"", ""FMOD0056"", ""FMOD0112"", ""FMOD0078"", ""FMOD0081"", ""FMOD0097"", ""FMOD0072"", ""FMOD0010""]"
Q6K00098,2,"[""FMOD0002"", ""FMOD0097""]",1.0,True,"[""FMOD0097"", ""FMOD0002"", ""FMOD0114""]",1.0,True,"[""FMOD0097"", ""FMOD0002"", ""FMOD0114"", ""FMOD0072""]",1.0,True,"[""FMOD0097"", ""FMOD0002"", ""FMOD0114"", ""FMOD0072"", ""FMOD0056""]",1.0,True,"[""FMOD0097"", ""FMOD0002"", ""FMOD0114"", ""FMOD0072"", ""FMOD0056"", ""FMOD0065""]",1.0,True,"[""FMOD0097"", ""FMOD0002"", ""FMOD0114"", ""FMOD0072"", ""FMOD0056"", ""FMOD0065"", ""FMOD0117"", ""FMOD0081""]",1.0,True,"[""FMOD0097"", ""FMOD0002"", ""FMOD0114"", ""FMOD0072"", ""FMOD0056"", ""FMOD0065"", ""FMOD0117"", ""FMOD0081"", ""FMOD0029"", ""FMOD0112""]"
Q6K00099,2,"[""FMOD0030"", ""FMOD0045""]",1.0,True,"[""FMOD0045"", ""FMOD0030"", ""FMOD0041""]",1.0,True,"[""FMOD0045"", ""FMOD0030"", ""FMOD0041"", ""FMOD0029""]",1.0,True,"[""FMOD0045"", ""FMOD0030"", ""FMOD0041"", ""FMOD0029"", ""FMOD0010""]",1.0,True,"[""FMOD0045"", ""FMOD0030"", ""FMOD0041"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081""]",1.0,True,"[""FMOD0045"", ""FMOD0030"", ""FMOD0041"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081"", ""FMOD0078"", ""FMOD0082""]",1.0,True,"[""FMOD0045"", ""FMOD0030"", ""FMOD0041"", ""FMOD0029"", ""FMOD0010"", ""FMOD0081"", ""FMOD0078"", ""FMOD0082"", ""FMOD0114"", ""FMOD0056""]"
Q6K00100,2,"[""FMOD0034"", ""FMOD0058""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0039""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0029""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082""]",1.0,True,"[""FMOD0058"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082"", ""FMOD0063"", ""FMOD0020""]"
Q6K00101,2,"[""FMOD0059"", ""FMOD0065""]",1.0,True,"[""FMOD0059"", ""FMOD0065"", ""FMOD0082""]",1.0,True,"[""FMOD0059"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097""]",1.0,True,"[""FMOD0059"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039""]",1.0,True,"[""FMOD0059"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0021""]",1.0,True,"[""FMOD0059"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0021"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0059"", ""FMOD0065"", ""FMOD0082"", ""FMOD0097"", ""FMOD0039"", ""FMOD0021"", ""FMOD0029"", ""FMOD0081"", ""FMOD0114"", ""FMOD0020""]"
Q6K00102,2,"[""FMOD0063"", ""FMOD0097""]",1.0,True,"[""FMOD0097"", ""FMOD0063"", ""FMOD0029""]",1.0,True,"[""FMOD0097"", ""FMOD0063"", ""FMOD0029"", ""FMOD0026""]",1.0,True,"[""FMOD0097"", ""FMOD0063"", ""FMOD0029"", ""FMOD0026"", ""FMOD0078""]",1.0,True,"[""FMOD0097"", ""FMOD0063"", ""FMOD0029"", ""FMOD0026"", ""FMOD0078"", ""FMOD0114""]",1.0,True,"[""FMOD0097"", ""FMOD0063"", ""FMOD0029"", ""FMOD0026"", ""FMOD0078"", ""FMOD0114"", ""FMOD0056"", ""FMOD0010""]",1.0,True,"[""FMOD0097"", ""FMOD0063"", ""FMOD0029"", ""FMOD0026"", ""FMOD0078"", ""FMOD0114"", ""FMOD0056"", ""FMOD0010"", ""FMOD0117"", ""FMOD0030""]"
Q6K00103,2,"[""FMOD0039"", ""FMOD0058""]",1.0,True,"[""FMOD0039"", ""FMOD0058"", ""FMOD0065""]",1.0,True,"[""FMOD0039"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082""]",1.0,True,"[""FMOD0039"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0034""]",1.0,True,"[""FMOD0039"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0034"", ""FMOD0081""]",1.0,True,"[""FMOD0039"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0034"", ""FMOD0081"", ""FMOD0056"", ""FMOD0114""]",1.0,True,"[""FMOD0039"", ""FMOD0058"", ""FMOD0065"", ""FMOD0082"", ""FMOD0034"", ""FMOD0081"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0097""]"
Q6K00104,2,"[""FMOD0030"", ""FMOD0056""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0114""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0114"", ""FMOD0020""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0114"", ""FMOD0020"", ""FMOD0010"", ""FMOD0112""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0114"", ""FMOD0020"", ""FMOD0010"", ""FMOD0112"", ""FMOD0082"", ""FMOD0081""]"
Q6K00105,2,"[""FMOD0059"", ""FMOD0097""]",1.0,True,"[""FMOD0059"", ""FMOD0097"", ""FMOD0029""]",1.0,True,"[""FMOD0059"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056""]",1.0,True,"[""FMOD0059"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0078""]",1.0,True,"[""FMOD0059"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0078"", ""FMOD0114""]",1.0,True,"[""FMOD0059"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0078"", ""FMOD0114"", ""FMOD0117"", ""FMOD0112""]",1.0,True,"[""FMOD0059"", ""FMOD0097"", ""FMOD0029"", ""FMOD0056"", ""FMOD0078"", ""FMOD0114"", ""FMOD0117"", ""FMOD0112"", ""FMOD0065"", ""FMOD0058""]"
Q6K00106,2,"[""FMOD0072"", ""FMOD0097""]",1.0,True,"[""FMOD0097"", ""FMOD0072"", ""FMOD0029""]",1.0,True,"[""FMOD0097"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081""]",1.0,True,"[""FMOD0097"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030""]",1.0,True,"[""FMOD0097"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082""]",1.0,True,"[""FMOD0097"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082"", ""FMOD0114"", ""FMOD0112""]",1.0,True,"[""FMOD0097"", ""FMOD0072"", ""FMOD0029"", ""FMOD0081"", ""FMOD0030"", ""FMOD0082"", ""FMOD0114"", ""FMOD0112"", ""FMOD0056"", ""FMOD0041""]"
Q6K00107,2,"[""FMOD0020"", ""FMOD0059""]",1.0,True,"[""FMOD0059"", ""FMOD0020"", ""FMOD0029""]",1.0,True,"[""FMOD0059"", ""FMOD0020"", ""FMOD0029"", ""FMOD0041""]",1.0,True,"[""FMOD0059"", ""FMOD0020"", ""FMOD0029"", ""FMOD0041"", ""FMOD0056""]",1.0,True,"[""FMOD0059"", ""FMOD0020"", ""FMOD0029"", ""FMOD0041"", ""FMOD0056"", ""FMOD0030""]",1.0,True,"[""FMOD0059"", ""FMOD0020"", ""FMOD0029"", ""FMOD0041"", ""FMOD0056"", ""FMOD0030"", ""FMOD0057"", ""FMOD0114""]",1.0,True,"[""FMOD0059"", ""FMOD0020"", ""FMOD0029"", ""FMOD0041"", ""FMOD0056"", ""FMOD0030"", ""FMOD0057"", ""FMOD0114"", ""FMOD0078"", ""FMOD0081""]"
Q6K00108,2,"[""FMOD0030"", ""FMOD0058""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0056""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0056"", ""FMOD0081""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0056"", ""FMOD0081"", ""FMOD0041""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0056"", ""FMOD0081"", ""FMOD0041"", ""FMOD0114""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0056"", ""FMOD0081"", ""FMOD0041"", ""FMOD0114"", ""FMOD0082"", ""FMOD0065""]",1.0,True,"[""FMOD0030"", ""FMOD0058"", ""FMOD0056"", ""FMOD0081"", ""FMOD0041"", ""FMOD0114"", ""FMOD0082"", ""FMOD0065"", ""FMOD0029"", ""FMOD0020""]"
Q6K00109,2,"[""FMOD0052"", ""FMOD0056""]",1.0,True,"[""FMOD0056"", ""FMOD0052"", ""FMOD0002""]",1.0,True,"[""FMOD0056"", ""FMOD0052"", ""FMOD0002"", ""FMOD0020""]",1.0,True,"[""FMOD0056"", ""FMOD0052"", ""FMOD0002"", ""FMOD0020"", ""FMOD0081""]",1.0,True,"[""FMOD0056"", ""FMOD0052"", ""FMOD0002"", ""FMOD0020"", ""FMOD0081"", ""FMOD0078""]",1.0,True,"[""FMOD0056"", ""FMOD0052"", ""FMOD0002"", ""FMOD0020"", ""FMOD0081"", ""FMOD0078"", ""FMOD0114"", ""FMOD0029""]",1.0,True,"[""FMOD0056"", ""FMOD0052"", ""FMOD0002"", ""FMOD0020"", ""FMOD0081"", ""FMOD0078"", ""FMOD0114"", ""FMOD0029"", ""FMOD0030"", ""FMOD0112""]"
Q6K00110,2,"[""FMOD0030"", ""FMOD0056""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0078""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0078"", ""FMOD0112""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0078"", ""FMOD0112"", ""FMOD0057"", ""FMOD0114""]",1.0,True,"[""FMOD0030"", ""FMOD0056"", ""FMOD0029"", ""FMOD0041"", ""FMOD0078"", ""FMOD0112"", ""FMOD0057"", ""FMOD0114"", ""FMOD0037"", ""FMOD0026""]"
Q6K00111,2,"[""FMOD0058"", ""FMOD0065""]",1.0,True,"[""FMOD0058"", ""FMOD0065"", ""FMOD0034""]",1.0,True,"[""FMOD0058"", ""FMOD0065"", ""FMOD0034"", ""FMOD0039""]",1.0,True,"[""FMOD0058"", ""FMOD0065"", ""FMOD0034"", ""FMOD0039"", ""FMOD0082""]",1.0,True,"[""FMOD0058"", ""FMOD0065"", ""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0081""]",1.0,True,"[""FMOD0058"", ""FMOD0065"", ""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0029""]",1.0,True,"[""FMOD0058"", ""FMOD0065"", ""FMOD0034"", ""FMOD0039"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0029"", ""FMOD0097"", ""FMOD0030""]"
Q6K00112,2,"[""FMOD0045"", ""FMOD0058""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0029""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0029"", ""FMOD0030"", ""FMOD0010""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0029"", ""FMOD0030"", ""FMOD0010"", ""FMOD0056""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0029"", ""FMOD0030"", ""FMOD0010"", ""FMOD0056"", ""FMOD0065"", ""FMOD0039""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0029"", ""FMOD0030"", ""FMOD0010"", ""FMOD0056"", ""FMOD0065"", ""FMOD0039"", ""FMOD0081"", ""FMOD0112""]"
Q6K00113,2,"[""FMOD0041"", ""FMOD0072""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082"", ""FMOD0081""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0029""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0029"", ""FMOD0112"", ""FMOD0101""]",1.0,True,"[""FMOD0041"", ""FMOD0072"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0029"", ""FMOD0112"", ""FMOD0101"", ""FMOD0114"", ""FMOD0037""]"
Q6K00114,2,"[""FMOD0039"", ""FMOD0065""]",1.0,True,"[""FMOD0065"", ""FMOD0039"", ""FMOD0034""]",1.0,True,"[""FMOD0065"", ""FMOD0039"", ""FMOD0034"", ""FMOD0082""]",1.0,True,"[""FMOD0065"", ""FMOD0039"", ""FMOD0034"", ""FMOD0082"", ""FMOD0081""]",1.0,True,"[""FMOD0065"", ""FMOD0039"", ""FMOD0034"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056""]",1.0,True,"[""FMOD0065"", ""FMOD0039"", ""FMOD0034"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0097"", ""FMOD0114""]",1.0,True,"[""FMOD0065"", ""FMOD0039"", ""FMOD0034"", ""FMOD0082"", ""FMOD0081"", ""FMOD0056"", ""FMOD0097"", ""FMOD0114"", ""FMOD0030"", ""FMOD0078""]"
Q6K00115,2,"[""FMOD0020"", ""FMOD0056""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0029""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041"", ""FMOD0026"", ""FMOD0078""]",1.0,True,"[""FMOD0056"", ""FMOD0020"", ""FMOD0029"", ""FMOD0030"", ""FMOD0114"", ""FMOD0041"", ""FMOD0026"", ""FMOD0078"", ""FMOD0112"", ""FMOD0037""]"
Q6K00116,2,"[""FMOD0030"", ""FMOD0034""]",1.0,True,"[""FMOD0034"", ""FMOD0030"", ""FMOD0039""]",1.0,True,"[""FMOD0034"", ""FMOD0030"", ""FMOD0039"", ""FMOD0082""]",1.0,True,"[""FMOD0034"", ""FMOD0030"", ""FMOD0039"", ""FMOD0082"", ""FMOD0029""]",1.0,True,"[""FMOD0034"", ""FMOD0030"", ""FMOD0039"", ""FMOD0082"", ""FMOD0029"", ""FMOD0056""]",1.0,True,"[""FMOD0034"", ""FMOD0030"", ""FMOD0039"", ""FMOD0082"", ""FMOD0029"", ""FMOD0056"", ""FMOD0081"", ""FMOD0059""]",1.0,True,"[""FMOD0034"", ""FMOD0030"", ""FMOD0039"", ""FMOD0082"", ""FMOD0029"", ""FMOD0056"", ""FMOD0081"", ""FMOD0059"", ""FMOD0065"", ""FMOD0112""]"
Q6K00117,2,"[""FMOD0052"", ""FMOD0072""]",1.0,True,"[""FMOD0072"", ""FMOD0002"", ""FMOD0052""]",1.0,True,"[""FMOD0072"", ""FMOD0002"", ""FMOD0052"", ""FMOD0029""]",1.0,True,"[""FMOD0072"", ""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078""]",1.0,True,"[""FMOD0072"", ""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114""]",1.0,True,"[""FMOD0072"", ""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114"", ""FMOD0030"", ""FMOD0081""]",1.0,True,"[""FMOD0072"", ""FMOD0002"", ""FMOD0052"", ""FMOD0029"", ""FMOD0078"", ""FMOD0114"", ""FMOD0030"", ""FMOD0081"", ""FMOD0010"", ""FMOD0056""]"
Q6K00118,2,"[""FMOD0081"", ""FMOD0082""]",1.0,True,"[""FMOD0082"", ""FMOD0081"", ""FMOD0029""]",1.0,True,"[""FMOD0082"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039""]",1.0,True,"[""FMOD0082"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030""]",1.0,True,"[""FMOD0082"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030"", ""FMOD0065""]",1.0,True,"[""FMOD0082"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030"", ""FMOD0065"", ""FMOD0034"", ""FMOD0114""]",1.0,True,"[""FMOD0082"", ""FMOD0081"", ""FMOD0029"", ""FMOD0039"", ""FMOD0030"", ""FMOD0065"", ""FMOD0034"", ""FMOD0114"", ""FMOD0020"", ""FMOD0010""]"
Q6K00119,2,"[""FMOD0002"", ""FMOD0057""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0072""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0072"", ""FMOD0114""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0072"", ""FMOD0114"", ""FMOD0020""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0072"", ""FMOD0114"", ""FMOD0020"", ""FMOD0112""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0072"", ""FMOD0114"", ""FMOD0020"", ""FMOD0112"", ""FMOD0029"", ""FMOD0030""]",1.0,True,"[""FMOD0057"", ""FMOD0002"", ""FMOD0072"", ""FMOD0114"", ""FMOD0020"", ""FMOD0112"", ""FMOD0029"", ""FMOD0030"", ""FMOD0082"", ""FMOD0081""]"
Q6K00120,2,"[""FMOD0034"", ""FMOD0082""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0039""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0097""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0097"", ""FMOD0081""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0097"", ""FMOD0081"", ""FMOD0030"", ""FMOD0029""]",1.0,True,"[""FMOD0082"", ""FMOD0034"", ""FMOD0039"", ""FMOD0065"", ""FMOD0097"", ""FMOD0081"", ""FMOD0030"", ""FMOD0029"", ""FMOD0020"", ""FMOD0072""]"
Q6K00121,3,"[""FMOD0041"", ""FMOD0052"", ""FMOD0063""]",0.6666666666666666,False,"[""FMOD0041"", ""FMOD0052"", ""FMOD0030""]",1.0,True,"[""FMOD0041"", ""FMOD0052"", ""FMOD0030"", ""FMOD0063""]",1.0,True,"[""FMOD0041"", ""FMOD0052"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029""]",1.0,True,"[""FMOD0041"", ""FMOD0052"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029"", ""FMOD0114""]",1.0,True,"[""FMOD0041"", ""FMOD0052"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029"", ""FMOD0114"", ""FMOD0056"", ""FMOD0020""]",1.0,True,"[""FMOD0041"", ""FMOD0052"", ""FMOD0030"", ""FMOD0063"", ""FMOD0029"", ""FMOD0114"", ""FMOD0056"", ""FMOD0020"", ""FMOD0010"", ""FMOD0081""]"
Q6K00122,3,"[""FMOD0002"", ""FMOD0056"", ""FMOD0072""]",1.0,True,"[""FMOD0056"", ""FMOD0002"", ""FMOD0072""]",1.0,True,"[""FMOD0056"", ""FMOD0002"", ""FMOD0072"", ""FMOD0029""]",1.0,True,"[""FMOD0056"", ""FMOD0002"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039""]",1.0,True,"[""FMOD0056"", ""FMOD0002"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039"", ""FMOD0081""]",1.0,True,"[""FMOD0056"", ""FMOD0002"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030""]",1.0,True,"[""FMOD0056"", ""FMOD0002"", ""FMOD0072"", ""FMOD0029"", ""FMOD0039"", ""FMOD0081"", ""FMOD0082"", ""FMOD0030"", ""FMOD0114"", ""FMOD0010""]"
Q6K00123,3,"[""FMOD0045"", ""FMOD0058"", ""FMOD0072""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0072""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0072"", ""FMOD0081""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0072"", ""FMOD0081"", ""FMOD0057""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0072"", ""FMOD0081"", ""FMOD0057"", ""FMOD0030""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0072"", ""FMOD0081"", ""FMOD0057"", ""FMOD0030"", ""FMOD0056"", ""FMOD0082""]",1.0,True,"[""FMOD0058"", ""FMOD0045"", ""FMOD0072"", ""FMOD0081"", ""FMOD0057"", ""FMOD0030"", ""FMOD0056"", ""FMOD0082"", ""FMOD0114"", ""FMOD0029""]"
Q6K00124,3,"[""FMOD0063"", ""FMOD0097"", ""FMOD0101""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0056""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0056"", ""FMOD0117""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0056"", ""FMOD0117"", ""FMOD0029""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0056"", ""FMOD0117"", ""FMOD0029"", ""FMOD0112""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0056"", ""FMOD0117"", ""FMOD0029"", ""FMOD0112"", ""FMOD0114"", ""FMOD0078""]",0.3333333333333333,False,"[""FMOD0097"", ""FMOD0065"", ""FMOD0056"", ""FMOD0117"", ""FMOD0029"", ""FMOD0112"", ""FMOD0114"", ""FMOD0078"", ""FMOD0020"", ""FMOD0030""]"
Q6K00125,3,"[""FMOD0020"", ""FMOD0039"", ""FMOD0097""]",0.6666666666666666,False,"[""FMOD0020"", ""FMOD0039"", ""FMOD0056""]",0.6666666666666666,False,"[""FMOD0020"", ""FMOD0039"", ""FMOD0056"", ""FMOD0114""]",0.6666666666666666,False,"[""FMOD0020"", ""FMOD0039"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078""]",0.6666666666666666,False,"[""FMOD0020"", ""FMOD0039"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029""]",0.6666666666666666,False,"[""FMOD0020"", ""FMOD0039"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0010"", ""FMOD0117""]",1.0,True,"[""FMOD0020"", ""FMOD0039"", ""FMOD0056"", ""FMOD0114"", ""FMOD0078"", ""FMOD0029"", ""FMOD0010"", ""FMOD0117"", ""FMOD0026"", ""FMOD0097""]"
