scale,scale_type,backend,query_id,unique_registered_parents,effective_gallery_components,shortlist_parent_count,search_ms,candidate_pool,exact_top10_overlap,exact_top10_identical,shortlist_parent_count_before_fallback
40,REAL,EXACT,Q6K00342,40,23398,40,8.689694,"[""FMOD0023"", ""FMOD0102"", ""FMOD0035"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0069"", ""FMOD0077"", ""FMOD0040""]",1.0,True,
40,REAL,EXACT,Q6K00343,40,23398,40,8.709749,"[""FMOD0016"", ""FMOD0102"", ""FMOD0023"", ""FMOD0079"", ""FMOD0036"", ""FMOD0035"", ""FMOD0005"", ""FMOD0069"", ""FMOD0120"", ""FMOD0051""]",1.0,True,
40,REAL,EXACT,Q6K00344,40,23398,40,8.642881,"[""FMOD0023"", ""FMOD0025"", ""FMOD0043"", ""FMOD0069"", ""FMOD0035"", ""FMOD0040"", ""FMOD0120"", ""FMOD0036"", ""FMOD0102"", ""FMOD0033""]",1.0,True,
40,REAL,EXACT,Q6K00351,40,23398,40,9.121295,"[""FMOD0005"", ""FMOD0022"", ""FMOD0035"", ""FMOD0079"", ""FMOD0120"", ""FMOD0023"", ""FMOD0102"", ""FMOD0036"", ""FMOD0077"", ""FMOD0069""]",1.0,True,
40,REAL,EXACT,Q6K00355,40,23398,40,9.495505,"[""FMOD0023"", ""FMOD0035"", ""FMOD0043"", ""FMOD0077"", ""FMOD0016"", ""FMOD0102"", ""FMOD0069"", ""FMOD0120"", ""FMOD0110"", ""FMOD0067""]",1.0,True,
40,REAL,EXACT,Q6K00359,40,23398,40,9.705504,"[""FMOD0086"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0036"", ""FMOD0069"", ""FMOD0102"", ""FMOD0051"", ""FMOD0120"", ""FMOD0104""]",1.0,True,
40,REAL,EXACT,Q6K00360,40,23398,40,9.535455,"[""FMOD0066"", ""FMOD0043"", ""FMOD0035"", ""FMOD0023"", ""FMOD0079"", ""FMOD0120"", ""FMOD0036"", ""FMOD0005"", ""FMOD0083"", ""FMOD0102""]",1.0,True,
40,REAL,EXACT,Q6K00363,40,23398,40,9.153183,"[""FMOD0066"", ""FMOD0102"", ""FMOD0069"", ""FMOD0120"", ""FMOD0035"", ""FMOD0023"", ""FMOD0036"", ""FMOD0079"", ""FMOD0005"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00365,40,23398,40,10.209259,"[""FMOD0023"", ""FMOD0035"", ""FMOD0102"", ""FMOD0036"", ""FMOD0110"", ""FMOD0120"", ""FMOD0079"", ""FMOD0069"", ""FMOD0089"", ""FMOD0104""]",1.0,True,
40,REAL,EXACT,Q6K00372,40,23398,40,9.151557,"[""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0051"", ""FMOD0102"", ""FMOD0069"", ""FMOD0120"", ""FMOD0036"", ""FMOD0110"", ""FMOD0033""]",1.0,True,
40,REAL,EXACT,Q6K00375,40,23398,40,8.82798,"[""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0035"", ""FMOD0079"", ""FMOD0102"", ""FMOD0036"", ""FMOD0120"", ""FMOD0083"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00377,40,23398,40,8.744078,"[""FMOD0022"", ""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0036"", ""FMOD0102"", ""FMOD0120"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00378,40,23398,40,8.592488,"[""FMOD0023"", ""FMOD0025"", ""FMOD0083"", ""FMOD0079"", ""FMOD0102"", ""FMOD0120"", ""FMOD0069"", ""FMOD0110"", ""FMOD0005"", ""FMOD0024""]",1.0,True,
40,REAL,EXACT,Q6K00380,40,23398,40,8.795401,"[""FMOD0023"", ""FMOD0035"", ""FMOD0102"", ""FMOD0110"", ""FMOD0036"", ""FMOD0120"", ""FMOD0077"", ""FMOD0005"", ""FMOD0069"", ""FMOD0113""]",1.0,True,
40,REAL,EXACT,Q6K00384,40,23398,40,8.636264,"[""FMOD0083"", ""FMOD0086"", ""FMOD0069"", ""FMOD0035"", ""FMOD0120"", ""FMOD0005"", ""FMOD0036"", ""FMOD0079"", ""FMOD0102"", ""FMOD0023""]",1.0,True,
40,REAL,EXACT,Q6K00389,40,23398,40,8.724473,"[""FMOD0023"", ""FMOD0102"", ""FMOD0035"", ""FMOD0036"", ""FMOD0069"", ""FMOD0079"", ""FMOD0120"", ""FMOD0067"", ""FMOD0077"", ""FMOD0016""]",1.0,True,
40,REAL,EXACT,Q6K00390,40,23398,40,8.623592,"[""FMOD0023"", ""FMOD0102"", ""FMOD0120"", ""FMOD0069"", ""FMOD0035"", ""FMOD0079"", ""FMOD0022"", ""FMOD0110"", ""FMOD0031"", ""FMOD0067""]",1.0,True,
40,REAL,EXACT,Q6K00393,40,23398,40,8.689548,"[""FMOD0023"", ""FMOD0102"", ""FMOD0036"", ""FMOD0120"", ""FMOD0035"", ""FMOD0113"", ""FMOD0069"", ""FMOD0024"", ""FMOD0083"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00395,40,23398,40,9.077575,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0036"", ""FMOD0067"", ""FMOD0083"", ""FMOD0025"", ""FMOD0024"", ""FMOD0102"", ""FMOD0120""]",1.0,True,
40,REAL,EXACT,Q6K00396,40,23398,40,8.710902,"[""FMOD0066"", ""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0102"", ""FMOD0036"", ""FMOD0120"", ""FMOD0077"", ""FMOD0014"", ""FMOD0069""]",1.0,True,
40,REAL,EXACT,Q6K00400,40,23398,40,8.82805,"[""FMOD0023"", ""FMOD0025"", ""FMOD0035"", ""FMOD0069"", ""FMOD0100"", ""FMOD0036"", ""FMOD0031"", ""FMOD0120"", ""FMOD0102"", ""FMOD0077""]",1.0,True,
40,REAL,EXACT,Q6K00403,40,23398,40,8.585162,"[""FMOD0035"", ""FMOD0033"", ""FMOD0120"", ""FMOD0024"", ""FMOD0080"", ""FMOD0102"", ""FMOD0105"", ""FMOD0005"", ""FMOD0025"", ""FMOD0036""]",1.0,True,
40,REAL,EXACT,Q6K00405,40,23398,40,8.925084,"[""FMOD0016"", ""FMOD0102"", ""FMOD0031"", ""FMOD0023"", ""FMOD0035"", ""FMOD0033"", ""FMOD0079"", ""FMOD0022"", ""FMOD0051"", ""FMOD0014""]",1.0,True,
40,REAL,EXACT,Q6K00407,40,23398,40,9.401871,"[""FMOD0005"", ""FMOD0120"", ""FMOD0069"", ""FMOD0102"", ""FMOD0079"", ""FMOD0023"", ""FMOD0104"", ""FMOD0033"", ""FMOD0110"", ""FMOD0036""]",1.0,True,
40,REAL,EXACT,Q6K00410,40,23398,40,9.09403,"[""FMOD0005"", ""FMOD0023"", ""FMOD0035"", ""FMOD0089"", ""FMOD0024"", ""FMOD0113"", ""FMOD0120"", ""FMOD0079"", ""FMOD0110"", ""FMOD0083""]",1.0,True,
40,REAL,EXACT,Q6K00417,40,23398,40,9.41339,"[""FMOD0051"", ""FMOD0102"", ""FMOD0035"", ""FMOD0086"", ""FMOD0005"", ""FMOD0036"", ""FMOD0120"", ""FMOD0069"", ""FMOD0077"", ""FMOD0079""]",1.0,True,
40,REAL,EXACT,Q6K00420,40,23398,40,9.116025,"[""FMOD0036"", ""FMOD0067"", ""FMOD0035"", ""FMOD0079"", ""FMOD0120"", ""FMOD0023"", ""FMOD0005"", ""FMOD0017"", ""FMOD0083"", ""FMOD0104""]",1.0,True,
40,REAL,EXACT,Q6K00422,40,23398,40,9.102906,"[""FMOD0083"", ""FMOD0035"", ""FMOD0069"", ""FMOD0102"", ""FMOD0023"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079"", ""FMOD0110"", ""FMOD0005""]",1.0,True,
40,REAL,EXACT,Q6K00423,40,23398,40,9.207928,"[""FMOD0061"", ""FMOD0086"", ""FMOD0035"", ""FMOD0033"", ""FMOD0014"", ""FMOD0102"", ""FMOD0120"", ""FMOD0069"", ""FMOD0025"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00424,40,23398,40,9.432598,"[""FMOD0102"", ""FMOD0035"", ""FMOD0077"", ""FMOD0069"", ""FMOD0023"", ""FMOD0033"", ""FMOD0113"", ""FMOD0025"", ""FMOD0036"", ""FMOD0083""]",1.0,True,
40,REAL,EXACT,Q6K00427,40,23398,40,9.009288,"[""FMOD0005"", ""FMOD0035"", ""FMOD0043"", ""FMOD0102"", ""FMOD0023"", ""FMOD0069"", ""FMOD0036"", ""FMOD0120"", ""FMOD0016"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00435,40,23398,40,8.848316,"[""FMOD0069"", ""FMOD0023"", ""FMOD0102"", ""FMOD0120"", ""FMOD0035"", ""FMOD0079"", ""FMOD0110"", ""FMOD0077"", ""FMOD0014"", ""FMOD0005""]",1.0,True,
40,REAL,EXACT,Q6K00436,40,23398,40,9.168581,"[""FMOD0023"", ""FMOD0035"", ""FMOD0120"", ""FMOD0069"", ""FMOD0036"", ""FMOD0102"", ""FMOD0077"", ""FMOD0079"", ""FMOD0110"", ""FMOD0113""]",1.0,True,
40,REAL,EXACT,Q6K00438,40,23398,40,8.477051,"[""FMOD0022"", ""FMOD0102"", ""FMOD0023"", ""FMOD0036"", ""FMOD0069"", ""FMOD0110"", ""FMOD0120"", ""FMOD0079"", ""FMOD0035"", ""FMOD0077""]",1.0,True,
40,REAL,EXACT,Q6K00442,40,23398,40,9.469132,"[""FMOD0023"", ""FMOD0035"", ""FMOD0102"", ""FMOD0120"", ""FMOD0079"", ""FMOD0110"", ""FMOD0077"", ""FMOD0069"", ""FMOD0005"", ""FMOD0036""]",1.0,True,
40,REAL,EXACT,Q6K00443,40,23398,40,9.39501,"[""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0069"", ""FMOD0120"", ""FMOD0104"", ""FMOD0036"", ""FMOD0079"", ""FMOD0110"", ""FMOD0025""]",1.0,True,
40,REAL,EXACT,Q6K00444,40,23398,40,8.406358,"[""FMOD0003"", ""FMOD0022"", ""FMOD0069"", ""FMOD0120"", ""FMOD0079"", ""FMOD0005"", ""FMOD0102"", ""FMOD0067"", ""FMOD0036"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00446,40,23398,40,8.623187,"[""FMOD0067"", ""FMOD0035"", ""FMOD0023"", ""FMOD0022"", ""FMOD0102"", ""FMOD0120"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0069""]",1.0,True,
40,REAL,EXACT,Q6K00453,40,23398,40,8.617772,"[""FMOD0079"", ""FMOD0023"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0110"", ""FMOD0069"", ""FMOD0083"", ""FMOD0036"", ""FMOD0077""]",1.0,True,
40,REAL,EXACT,Q6K00456,40,23398,40,8.844998,"[""FMOD0016"", ""FMOD0067"", ""FMOD0113"", ""FMOD0036"", ""FMOD0023"", ""FMOD0077"", ""FMOD0079"", ""FMOD0083"", ""FMOD0035"", ""FMOD0005""]",1.0,True,
40,REAL,EXACT,Q6K00458,40,23398,40,8.751572,"[""FMOD0079"", ""FMOD0023"", ""FMOD0016"", ""FMOD0035"", ""FMOD0102"", ""FMOD0120"", ""FMOD0077"", ""FMOD0036"", ""FMOD0110"", ""FMOD0005""]",1.0,True,
40,REAL,EXACT,Q6K00461,40,23398,40,8.74504,"[""FMOD0001"", ""FMOD0003"", ""FMOD0089"", ""FMOD0035"", ""FMOD0051"", ""FMOD0120"", ""FMOD0023"", ""FMOD0036"", ""FMOD0069"", ""FMOD0005""]",1.0,True,
40,REAL,EXACT,Q6K00465,40,23398,40,8.782138,"[""FMOD0083"", ""FMOD0023"", ""FMOD0035"", ""FMOD0036"", ""FMOD0120"", ""FMOD0110"", ""FMOD0102"", ""FMOD0069"", ""FMOD0104"", ""FMOD0005""]",1.0,True,
40,REAL,EXACT,Q6K00470,40,23398,40,8.598112,"[""FMOD0102"", ""FMOD0061"", ""FMOD0120"", ""FMOD0069"", ""FMOD0035"", ""FMOD0079"", ""FMOD0110"", ""FMOD0031"", ""FMOD0023"", ""FMOD0036""]",1.0,True,
40,REAL,EXACT,Q6K00471,40,23398,40,8.676856,"[""FMOD0025"", ""FMOD0023"", ""FMOD0102"", ""FMOD0120"", ""FMOD0024"", ""FMOD0035"", ""FMOD0069"", ""FMOD0005"", ""FMOD0110"", ""FMOD0014""]",1.0,True,
40,REAL,EXACT,Q6K00473,40,23398,40,8.650632,"[""FMOD0086"", ""FMOD0079"", ""FMOD0036"", ""FMOD0083"", ""FMOD0024"", ""FMOD0067"", ""FMOD0023"", ""FMOD0025"", ""FMOD0035"", ""FMOD0069""]",1.0,True,
40,REAL,EXACT,Q6K00479,40,23398,40,9.518843,"[""FMOD0066"", ""FMOD0022"", ""FMOD0023"", ""FMOD0035"", ""FMOD0079"", ""FMOD0036"", ""FMOD0102"", ""FMOD0005"", ""FMOD0120"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00481,40,23398,40,9.120757,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0083"", ""FMOD0079"", ""FMOD0069"", ""FMOD0077""]",1.0,True,
40,REAL,EXACT,Q6K00484,40,23398,40,9.049425,"[""FMOD0035"", ""FMOD0023"", ""FMOD0120"", ""FMOD0036"", ""FMOD0069"", ""FMOD0051"", ""FMOD0079"", ""FMOD0016"", ""FMOD0102"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00485,40,23398,40,9.080923,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0036"", ""FMOD0067"", ""FMOD0083"", ""FMOD0025"", ""FMOD0024"", ""FMOD0120"", ""FMOD0102""]",1.0,True,
40,REAL,EXACT,Q6K00489,40,23398,40,9.066572,"[""FMOD0080"", ""FMOD0086"", ""FMOD0015"", ""FMOD0023"", ""FMOD0102"", ""FMOD0069"", ""FMOD0110"", ""FMOD0120"", ""FMOD0035"", ""FMOD0079""]",1.0,True,
40,REAL,EXACT,Q6K00495,40,23398,40,9.277983,"[""FMOD0083"", ""FMOD0023"", ""FMOD0035"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0079"", ""FMOD0102"", ""FMOD0120"", ""FMOD0031""]",1.0,True,
40,REAL,EXACT,Q6K00498,40,23398,40,9.367799,"[""FMOD0069"", ""FMOD0023"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0102"", ""FMOD0036"", ""FMOD0120"", ""FMOD0079"", ""FMOD0031""]",1.0,True,
40,REAL,EXACT,Q6K00507,40,23398,40,9.071263,"[""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0120"", ""FMOD0069"", ""FMOD0079"", ""FMOD0113"", ""FMOD0102"", ""FMOD0110"", ""FMOD0036""]",1.0,True,
40,REAL,EXACT,Q6K00511,40,23398,40,9.112488,"[""FMOD0025"", ""FMOD0083"", ""FMOD0102"", ""FMOD0079"", ""FMOD0120"", ""FMOD0069"", ""FMOD0110"", ""FMOD0023"", ""FMOD0005"", ""FMOD0024""]",1.0,True,
40,REAL,EXACT,Q6K00512,40,23398,40,8.491176,"[""FMOD0035"", ""FMOD0023"", ""FMOD0110"", ""FMOD0036"", ""FMOD0083"", ""FMOD0031"", ""FMOD0033"", ""FMOD0005"", ""FMOD0079"", ""FMOD0080""]",1.0,True,
40,REAL,EXACT,Q6K00513,40,23398,40,9.023204,"[""FMOD0110"", ""FMOD0023"", ""FMOD0083"", ""FMOD0036"", ""FMOD0024"", ""FMOD0025"", ""FMOD0067"", ""FMOD0035"", ""FMOD0069"", ""FMOD0120""]",1.0,True,
40,REAL,EXACT,Q6K00517,40,23398,40,8.944825,"[""FMOD0023"", ""FMOD0022"", ""FMOD0102"", ""FMOD0051"", ""FMOD0035"", ""FMOD0120"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0069""]",1.0,True,
40,REAL,EXACT,Q6K00518,40,23398,40,8.805741,"[""FMOD0035"", ""FMOD0102"", ""FMOD0110"", ""FMOD0069"", ""FMOD0033"", ""FMOD0083"", ""FMOD0086"", ""FMOD0120"", ""FMOD0023"", ""FMOD0036""]",1.0,True,
40,REAL,EXACT,Q6K00523,40,23398,40,9.006646,"[""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0051"", ""FMOD0120"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0069"", ""FMOD0022""]",1.0,True,
40,REAL,EXACT,Q6K00528,40,23398,40,8.637193,"[""FMOD0035"", ""FMOD0023"", ""FMOD0051"", ""FMOD0079"", ""FMOD0005"", ""FMOD0102"", ""FMOD0083"", ""FMOD0016"", ""FMOD0036"", ""FMOD0120""]",1.0,True,
40,REAL,EXACT,Q6K00530,40,23398,40,9.092516,"[""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0036"", ""FMOD0067"", ""FMOD0083"", ""FMOD0025"", ""FMOD0024"", ""FMOD0113"", ""FMOD0102""]",1.0,True,
40,REAL,EXACT,Q6K00531,40,23398,40,8.751534,"[""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0110"", ""FMOD0051"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0069"", ""FMOD0089""]",1.0,True,
40,REAL,EXACT,Q6K00533,40,23398,40,10.830791,"[""FMOD0023"", ""FMOD0110"", ""FMOD0069"", ""FMOD0036"", ""FMOD0102"", ""FMOD0120"", ""FMOD0035"", ""FMOD0079"", ""FMOD0077"", ""FMOD0083""]",1.0,True,
40,REAL,EXACT,Q6K00535,40,23398,40,7.619575,"[""FMOD0035"", ""FMOD0102"", ""FMOD0069"", ""FMOD0036"", ""FMOD0079"", ""FMOD0120"", ""FMOD0110"", ""FMOD0023"", ""FMOD0104"", ""FMOD0033""]",1.0,True,
40,REAL,EXACT,Q6K00537,40,23398,40,8.609799,"[""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0036"", ""FMOD0035"", ""FMOD0102"", ""FMOD0120"", ""FMOD0079"", ""FMOD0110""]",1.0,True,
40,REAL,EXACT,Q6K00538,40,23398,40,8.722378,"[""FMOD0023"", ""FMOD0069"", ""FMOD0025"", ""FMOD0100"", ""FMOD0035"", ""FMOD0120"", ""FMOD0036"", ""FMOD0079"", ""FMOD0102"", ""FMOD0077""]",1.0,True,
40,REAL,FAST,Q6K00183,40,23398,22,8.759864,"[""FMOD0023"", ""FMOD0036"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0110"", ""FMOD0005"", ""FMOD0077"", ""FMOD0069"", ""FMOD0031""]",1.0,True,22.0
40,REAL,FAST,Q6K00184,40,23398,18,8.549346,"[""FMOD0067"", ""FMOD0113"", ""FMOD0036"", ""FMOD0023"", ""FMOD0035"", ""FMOD0102"", ""FMOD0110"", ""FMOD0069"", ""FMOD0079"", ""FMOD0120""]",1.0,False,18.0
40,REAL,FAST,Q6K00193,40,23398,28,9.117212,"[""FMOD0025"", ""FMOD0069"", ""FMOD0023"", ""FMOD0080"", ""FMOD0102"", ""FMOD0120"", ""FMOD0077"", ""FMOD0035"", ""FMOD0113"", ""FMOD0005""]",1.0,True,28.0
40,REAL,FAST,Q6K00195,40,23398,5,2.661729,"[""FMOD0061"", ""FMOD0083"", ""FMOD0120"", ""FMOD0110"", ""FMOD0025""]",0.4,False,5.0
40,REAL,FAST,Q6K00197,40,23398,27,8.819778,"[""FMOD0069"", ""FMOD0102"", ""FMOD0005"", ""FMOD0120"", ""FMOD0033"", ""FMOD0036"", ""FMOD0110"", ""FMOD0105"", ""FMOD0079"", ""FMOD0077""]",1.0,True,27.0
40,REAL,FAST,Q6K00199,40,23398,29,9.299731,"[""FMOD0067"", ""FMOD0069"", ""FMOD0102"", ""FMOD0120"", ""FMOD0023"", ""FMOD0036"", ""FMOD0005"", ""FMOD0110"", ""FMOD0035"", ""FMOD0079""]",1.0,True,29.0
40,REAL,FAST,Q6K00200,40,23398,2,2.583531,"[""FMOD0051"", ""FMOD0120""]",0.2,False,2.0
40,REAL,FAST,Q6K00201,40,23398,2,1.386724,"[""FMOD0066"", ""FMOD0005""]",0.2,False,2.0
40,REAL,FAST,Q6K00205,40,23398,9,4.652427,"[""FMOD0051"", ""FMOD0023"", ""FMOD0035"", ""FMOD0016"", ""FMOD0120"", ""FMOD0036"", ""FMOD0077"", ""FMOD0014"", ""FMOD0022""]",0.6,False,9.0
40,REAL,FAST,Q6K00206,40,23398,7,5.137314,"[""FMOD0016"", ""FMOD0102"", ""FMOD0023"", ""FMOD0035"", ""FMOD0110"", ""FMOD0040"", ""FMOD0022""]",0.4,False,7.0
40,REAL,FAST,Q6K00207,40,23398,8,7.553857,"[""FMOD0023"", ""FMOD0035"", ""FMOD0120"", ""FMOD0102"", ""FMOD0069"", ""FMOD0077"", ""FMOD0079"", ""FMOD0036""]",0.8,False,8.0
40,REAL,FAST,Q6K00208,40,23398,11,5.462034,"[""FMOD0102"", ""FMOD0079"", ""FMOD0023"", ""FMOD0036"", ""FMOD0120"", ""FMOD0083"", ""FMOD0040"", ""FMOD0033"", ""FMOD0104"", ""FMOD0031""]",0.5,False,11.0
40,REAL,FAST,Q6K00212,40,23398,6,5.953567,"[""FMOD0023"", ""FMOD0102"", ""FMOD0079"", ""FMOD0069"", ""FMOD0051"", ""FMOD0066""]",0.4,False,6.0
40,REAL,FAST,Q6K00216,40,23398,6,4.011479,"[""FMOD0016"", ""FMOD0035"", ""FMOD0023"", ""FMOD0036"", ""FMOD0110"", ""FMOD0033""]",0.4,False,6.0
40,REAL,FAST,Q6K00227,40,23398,1,3.553819,"[""FMOD0069""]",0.1,False,1.0
40,REAL,FAST,Q6K00232,40,23398,6,4.211069,"[""FMOD0023"", ""FMOD0036"", ""FMOD0102"", ""FMOD0079"", ""FMOD0016"", ""FMOD0066""]",0.3,False,6.0
40,REAL,FAST,Q6K00235,40,23398,1,3.6141,"[""FMOD0069""]",0.1,False,1.0
40,REAL,FAST,Q6K00236,40,23398,8,4.819983,"[""FMOD0036"", ""FMOD0120"", ""FMOD0035"", ""FMOD0024"", ""FMOD0040"", ""FMOD0104"", ""FMOD0110"", ""FMOD0023""]",0.4,False,8.0
40,REAL,FAST,Q6K00237,40,23398,6,4.251784,"[""FMOD0067"", ""FMOD0120"", ""FMOD0023"", ""FMOD0035"", ""FMOD0022"", ""FMOD0076""]",0.4,False,6.0
40,REAL,FAST,Q6K00240,40,23398,22,8.953923,"[""FMOD0069"", ""FMOD0110"", ""FMOD0104"", ""FMOD0035"", ""FMOD0043"", ""FMOD0023"", ""FMOD0102"", ""FMOD0083"", ""FMOD0120"", ""FMOD0079""]",1.0,True,22.0
40,REAL,FAST,Q6K00247,40,23398,25,8.881208,"[""FMOD0069"", ""FMOD0023"", ""FMOD0083"", ""FMOD0079"", ""FMOD0025"", ""FMOD0110"", ""FMOD0035"", ""FMOD0120"", ""FMOD0003"", ""FMOD0102""]",1.0,False,25.0
40,REAL,FAST,Q6K00251,40,23398,10,7.638268,"[""FMOD0067"", ""FMOD0120"", ""FMOD0102"", ""FMOD0023"", ""FMOD0069"", ""FMOD0035"", ""FMOD0025"", ""FMOD0079"", ""FMOD0014"", ""FMOD0022""]",0.6,False,10.0
40,REAL,FAST,Q6K00252,40,23398,24,8.877234,"[""FMOD0043"", ""FMOD0086"", ""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0069"", ""FMOD0079"", ""FMOD0024"", ""FMOD0120"", ""FMOD0025""]",1.0,True,24.0
40,REAL,FAST,Q6K00258,40,23398,27,8.911248,"[""FMOD0001"", ""FMOD0035"", ""FMOD0069"", ""FMOD0023"", ""FMOD0120"", ""FMOD0036"", ""FMOD0043"", ""FMOD0025"", ""FMOD0083"", ""FMOD0110""]",1.0,True,27.0
40,REAL,FAST,Q6K00259,40,23398,24,9.264349,"[""FMOD0043"", ""FMOD0089"", ""FMOD0035"", ""FMOD0102"", ""FMOD0023"", ""FMOD0069"", ""FMOD0079"", ""FMOD0024"", ""FMOD0120"", ""FMOD0025""]",1.0,True,24.0
40,REAL,FAST,Q6K00262,40,23398,30,8.998388,"[""FMOD0069"", ""FMOD0023"", ""FMOD0025"", ""FMOD0100"", ""FMOD0102"", ""FMOD0120"", ""FMOD0005"", ""FMOD0079"", ""FMOD0110"", ""FMOD0035""]",1.0,True,30.0
40,REAL,FAST,Q6K00264,40,23398,10,7.473205,"[""FMOD0043"", ""FMOD0066"", ""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0120"", ""FMOD0036"", ""FMOD0110"", ""FMOD0069"", ""FMOD0080""]",0.7,False,10.0
40,REAL,FAST,Q6K00267,40,23398,21,9.429499,"[""FMOD0022"", ""FMOD0069"", ""FMOD0023"", ""FMOD0025"", ""FMOD0100"", ""FMOD0040"", ""FMOD0035"", ""FMOD0102"", ""FMOD0120"", ""FMOD0079""]",1.0,True,21.0
40,REAL,FAST,Q6K00268,40,23398,24,9.283012,"[""FMOD0077"", ""FMOD0069"", ""FMOD0083"", ""FMOD0035"", ""FMOD0005"", ""FMOD0086"", ""FMOD0033"", ""FMOD0079"", ""FMOD0102"", ""FMOD0120""]",1.0,True,24.0
40,REAL,FAST,Q6K00271,40,23398,12,8.443407,"[""FMOD0086"", ""FMOD0120"", ""FMOD0069"", ""FMOD0035"", ""FMOD0023"", ""FMOD0102"", ""FMOD0110"", ""FMOD0036"", ""FMOD0079"", ""FMOD0025""]",0.9,False,12.0
40,REAL,FAST,Q6K00273,40,23398,8,7.127046,"[""FMOD0023"", ""FMOD0043"", ""FMOD0102"", ""FMOD0005"", ""FMOD0120"", ""FMOD0035"", ""FMOD0069"", ""FMOD0067""]",0.5,False,8.0
40,REAL,FAST,Q6K00274,40,23398,19,8.682351,"[""FMOD0067"", ""FMOD0113"", ""FMOD0036"", ""FMOD0023"", ""FMOD0120"", ""FMOD0035"", ""FMOD0069"", ""FMOD0079"", ""FMOD0102"", ""FMOD0025""]",0.8,False,19.0
40,REAL,FAST,Q6K00275,40,23398,14,8.030382,"[""FMOD0086"", ""FMOD0102"", ""FMOD0023"", ""FMOD0035"", ""FMOD0067"", ""FMOD0077"", ""FMOD0120"", ""FMOD0069"", ""FMOD0043"", ""FMOD0079""]",0.9,False,14.0
40,REAL,FAST,Q6K00283,40,23398,9,5.264336,"[""FMOD0036"", ""FMOD0035"", ""FMOD0023"", ""FMOD0120"", ""FMOD0110"", ""FMOD0005"", ""FMOD0031"", ""FMOD0033"", ""FMOD0104""]",0.5,False,9.0
40,REAL,FAST,Q6K00287,40,23398,23,8.559026,"[""FMOD0003"", ""FMOD0089"", ""FMOD0067"", ""FMOD0014"", ""FMOD0113"", ""FMOD0036"", ""FMOD0120"", ""FMOD0035"", ""FMOD0005"", ""FMOD0069""]",1.0,True,23.0
40,REAL,FAST,Q6K00293,40,23398,22,9.000666,"[""FMOD0043"", ""FMOD0035"", ""FMOD0102"", ""FMOD0069"", ""FMOD0023"", ""FMOD0120"", ""FMOD0079"", ""FMOD0025"", ""FMOD0024"", ""FMOD0077""]",1.0,False,22.0
40,REAL,FAST,Q6K00295,40,23398,23,8.839139,"[""FMOD0066"", ""FMOD0043"", ""FMOD0102"", ""FMOD0023"", ""FMOD0069"", ""FMOD0035"", ""FMOD0079"", ""FMOD0120"", ""FMOD0025"", ""FMOD0024""]",1.0,True,23.0
