gallery_scale_projects,concurrency,request_index,query_id,success,client_latency_ms,gallery_components,search_ms,reconstruction_ms,server_total_ms,error
40,4,112,Q6K00295,True,21.2904,21694,14.3753,0.921,15.3027,
40,4,110,Q6K00274,True,24.7141,21694,17.9786,0.9671,18.951,
40,4,113,Q6K00276,True,22.3726,21694,16.7177,0.8678,17.591,
40,4,116,Q6K00499,True,22.2222,21694,13.5371,1.02,14.5655,
40,4,117,Q6K00350,True,22.1636,21694,14.1118,0.8517,14.9704,
40,4,114,Q6K00438,True,27.0096,21694,17.8847,1.0828,18.973,
40,4,115,Q6K00513,True,24.2723,21694,18.6717,0.9483,19.6275,
40,4,118,Q6K00475,True,17.8403,21694,12.9293,0.9535,13.8897,
40,4,120,Q6K00270,True,21.1607,21694,13.9897,0.8293,14.8244,
40,4,119,Q6K00459,True,21.9887,21694,17.1262,0.8565,17.9881,
40,4,121,Q6K00453,True,21.6308,21694,16.7506,0.7641,17.5197,
40,4,122,Q6K00422,True,22.4393,21694,14.4584,0.8484,15.314,
40,4,125,Q6K00381,True,19.673,21694,14.628,0.8332,15.4674,
40,4,123,Q6K00456,True,22.7045,21694,16.1621,0.9068,17.0753,
40,4,124,Q6K00346,True,23.1012,21694,17.2348,1.0523,18.2946,
40,4,129,Q6K00418,True,14.7464,21694,10.0123,1.1385,11.157,
40,4,127,Q6K00406,True,20.4851,21694,13.0988,0.8507,13.9552,
40,4,128,Q6K00461,True,18.3404,21694,12.7094,0.8879,13.6037,
40,4,126,Q6K00213,True,34.8936,21694,11.4298,0.8183,12.2545,
40,4,132,Q6K00260,True,18.3217,21694,13.4617,0.781,14.249,
40,4,131,Q6K00472,True,18.6594,21694,15.3021,0.8774,16.1852,
40,4,130,Q6K00388,True,34.0656,21694,16.7353,0.9837,17.7275,
40,4,133,Q6K00483,True,22.7399,21694,19.1902,0.7425,19.9407,
40,4,135,Q6K00317,True,20.1766,21694,16.8455,0.7373,17.5888,
40,4,134,Q6K00437,True,22.4764,21694,19.3201,0.7813,20.1069,
40,4,136,Q6K00500,True,23.0376,21694,20.1021,0.8346,20.9434,
40,4,137,Q6K00250,True,21.5329,21694,18.8278,0.7309,19.5647,
40,4,138,Q6K00327,True,20.2393,21694,15.9717,0.8217,16.7992,
40,4,139,Q6K00225,True,21.5375,21694,17.4637,0.8064,18.2758,
40,4,141,Q6K00351,True,17.1209,21694,11.6922,0.9363,12.636,
40,4,142,Q6K00463,True,15.3717,21694,10.8032,0.868,11.6769,
40,4,140,Q6K00221,True,35.4061,21694,12.9376,0.8172,13.7613,
40,4,144,Q6K00500,True,20.1814,21694,13.6415,0.8749,14.5228,
40,4,145,Q6K00467,True,20.6341,21694,14.6665,0.8341,15.5065,
40,4,143,Q6K00463,True,32.727,21694,17.2851,0.814,18.1037,
40,4,146,Q6K00526,True,20.0532,21694,11.8869,0.7532,12.648,
40,4,149,Q6K00396,True,16.1486,21694,11.4653,0.8241,12.2954,
40,4,147,Q6K00296,True,17.9889,21694,13.4213,0.8375,14.2643,
40,4,152,Q6K00476,True,19.0282,21694,12.4349,0.8695,13.3114,
40,4,151,Q6K00405,True,20.5832,21694,14.734,0.914,15.6548,
40,4,150,Q6K00299,True,22.4972,21694,16.7728,0.8222,17.6021,
40,4,148,Q6K00186,True,46.865,21694,18.6781,0.8301,19.5153,
40,4,153,Q6K00492,True,21.9908,21694,16.302,0.7973,17.1066,
40,4,154,Q6K00247,True,22.1719,21694,16.8556,0.8891,17.7502,
40,4,155,Q6K00220,True,22.1312,21694,17.2485,0.8322,18.0868,
40,4,156,Q6K00454,True,21.3517,21694,18.0364,0.9294,18.9724,
40,4,159,Q6K00531,True,20.0671,21694,15.4646,0.7858,16.2574,
40,4,157,Q6K00330,True,22.9654,21694,18.3597,0.8041,19.1691,
40,4,158,Q6K00418,True,22.5057,21694,17.7084,0.8264,18.5398,
40,4,160,Q6K00185,True,22.2681,21694,19.0993,0.7126,19.8185,
40,4,161,Q6K00417,True,21.6194,21694,13.7792,0.8594,14.6456,
40,4,162,Q6K00427,True,21.738,21694,16.885,0.8412,17.7321,
40,4,163,Q6K00424,True,22.4303,21694,18.0851,0.9221,19.0127,
40,4,164,Q6K00197,True,20.4983,21694,17.6004,1.0192,18.6262,
40,4,166,Q6K00472,True,17.677,21694,13.6637,1.0349,14.7051,
40,4,167,Q6K00239,True,18.9081,21694,14.727,0.7987,15.5312,
40,4,168,Q6K00511,True,17.6941,21694,15.1888,0.8504,16.0454,
40,4,165,Q6K00246,True,37.0713,21694,14.6484,0.8143,15.47,
40,4,170,Q6K00355,True,18.0034,21694,13.6624,0.928,14.5967,
40,4,169,Q6K00332,True,21.1992,21694,16.4001,0.8298,17.2356,
40,4,172,Q6K00508,True,17.9903,21694,11.5434,0.8366,12.3868,
40,4,174,Q6K00296,True,15.0506,21694,12.1425,0.7876,12.9361,
40,4,173,Q6K00428,True,27.7974,21694,14.0111,0.8361,14.8583,
40,4,171,Q6K00356,True,41.1091,21694,15.1313,0.9051,16.0422,
40,4,176,Q6K00420,True,19.0866,21694,16.0107,0.8219,16.8391,
40,4,177,Q6K00391,True,19.9781,21694,15.0973,0.776,15.8812,
40,4,175,Q6K00465,True,34.6004,21694,17.9376,0.7731,18.7165,
40,4,178,Q6K00261,True,21.5179,21694,17.431,0.9528,18.3895,
40,4,179,Q6K00288,True,20.1249,21694,17.6936,0.8339,18.5331,
40,4,182,Q6K00368,True,15.6,21694,10.8416,0.9944,11.8422,
40,4,181,Q6K00224,True,16.3905,21694,12.5652,0.901,13.473,
40,4,183,Q6K00287,True,22.9806,21694,9.4685,0.8944,10.3699,
40,4,180,Q6K00405,True,37.0366,21694,10.9983,0.8215,11.8256,
40,4,186,Q6K00370,True,17.004,21694,14.178,0.8166,15.0028,
40,4,187,Q6K00498,True,18.7686,21694,16.2554,0.8695,17.1327,
40,4,184,Q6K00414,True,43.631,21694,18.2761,0.7901,19.0725,
40,4,185,Q6K00516,True,44.2389,21694,18.8981,0.7087,19.6123,
40,4,188,Q6K00373,True,22.2026,21694,19.3334,0.8643,20.2033,
40,4,189,Q6K00416,True,21.4587,21694,18.5953,0.7291,19.3313,
40,4,191,Q6K00416,True,21.1504,21694,16.5681,0.7387,17.3138,
40,4,190,Q6K00539,True,22.7587,21694,18.8386,0.874,19.7194,
40,4,192,Q6K00284,True,21.2811,21694,18.1534,0.8229,18.9837,
40,4,193,Q6K00320,True,22.8208,21694,19.5452,0.9491,20.5044,
40,4,194,Q6K00537,True,21.6069,21694,18.0817,0.8049,18.893,
40,4,195,Q6K00489,True,23.038,21694,19.031,0.7907,19.8267,
40,4,196,Q6K00297,True,22.0734,21694,19.2095,0.7566,19.9719,
40,4,197,Q6K00367,True,21.6556,21694,18.9553,0.7715,19.7461,
40,4,198,Q6K00466,True,22.4407,21694,16.6535,0.8366,17.496,
40,4,199,Q6K00388,True,20.6495,21694,17.2649,0.9131,18.1897,
40,4,200,Q6K00356,True,17.4338,21694,14.7554,0.8698,15.6307,
60,1,1,Q6K00336,True,40.4632,26329,13.0609,1.0467,14.1165,
60,1,2,Q6K00323,True,29.1481,26329,11.3436,1.0342,12.3852,
60,1,3,Q6K00379,True,13.8675,26329,11.2265,1.0412,12.2747,
60,1,4,Q6K00470,True,13.8756,26329,10.9456,1.1153,12.0683,
60,1,5,Q6K00360,True,34.4411,26329,12.2123,1.0862,13.3069,
60,1,6,Q6K00220,True,30.5693,26329,11.4458,1.0305,12.4858,
60,1,7,Q6K00429,True,30.0925,26329,11.057,1.062,12.1273,
60,1,8,Q6K00233,True,14.0182,26329,11.0938,1.0427,12.1444,
60,1,9,Q6K00423,True,34.1173,26329,10.7104,1.0557,11.7745,
60,1,10,Q6K00504,True,13.0154,26329,10.3823,0.9209,11.3096,
60,1,11,Q6K00517,True,33.4826,26329,10.5861,0.8923,11.4859,
60,1,12,Q6K00430,True,13.7524,26329,11.0292,0.9768,12.0143,
60,1,13,Q6K00328,True,13.2408,26329,10.6438,1.0234,11.6741,
60,1,14,Q6K00429,True,34.2798,26329,11.1636,1.0243,12.1949,
60,1,15,Q6K00271,True,14.2117,26329,11.3387,1.0323,12.379,
60,1,16,Q6K00219,True,13.0789,26329,10.5697,0.9525,11.5308,
60,1,17,Q6K00493,True,34.9505,26329,10.8174,1.2395,12.0802,
60,1,18,Q6K00200,True,13.8299,26329,11.2076,1.0137,12.2291,
60,1,19,Q6K00182,True,13.6617,26329,10.9462,1.0743,12.0278,
60,1,20,Q6K00181,True,31.8484,26329,10.5091,19.1912,29.7066,
60,1,21,Q6K00429,True,34.8075,26329,11.2954,1.0284,12.331,
60,1,22,Q6K00298,True,13.0973,26329,10.4974,1.0046,11.5087,
60,1,23,Q6K00532,True,33.7512,26329,10.4446,1.0031,11.4557,
60,1,24,Q6K00236,True,31.1328,26329,10.8739,1.0037,11.886,
60,1,25,Q6K00202,True,13.5291,26329,10.9197,1.0294,11.9692,
60,1,26,Q6K00204,True,13.4867,26329,10.8412,1.0661,11.9147,
60,1,27,Q6K00250,True,13.7469,26329,11.1472,1.0476,12.205,
60,1,28,Q6K00324,True,13.8734,26329,11.2028,1.0552,12.2657,
60,1,29,Q6K00378,True,38.035,26329,11.2237,1.0678,12.2995,
60,1,30,Q6K00256,True,13.2884,26329,10.4148,1.1415,11.5624,
60,1,31,Q6K00394,True,13.4233,26329,10.6354,0.9471,11.5896,
60,1,32,Q6K00272,True,33.1876,26329,10.8481,1.1522,12.0117,
60,1,33,Q6K00253,True,13.1476,26329,10.4142,1.1472,11.5682,
60,1,34,Q6K00445,True,31.8919,26329,10.82,0.9409,11.7685,
60,1,35,Q6K00326,True,13.2008,26329,10.4327,1.0059,11.4454,
60,1,36,Q6K00425,True,13.3598,26329,10.6019,0.9215,11.5301,
60,1,37,Q6K00192,True,12.7401,26329,10.2734,0.9849,11.2652,
60,1,38,Q6K00318,True,13.4934,26329,10.7217,1.0091,11.7387,
60,1,39,Q6K00499,True,23.8029,26329,10.4302,0.9969,11.4349,
60,1,40,Q6K00478,True,32.3016,26329,10.7178,1.0071,11.7328,
60,1,41,Q6K00531,True,12.9343,26329,10.4947,0.8793,11.3807,
60,1,42,Q6K00232,True,36.2243,26329,11.6893,1.0167,12.7134,
60,1,43,Q6K00336,True,30.7114,26329,10.6583,1.0424,11.7085,
60,1,44,Q6K00216,True,13.6587,26329,10.8985,0.9865,11.8931,
60,1,45,Q6K00399,True,34.0529,26329,11.2906,1.0065,12.3053,
60,1,46,Q6K00406,True,29.2594,26329,11.25,0.9805,12.2389,
60,1,47,Q6K00348,True,15.2057,26329,12.2907,1.1667,13.4705,
60,1,48,Q6K00274,True,13.536,26329,10.9451,1.0314,11.9835,
60,1,49,Q6K00533,True,13.172,26329,10.7754,0.918,11.7001,
60,1,50,Q6K00334,True,13.4933,26329,10.8821,1.0516,11.9409,
60,1,51,Q6K00383,True,37.3212,26329,11.0964,0.9932,12.0973,
60,1,52,Q6K00525,True,31.1734,26329,10.6998,1.0927,11.8001,
60,1,53,Q6K00511,True,13.5098,26329,10.897,1.0422,11.9458,
60,1,54,Q6K00366,True,32.4916,26329,10.7442,0.9781,11.7295,
60,1,55,Q6K00226,True,13.9707,26329,11.1211,1.0255,12.1544,
60,1,56,Q6K00393,True,13.3424,26329,10.835,0.9188,11.7609,
60,1,57,Q6K00371,True,13.3991,26329,10.6112,0.9907,11.6138,
60,1,58,Q6K00242,True,13.7104,26329,10.9215,1.1626,12.0907,
60,1,59,Q6K00262,True,13.5278,26329,10.8567,1.0455,11.909,
60,1,60,Q6K00376,True,14.445,26329,11.2974,1.087,12.3936,
60,1,61,Q6K00320,True,27.1067,26329,11.1844,1.0693,12.2673,
60,1,62,Q6K00189,True,13.434,26329,10.6955,1.0705,11.7725,
60,1,63,Q6K00390,True,33.2868,26329,10.8907,1.1403,12.0384,
60,1,64,Q6K00404,True,30.2104,26329,10.9946,0.9382,11.9401,
60,1,65,Q6K00286,True,12.8984,26329,10.369,1.0272,11.4017,
60,1,66,Q6K00196,True,14.5085,26329,11.1819,1.2482,12.4375,
60,1,67,Q6K00361,True,13.5663,26329,10.9841,0.9473,11.9388,
60,1,68,Q6K00286,True,36.3262,26329,10.9194,1.021,11.948,
60,1,69,Q6K00404,True,31.06,26329,10.7698,0.9518,11.7296,
60,1,70,Q6K00496,True,13.6127,26329,10.6723,0.9629,11.6432,
60,1,71,Q6K00487,True,12.8204,26329,10.3718,0.9848,11.3632,
60,1,72,Q6K00358,True,12.8524,26329,10.3694,0.9905,11.366,
60,1,73,Q6K00461,True,14.2426,26329,11.329,1.0118,12.3484,
60,1,74,Q6K00460,True,14.0512,26329,11.2342,1.1247,12.3663,
60,1,75,Q6K00240,True,24.9993,26329,10.5773,1.1025,11.6869,
60,1,76,Q6K00281,True,32.9943,26329,12.2106,1.0618,13.2799,
60,1,77,Q6K00202,True,29.4131,26329,10.9881,0.9755,11.9703,
60,1,78,Q6K00508,True,31.2321,26329,10.9207,1.0417,11.9691,
60,1,79,Q6K00315,True,13.1402,26329,10.6361,0.953,11.5953,
60,1,80,Q6K00196,True,33.7864,26329,10.8145,1.266,12.0876,
60,1,81,Q6K00330,True,13.4458,26329,10.6953,1.1529,11.8641,
60,1,82,Q6K00223,True,33.7189,26329,11.4965,1.0846,12.5889,
60,1,83,Q6K00417,True,13.0078,26329,10.5471,0.9636,11.5171,
60,1,84,Q6K00462,True,13.7122,26329,10.6485,1.0849,11.7397,
60,1,85,Q6K00414,True,14.3525,26329,11.1289,0.9745,12.1105,
60,1,86,Q6K00489,True,14.3004,26329,11.5233,1.019,12.5495,
60,1,87,Q6K00255,True,13.6941,26329,11.0402,1.0304,12.0776,
60,1,88,Q6K00326,True,13.495,26329,10.6864,0.9992,11.6928,
60,1,89,Q6K00200,True,24.9643,26329,10.4809,1.0079,11.4961,
60,1,90,Q6K00475,True,12.167,26329,9.1987,1.0753,10.2804,
60,1,91,Q6K00477,True,13.0198,26329,10.4353,0.9595,11.4029,
60,1,92,Q6K00207,True,13.3839,26329,10.8699,1.0187,11.8948,
60,1,93,Q6K00390,True,13.2326,26329,10.644,1.1391,11.7902,
60,1,94,Q6K00189,True,12.8595,26329,10.2284,1.0024,11.2372,
60,1,95,Q6K00338,True,29.8612,26329,11.1568,1.0254,12.19,
60,1,96,Q6K00449,True,30.6685,26329,10.885,1.0726,11.9651,
60,1,97,Q6K00189,True,30.6405,26329,11.0338,1.076,12.1173,
60,1,98,Q6K00473,True,34.0191,26329,13.4029,1.1822,14.5931,
60,1,99,Q6K00473,True,13.4633,26329,10.3742,1.058,11.4393,
60,1,100,Q6K00496,True,13.6835,26329,10.7925,0.9895,11.7901,
60,1,101,Q6K00293,True,14.3393,26329,10.8519,1.0754,11.9338,
60,1,102,Q6K00442,True,33.1025,26329,11.1065,0.967,12.0808,
60,1,103,Q6K00476,True,31.8863,26329,10.973,0.9729,11.9543,
60,1,104,Q6K00264,True,31.1809,26329,11.2759,1.1042,12.3888,
60,1,105,Q6K00233,True,14.3969,26329,11.1369,1.021,12.1653,
60,1,106,Q6K00539,True,14.8976,26329,11.485,1.08,12.5748,
60,1,107,Q6K00441,True,13.48,26329,10.7568,1.0233,11.7873,
60,1,108,Q6K00442,True,36.0464,26329,11.4588,0.9747,12.4411,
60,1,109,Q6K00400,True,31.4174,26329,11.9129,1.1511,13.0714,
60,1,110,Q6K00490,True,13.5865,26329,10.955,1.0468,12.0085,
60,1,111,Q6K00433,True,13.932,26329,11.141,1.103,12.252,
60,1,112,Q6K00356,True,33.7084,26329,11.1842,1.0047,12.1971,
60,1,113,Q6K00272,True,13.142,26329,10.5034,1.0681,11.5778,
60,1,114,Q6K00265,True,13.4258,26329,10.7501,1.014,11.771,
60,1,115,Q6K00349,True,34.6728,26329,10.7717,1.0763,11.856,
60,1,116,Q6K00516,True,31.9893,26329,11.4357,0.9308,12.3749,
60,1,117,Q6K00330,True,30.6025,26329,11.425,0.9902,12.4232,
60,1,118,Q6K00341,True,13.2645,26329,10.7179,0.9822,11.7067,
60,1,119,Q6K00533,True,12.7181,26329,10.2297,0.8771,11.1135,
60,1,120,Q6K00245,True,13.169,26329,10.6047,0.9926,11.6036,
60,1,121,Q6K00251,True,37.8272,26329,10.8217,0.9892,11.8187,
60,1,122,Q6K00468,True,13.2414,26329,10.6415,1.0454,11.6931,
60,1,123,Q6K00277,True,38.078,26329,12.2769,1.2116,13.4988,
60,1,124,Q6K00283,True,17.481,26329,11.0936,1.1165,12.2189,
60,1,125,Q6K00530,True,14.5033,26329,11.3053,1.2226,12.5422,
60,1,126,Q6K00362,True,25.1846,26329,10.5442,0.9603,11.5116,
60,1,127,Q6K00473,True,32.4503,26329,11.6954,1.0742,12.7767,
60,1,128,Q6K00443,True,29.9116,26329,10.668,0.961,11.6359,
60,1,129,Q6K00450,True,14.5155,26329,11.4348,1.0285,12.4748,
60,1,130,Q6K00186,True,13.4825,26329,10.9799,0.9891,11.9759,
60,1,131,Q6K00338,True,13.1244,26329,10.7059,0.9858,11.6983,
60,1,132,Q6K00437,True,13.225,26329,10.7036,1.0826,11.7933,
60,1,133,Q6K00512,True,13.2893,26329,10.7144,1.0749,11.7956,
60,1,134,Q6K00279,True,13.3971,26329,10.5059,1.1508,11.6638,
60,1,135,Q6K00348,True,13.4292,26329,10.8422,1.116,11.9651,
60,1,136,Q6K00308,True,30.4629,26329,10.8997,1.1111,12.0184,
60,1,137,Q6K00234,True,12.629,26329,10.1993,1.0306,11.2361,
60,1,138,Q6K00257,True,33.6165,26329,10.6721,0.9964,11.676,
60,1,139,Q6K00322,True,31.1099,26329,10.7462,1.0004,11.7536,
60,1,140,Q6K00229,True,30.8362,26329,10.6601,1.0811,11.7492,
60,1,141,Q6K00425,True,30.7351,26329,10.521,0.9155,11.4439,
60,1,142,Q6K00529,True,13.2531,26329,10.7583,0.9148,11.6804,
60,1,143,Q6K00193,True,33.2602,26329,10.5939,1.1315,11.7374,
60,1,144,Q6K00299,True,13.302,26329,10.4941,1.0438,11.5452,
60,1,145,Q6K00338,True,12.846,26329,10.4489,0.9822,11.4377,
60,1,146,Q6K00498,True,13.2117,26329,10.662,1.0051,11.6749,
60,1,147,Q6K00223,True,36.4248,26329,10.7759,1.0878,11.8713,
60,1,148,Q6K00394,True,33.7627,26329,11.5143,0.9629,12.4852,
60,1,149,Q6K00345,True,14.1021,26329,11.2395,1.0213,12.2681,
60,1,150,Q6K00273,True,13.8976,26329,11.0562,1.0411,12.105,
60,1,151,Q6K00351,True,32.8929,26329,11.7037,1.0112,12.7232,
60,1,152,Q6K00448,True,31.1332,26329,11.5565,1.0703,12.6352,
60,1,153,Q6K00233,True,29.4628,26329,11.7157,1.0156,12.7386,
60,1,154,Q6K00229,True,31.404,26329,11.7206,1.1523,12.8809,
60,1,155,Q6K00237,True,31.108,26329,12.3689,0.9916,13.3681,
60,1,156,Q6K00454,True,30.6431,26329,10.6748,1.0281,11.7111,
60,1,157,Q6K00326,True,31.0474,26329,10.699,0.9958,11.7023,
60,1,158,Q6K00237,True,15.1263,26329,11.7948,1.1774,12.9803,
60,1,159,Q6K00490,True,32.3627,26329,11.1041,0.9757,12.087,
60,1,160,Q6K00487,True,13.3433,26329,10.7592,0.9773,11.7437,
60,1,161,Q6K00351,True,13.625,26329,10.9481,0.9845,11.9389,
60,1,162,Q6K00421,True,12.7526,26329,10.4686,0.936,11.4115,
60,1,163,Q6K00511,True,38.3338,26329,11.5061,1.0431,12.5571,
60,1,164,Q6K00385,True,29.3813,26329,11.0826,0.9767,12.0662,
60,1,165,Q6K00227,True,13.369,26329,10.6872,0.9846,11.679,
60,1,166,Q6K00182,True,13.676,26329,11.1357,1.0005,12.1439,
60,1,167,Q6K00210,True,38.0181,26329,12.7409,1.02,13.7687,
60,1,168,Q6K00220,True,29.216,26329,10.8201,1.003,11.8321,
60,1,169,Q6K00184,True,13.4374,26329,10.566,1.0941,11.6664,
60,1,170,Q6K00527,True,33.2172,26329,11.1987,1.0615,12.2678,
60,1,171,Q6K00302,True,46.6041,26329,26.5452,1.12,27.674,
60,1,172,Q6K00288,True,14.0641,26329,10.9511,1.0426,12.0013,
60,1,173,Q6K00212,True,31.6351,26329,11.638,1.0596,12.7063,
60,1,174,Q6K00307,True,13.0242,26329,10.4517,1.1015,11.5595,
60,1,175,Q6K00331,True,14.7891,26329,12.2557,0.9797,13.2427,
60,1,176,Q6K00224,True,32.7317,26329,10.7889,1.001,11.7997,
60,1,177,Q6K00365,True,30.7003,26329,11.0117,0.9718,11.9904,
60,1,178,Q6K00450,True,13.1796,26329,10.6512,0.9761,11.6339,
60,1,179,Q6K00512,True,13.434,26329,10.8529,1.0481,11.9075,
60,1,180,Q6K00377,True,13.7172,26329,10.779,1.0099,11.7959,
60,1,181,Q6K00450,True,13.3928,26329,10.458,1.0016,11.4664,
60,1,182,Q6K00446,True,24.2473,26329,11.0553,1.0209,12.0854,
60,1,183,Q6K00332,True,30.6669,26329,11.1453,0.995,12.148,
60,1,184,Q6K00338,True,13.6352,26329,10.8873,0.9957,11.8893,
60,1,185,Q6K00313,True,35.7073,26329,12.3972,1.099,13.517,
60,1,186,Q6K00539,True,13.7691,26329,10.5941,0.9854,11.5865,
60,1,187,Q6K00281,True,14.1168,26329,11.0569,1.004,12.068,
60,1,188,Q6K00513,True,13.5619,26329,10.7583,1.0755,11.8422,
60,1,189,Q6K00437,True,15.3906,26329,12.7455,1.0495,13.8014,
60,1,190,Q6K00449,True,36.1906,26329,11.5024,1.024,12.5345,
60,1,191,Q6K00184,True,30.2435,26329,10.5034,1.0161,11.527,
60,1,192,Q6K00487,True,30.7462,26329,10.659,0.9524,11.619,
60,1,193,Q6K00368,True,13.476,26329,10.5771,1.1008,11.6856,
60,1,194,Q6K00315,True,13.5162,26329,10.4795,0.9809,11.4668,
60,1,195,Q6K00359,True,13.9011,26329,11.1155,0.9842,12.1072,
60,1,196,Q6K00271,True,36.2072,26329,10.7083,0.9863,11.7021,
60,1,197,Q6K00235,True,36.5155,26329,16.2704,1.1913,17.4755,
60,1,198,Q6K00406,True,25.2649,26329,11.2186,0.9415,12.1678,
60,1,199,Q6K00451,True,31.3586,26329,10.5378,1.0469,11.5914,
60,1,200,Q6K00463,True,13.6915,26329,10.9408,1.0711,12.0199,
60,4,4,Q6K00432,True,20.6961,26329,15.9395,0.9817,16.9309,
60,4,1,Q6K00272,True,25.8926,26329,20.9992,1.8671,22.8777,
60,4,3,Q6K00193,True,28.0076,26329,22.5118,1.1181,23.6363,
60,4,2,Q6K00352,True,30.3422,26329,27.6539,1.124,28.7855,
60,4,7,Q6K00387,True,14.9289,26329,10.8987,0.9878,11.8941,
60,4,6,Q6K00187,True,37.2554,26329,14.7976,1.0074,15.8132,
60,4,8,Q6K00407,True,35.9754,26329,18.0443,0.9086,18.9598,
60,4,5,Q6K00341,True,45.4811,26329,18.935,1.005,19.9456,
60,4,9,Q6K00458,True,37.9066,26329,20.4896,0.896,21.3916,
60,4,11,Q6K00327,True,22.9518,26329,17.8124,1.1921,19.0129,
60,4,12,Q6K00298,True,23.1967,26329,19.3654,1.1233,20.4961,
60,4,10,Q6K00505,True,34.4415,26329,20.5565,0.9218,21.484,
60,4,13,Q6K00221,True,21.7064,26329,18.7777,1.0193,19.8033,
60,4,16,Q6K00290,True,20.7589,26329,17.5611,1.0897,18.6579,
60,4,17,Q6K00231,True,24.5006,26329,21.6443,1.0144,22.6668,
60,4,15,Q6K00227,True,40.8987,26329,21.0875,1.0475,22.1416,
60,4,14,Q6K00382,True,43.5416,26329,23.6974,0.937,24.6396,
60,4,18,Q6K00352,True,23.5322,26329,20.512,0.9948,21.5135,
60,4,20,Q6K00206,True,20.3285,26329,15.3665,0.9841,16.3574,
60,4,21,Q6K00227,True,18.938,26329,15.6912,0.9208,16.6173,
60,4,19,Q6K00255,True,42.8276,26329,11.8904,0.9718,12.869,
60,4,22,Q6K00454,True,29.2309,26329,13.8148,1.3895,15.2117,
60,4,23,Q6K00442,True,40.3763,26329,16.9672,1.033,18.0115,
60,4,25,Q6K00540,True,22.5508,26329,16.267,0.983,17.2572,
60,4,24,Q6K00282,True,43.4291,26329,20.05,1.1224,21.1849,
60,4,26,Q6K00362,True,24.9437,26329,21.0627,0.9199,21.9885,
60,4,28,Q6K00335,True,17.9331,26329,11.5393,1.0532,12.5987,
60,4,27,Q6K00493,True,20.0407,26329,14.0396,0.9093,14.9551,
60,4,32,Q6K00532,True,21.7421,26329,15.801,1.0477,16.8568,
60,4,31,Q6K00227,True,22.4053,26329,17.9233,0.9411,18.8702,
60,4,30,Q6K00297,True,42.4217,26329,18.7861,0.9495,19.7424,
60,4,29,Q6K00319,True,43.6998,26329,20.5467,0.9732,21.5257,
60,4,36,Q6K00357,True,15.8065,26329,12.7882,1.1133,13.909,
60,4,34,Q6K00463,True,30.8026,26329,13.9869,1.1622,15.1555,
60,4,33,Q6K00405,True,32.1357,26329,16.5821,0.9532,17.5408,
60,4,35,Q6K00525,True,43.0954,26329,14.5565,0.8622,15.4251,
60,4,39,Q6K00286,True,17.9637,26329,15.4968,1.0719,16.5743,
60,4,37,Q6K00244,True,46.5111,26329,19.2239,1.0394,20.2698,
60,4,38,Q6K00465,True,37.3663,26329,20.5022,1.0057,21.5135,
60,4,41,Q6K00213,True,22.7265,26329,19.9811,0.9907,20.9782,
60,4,40,Q6K00302,True,34.4903,26329,20.3972,1.0579,21.4613,
60,4,43,Q6K00394,True,21.1304,26329,17.3295,1.0076,18.3468,
60,4,42,Q6K00203,True,24.8631,26329,19.9442,1.2133,21.1643,
60,4,45,Q6K00194,True,21.8286,26329,19.2896,1.042,20.339,
60,4,44,Q6K00409,True,38.3946,26329,15.9535,0.9542,16.9133,
60,4,46,Q6K00488,True,22.3935,26329,16.8089,0.9214,17.7352,
60,4,47,Q6K00399,True,35.7988,26329,19.3414,0.9906,20.3386,
60,4,49,Q6K00425,True,21.5393,26329,18.5089,0.9029,19.418,
60,4,50,Q6K00370,True,22.9643,26329,19.5588,0.9336,20.4973,
60,4,48,Q6K00445,True,42.618,26329,22.6063,0.9745,23.5882,
60,4,51,Q6K00297,True,24.9233,26329,21.6825,1.0727,22.7627,
60,4,52,Q6K00240,True,23.8501,26329,19.2101,1.1297,20.3472,
60,4,53,Q6K00509,True,24.9659,26329,20.5662,0.9335,21.5069,
60,4,56,Q6K00387,True,17.8394,26329,13.6181,0.9781,14.6031,
60,4,55,Q6K00317,True,31.606,26329,12.9975,1.2556,14.2603,
60,4,54,Q6K00259,True,42.5755,26329,18.6235,1.0708,19.7032,
60,4,57,Q6K00504,True,46.8864,26329,18.5682,0.9778,19.553,
60,4,59,Q6K00423,True,22.6664,26329,19.1907,1.0328,20.2329,
60,4,60,Q6K00348,True,23.2423,26329,20.209,1.1931,21.4084,
60,4,58,Q6K00379,True,50.2511,26329,22.8437,1.0511,23.9021,
60,4,62,Q6K00321,True,23.405,26329,19.6675,0.9904,20.6644,
60,4,61,Q6K00252,True,27.8057,26329,22.723,1.1588,23.8885,
60,4,63,Q6K00216,True,22.7855,26329,19.6109,0.9474,20.5651,
60,4,67,Q6K00499,True,19.9349,26329,14.6146,1.1,15.722,
60,4,66,Q6K00387,True,22.8349,26329,17.1698,1.0908,18.2692,
60,4,65,Q6K00192,True,27.5081,26329,20.6247,1.0441,21.6749,
60,4,64,Q6K00260,True,46.5709,26329,22.7256,0.9896,23.7225,
60,4,68,Q6K00449,True,27.8853,26329,19.3476,1.0422,20.3962,
60,4,70,Q6K00295,True,24.806,26329,18.9894,1.0698,20.0645,
60,4,69,Q6K00263,True,26.4379,26329,21.4266,1.0111,22.4424,
60,4,71,Q6K00231,True,23.4128,26329,20.244,1.1318,21.3847,
